-3.537848805816617315e+00,5.010465275919987249e+00
-3.514307547735481485e+00,4.989027381049655929e+00
-3.459403558949250890e+00,4.844822864108389915e+00
-3.448134680524057138e+00,4.837460026336155572e+00
-3.467542682639277452e+00,4.844238121569805600e+00
-3.403011824479638570e+00,4.792006543968600596e+00
-3.384992979920420808e+00,4.730633272780139897e+00
-3.337161715901268977e+00,4.757981743506737082e+00
-3.248674055151316686e+00,4.751604153484512594e+00
-3.173866152675169250e+00,4.712902558728208291e+00
-3.127439734158421469e+00,4.692875002979334909e+00
-3.104066872255064613e+00,4.615986191517475135e+00
-3.066581243391607092e+00,4.670534053289594922e+00
-3.029029053506654190e+00,4.657066286819839362e+00
-2.995160646686767514e+00,4.678998751882548213e+00
-2.849447794938186007e+00,4.702909008079305231e+00
-2.695815813076413825e+00,4.646309537020703928e+00
-2.410973769843713033e+00,4.569165913007891433e+00
-2.162322656903237217e+00,4.651365848987115470e+00
-1.955704293163985197e+00,4.622638480712600639e+00
-1.697694899475857166e+00,4.612294550052738806e+00
-1.485201050282245694e+00,4.596367513842523955e+00
-1.333825891721928558e+00,4.611978343471516695e+00
-1.212455507671661659e+00,4.685766915246113662e+00
-1.099430711438222463e+00,4.654884131356050503e+00
-1.119794368865546508e+00,4.708549971422423930e+00
-1.143081105094842176e+00,4.744765024634595818e+00
-1.214565303156275977e+00,4.713173865305816612e+00
-1.247526297304181853e+00,4.748579661192851020e+00
-1.196748656852714809e+00,4.740202618884738150e+00
-9.742586912766746376e-01,4.624852086129465967e+00
-5.809242966529937213e-01,4.485803421701971772e+00
9.595464991748832093e-03,4.259353772559244078e+00
1.208368227435243858e+00,3.994196363829860541e+00
2.575169841103378765e+00,3.590900183024420045e+00
3.727526211742534290e+00,3.269605105487931151e+00
4.900030320783614002e+00,2.747658574089335115e+00
6.328509258384518610e+00,2.043068761640487008e+00
7.667940951553665840e+00,1.447400072596114695e+00
9.022155692494377988e+00,6.993559021947013399e-01
1.051850461451338958e+01,-5.159499402291560510e-02
1.181420897947622173e+01,-6.673854749930405728e-01
1.335149485553376358e+01,-1.343503516488149252e+00
1.469919916377167191e+01,-2.048875954634774565e+00
1.580177882531261702e+01,-2.589784624902567778e+00
1.682434378164014532e+01,-3.244389994892105555e+00
1.789336340085697685e+01,-3.655736746819941096e+00
1.890730122481685171e+01,-3.960398029748000148e+00
1.969913839481164075e+01,-4.462344378602832506e+00
2.044971389601803580e+01,-4.826470161715286089e+00
2.108401692815656503e+01,-5.091537177617638577e+00
2.175789260640938849e+01,-5.451725890832410215e+00
2.246762667807692537e+01,-5.796694351350229368e+00
2.311169299015518064e+01,-6.153108735322460277e+00
2.389612558050847824e+01,-6.388288435738602722e+00
2.462329987885997085e+01,-6.413939278974925884e+00
2.541692594228700131e+01,-6.490790022984555208e+00
2.634824516448364307e+01,-6.380672707231760832e+00
2.726768168261271441e+01,-6.317131643846474631e+00
2.839585598202273076e+01,-6.090246725439281583e+00
2.953243354325603320e+01,-5.776123593469423056e+00
3.066807661859732193e+01,-5.671643386950556476e+00
3.182078121713453100e+01,-5.345928783488839819e+00
3.295358904296117686e+01,-5.118213667044284598e+00
3.413268105831949839e+01,-4.948915643093587668e+00
3.544013420627867106e+01,-4.302901201911653928e+00
3.670896438858898847e+01,-3.550577976549889048e+00
3.806555005797845581e+01,-2.741199671533313342e+00
3.948516996729495787e+01,-1.860087605275593914e+00
4.116515708624235970e+01,-1.109957541762224054e+00
4.321908676401109517e+01,-7.432370830432398490e-02
4.524485600833326515e+01,9.802400100834621766e-01
4.762881574842040067e+01,1.857048023561511219e+00
5.002698233387750548e+01,2.907076151530565422e+00
5.224081997935602573e+01,4.124888115016115187e+00
5.438020309748957004e+01,5.221752199212324363e+00
5.632956351239195669e+01,6.340478772829367671e+00
5.790677266540189549e+01,7.115152541723599455e+00
5.929095948760242862e+01,8.016102409610219581e+00
6.047598078634718632e+01,9.051164758228978258e+00
6.157832865563397462e+01,9.733967094718257940e+00
6.288514644563191780e+01,1.053473120348205860e+01
6.411252527766590958e+01,1.131641521977697629e+01
6.518031400825586275e+01,1.186909289370175813e+01
6.605886014909296478e+01,1.275837531340505215e+01
6.679983274791419490e+01,1.325164302386945536e+01
6.756102009534542674e+01,1.349382137923123537e+01
6.801534464932036883e+01,1.389012431018765525e+01
6.849077522957313136e+01,1.408981633368127007e+01
6.887255935449992705e+01,1.430085557938184060e+01
6.913849335712866662e+01,1.464850378918256446e+01
6.946964926074885227e+01,1.517396834335555944e+01
6.983571184137021248e+01,1.548490440425210934e+01
7.006108544974033236e+01,1.582775510777591776e+01
7.032431163827276066e+01,1.593729606877563221e+01
7.070825128234646684e+01,1.607961039702286499e+01
7.104189020872740912e+01,1.653866523513751829e+01
7.129705652022052220e+01,1.660124044912728891e+01
7.184602923319225454e+01,1.628939195612210611e+01
7.249008897813040164e+01,1.607565480014852355e+01
7.336275624413080720e+01,1.597668762344778237e+01
7.430853287210126723e+01,1.604561123446007542e+01
7.548315922709500114e+01,1.572108638618866117e+01
7.716560949584143714e+01,1.515117869445910692e+01
7.871208874891551943e+01,1.454062983584164925e+01
8.026244405082313449e+01,1.383705140502370412e+01
8.180222042760408385e+01,1.303367103662298554e+01
8.307912527236437938e+01,1.184545059520041299e+01
8.438407553892393764e+01,1.068481592569475147e+01
8.570171822482149082e+01,9.878783314146716066e+00
8.710660210974843665e+01,8.813264197037156578e+00
8.846341222280757677e+01,7.787273088580801250e+00
8.970540864783723123e+01,6.778352285142037914e+00
9.067885772518320664e+01,5.669485348677392622e+00
9.155526889147645875e+01,4.580818312585921426e+00
9.231904739223753609e+01,3.495732363504699070e+00
9.302143012793008836e+01,2.584557322235219168e+00
9.365013332481339603e+01,1.873579454324153293e+00
9.425766367065421036e+01,1.059974996740515429e+00
9.488240127521955003e+01,4.716353771797877625e-01
9.549069776389347908e+01,2.274901638292296802e-02
9.603240758929155163e+01,-2.045099797860788216e-01
9.656921114028318698e+01,-3.739278910612287565e-01
9.709727820236655305e+01,-9.316635747025072689e-01
9.764587942444568114e+01,-1.279466546362678869e+00
9.825670980947242583e+01,-1.412042227922263748e+00
9.872134294478502170e+01,-1.509197817655787643e+00
9.916734856505937046e+01,-1.512201733736443288e+00
9.973794119322549534e+01,-1.813802321132702566e+00
1.005390016656048715e+02,-1.960833381136694475e+00
1.014978159885686892e+02,-1.941899467766026399e+00
1.028803677169409241e+02,-1.788579976191112308e+00
1.043876634415755120e+02,-1.548701964881402660e+00
1.060762989756282906e+02,-1.171490446430022425e+00
1.079332542198397533e+02,-8.644256403330464744e-01
1.098089332222961758e+02,-5.655462653749298019e-01
1.116541312345187578e+02,-3.083630495890148371e-01
1.133801483020091467e+02,1.460586151854212644e-01
1.150340932842412087e+02,7.973408180397729694e-01
1.167084309139513891e+02,1.508433500119015003e+00
1.182810310215557195e+02,2.557588761936491650e+00
1.198051831658110302e+02,3.686201956874547214e+00
1.212709149359701968e+02,5.097705593353786924e+00
1.224422796012696324e+02,6.835016797923892717e+00
1.233852487257755826e+02,8.121280308645159707e+00
1.241600393138327121e+02,9.536424659351865785e+00
1.247114299961793762e+02,1.022732101851103081e+01
1.251948968344842683e+02,1.037499321606953195e+01
1.255913446054803444e+02,1.079070730072306006e+01
1.260971897586002228e+02,1.090784215695300752e+01
1.266409716974177542e+02,1.090580427356812088e+01
1.270199407254287536e+02,1.099416901857660100e+01
1.273974004234376167e+02,1.094702506787955798e+01
1.278172534545153525e+02,1.104770914389505343e+01
1.279002476894203255e+02,1.117355472363233382e+01
1.282143648365879471e+02,1.107442022446266527e+01
1.286075604626329323e+02,1.112293805253136902e+01
1.286042419337782121e+02,1.143416416643786881e+01
1.286624941427913313e+02,1.143983035218458255e+01
1.289850110516243262e+02,1.116008375339881731e+01
1.292296393788328430e+02,1.092888849112222971e+01
1.295571664686227678e+02,1.075650586176916157e+01
1.299006137342144598e+02,1.082144233863129124e+01
1.301532627080406144e+02,1.106792128334330627e+01
1.305738657640746112e+02,1.104948892568277152e+01
1.311228208297157209e+02,1.092289566890467789e+01
1.317536841773113849e+02,1.074442463090136002e+01
1.326506268336245853e+02,1.063007020413159154e+01
1.337216905259818134e+02,1.061887064467073571e+01
1.348264832768847157e+02,1.050256826507866315e+01
1.362668902136856275e+02,1.022308154724818863e+01
1.376272707944347928e+02,1.006703320178202965e+01
1.390771450304910104e+02,9.903760797997088972e+00
1.407450480304949565e+02,9.450806252701474008e+00
1.423546896505829977e+02,9.012273389461430639e+00
1.439953902444845255e+02,8.762096038677725574e+00
1.456290237964491325e+02,8.309432802905631021e+00
1.471398096683169570e+02,7.951593666135067018e+00
1.485697263698933739e+02,7.407239754645168262e+00
1.500019149523286615e+02,6.778225361450118669e+00
1.513584265741153274e+02,6.148493097885758374e+00
1.526174503861460892e+02,5.453838568058775316e+00
1.538384713945157785e+02,4.641144234826547255e+00
1.549226943020789520e+02,3.761187633905335836e+00
1.559972497913422842e+02,2.955202874352275799e+00
1.569852675815857879e+02,2.416081787453009166e+00
1.579404635234742500e+02,1.978976130357964935e+00
1.588496309748285569e+02,1.565034753561417524e+00
1.595795477576847645e+02,8.723647010687255454e-01
1.601906841051073798e+02,3.456863444303382438e-01
1.606236087246024624e+02,-1.043008674210042647e-01
1.609611146885314668e+02,-4.524905132311372036e-01
1.612721627210426618e+02,-6.594828634986606986e-01
1.613994669497436973e+02,-8.638112287394410505e-01
1.616862739475607498e+02,-1.058351589473272902e+00
1.620233446880769463e+02,-1.143819944965390079e+00
1.623739065848101006e+02,-1.129955460671181466e+00
1.629807478443377420e+02,-9.607602604576355176e-01
1.636303551886801984e+02,-8.948692632763379784e-01
1.644303177166444812e+02,-8.958812963665191420e-01
1.652210670356072910e+02,-8.111886116907994770e-01
1.660064071643075465e+02,-8.195812220393503544e-01
1.669075875088817611e+02,-6.798704180090332505e-01
1.679049916101778308e+02,-3.761208939402549967e-01
1.690056658868022339e+02,-9.160715691169409036e-02
1.703015843021129854e+02,4.010772751751028875e-01
1.717624107303525136e+02,8.086111464694604178e-01
1.733180831661971411e+02,1.175308776840296776e+00
1.750036894598961226e+02,1.772351549973179896e+00
1.765784173788703981e+02,2.334853530115139186e+00
1.780901569916990752e+02,2.967447228353063071e+00
1.794801874850723209e+02,3.660470511248695047e+00
1.807665108029004273e+02,4.271762316716663399e+00
1.820264601862379266e+02,5.079570685250811124e+00
1.831518855207833383e+02,5.978867318539795583e+00
1.842441788490982901e+02,6.728947286569366248e+00
1.852495626949036591e+02,7.783533076156063046e+00
1.861281823682032552e+02,8.390165079340912158e+00
1.869975209086164796e+02,8.958440585851191074e+00
1.877743292624563480e+02,9.470085781790261947e+00
1.886102247847476008e+02,9.906364390331781067e+00
1.893185078789140903e+02,1.055051274676091566e+01
1.898383298563484800e+02,1.079088936477970506e+01
1.904854688400702969e+02,1.085507343302531247e+01
1.910918640057708444e+02,1.108206229449826452e+01
1.915228262263860017e+02,1.131049472470751205e+01
1.918395401936055293e+02,1.170500330100264108e+01
1.918891779827606285e+02,1.191962505095882463e+01
1.918884445502278879e+02,1.187233691224820120e+01
1.919311880253651168e+02,1.192095257609747883e+01
1.918501379143275472e+02,1.199168302711549572e+01
1.919525511906677195e+02,1.187273108982976133e+01
1.920712653552649556e+02,1.177429672179159148e+01
1.921657421086419504e+02,1.170326639633409904e+01
1.924797743784527313e+02,1.143149461184574633e+01
1.929264940725014981e+02,1.138941487848082446e+01
1.934817783193365131e+02,1.127284754736168360e+01
1.942047365811348527e+02,1.105120085853489798e+01
1.950071041538180907e+02,1.078940503015351915e+01
1.957620793545528954e+02,1.041973200801780486e+01
1.965782100310834153e+02,1.024673510317132674e+01
1.973785191157795964e+02,9.953281986689093586e+00
1.982849196425405296e+02,9.481689306685238350e+00
1.992758345528764607e+02,9.197919483711675781e+00
2.001847327501474183e+02,8.744999362674322541e+00
2.012829451406710177e+02,8.375323579295713472e+00
2.024257521115679026e+02,7.838490812979121536e+00
2.035209896542083357e+02,7.057414335094301272e+00
2.045296014721769495e+02,6.628347757213435720e+00
2.056646699743565421e+02,6.126848521593107222e+00
2.068266472720968636e+02,5.321956164406107526e+00
2.078598992799255711e+02,4.625946719161974308e+00
2.087212321020400623e+02,3.900277286478715411e+00
2.095379829310928983e+02,3.207615783234118556e+00
2.103360135351821896e+02,2.568631672040259328e+00
2.111625235504604348e+02,1.901719357887634798e+00
2.120441892956815195e+02,1.313731183082419429e+00
2.128491982717411020e+02,6.029978019984739701e-01
2.136235239689952152e+02,-4.815209323862303104e-02
2.144795097283576126e+02,-6.125000326429903552e-01
2.154523477586688784e+02,-1.144303509080471848e+00
2.164289916984845661e+02,-1.490783200694864252e+00
2.174534784744465128e+02,-1.542204932564331443e+00
2.184911040934916002e+02,-1.445661653175180916e+00
2.193643858144308751e+02,-1.713528588046435042e+00
2.201184291397403854e+02,-2.170109540667434889e+00
2.205649647003561711e+02,-2.440592541387870185e+00
2.208151990940643543e+02,-2.512131488495883413e+00
2.211716009218873182e+02,-2.851699912250802882e+00
2.216204023670064203e+02,-3.020783698605001177e+00
2.221512673319009252e+02,-3.154719097144406348e+00
2.228969445425622382e+02,-3.246498228501952354e+00
2.237290433473326345e+02,-3.067543632023145950e+00
2.246407804535877233e+02,-2.974134356206552976e+00
2.256084115370787231e+02,-2.931191456924905570e+00
2.265572183450786383e+02,-2.750805636251447694e+00
2.275090681876331757e+02,-2.678286221973964043e+00
2.286177079514094714e+02,-2.521727588142879117e+00
2.297015266235037529e+02,-2.204389160517135071e+00
2.308943806840319155e+02,-1.850400663913294608e+00
2.321401737686955187e+02,-1.317247493767345290e+00
2.335299399782966816e+02,-7.555142690934179006e-01
2.351586884582823416e+02,-2.923420592235883020e-01
2.366784780033359539e+02,2.652213092048761323e-01
2.381225672698506344e+02,9.416263125526452837e-01
2.396208499471790674e+02,1.546816039529131714e+00
2.409006772676009973e+02,2.215506031652926033e+00
2.421474031840959640e+02,3.043713640051409097e+00
2.433380711434524528e+02,3.913940830632064660e+00
2.442752777758199727e+02,4.909780998002856833e+00
2.451718769513499865e+02,5.845924518967898997e+00
2.460391397829822040e+02,6.455758113148260868e+00
2.469217112875011537e+02,7.158419897544052724e+00
2.479179885039637270e+02,7.800696354834857793e+00
2.489428943340151079e+02,8.240638045032394388e+00
2.496955323246351668e+02,8.732401954391781018e+00
2.503104026859670626e+02,9.051902557908436009e+00
2.508347878255655417e+02,9.346966378220106009e+00
2.513462465679017441e+02,9.535851011037598468e+00
2.518458066615712596e+02,9.686953175170510022e+00
2.523656480422687025e+02,1.007925791793723924e+01
2.527819096204873972e+02,1.067763253435332693e+01
2.530512418412532156e+02,1.086692998155307777e+01
2.534230937555338983e+02,1.098329157038571147e+01
2.538002251235166682e+02,1.110471965838284447e+01
2.542165831599163539e+02,1.119380660164222618e+01
2.546657401331990513e+02,1.150319105943490960e+01
2.550315347814502047e+02,1.156483854330617511e+01
2.553600033348740226e+02,1.142259714414601923e+01
2.556614824047640866e+02,1.138717362151620094e+01
2.559681012594725757e+02,1.129381461521819752e+01
2.565271281094949245e+02,1.116993012236790861e+01
2.571142419356838218e+02,1.111513001462968830e+01
2.577100764155034085e+02,1.085324582418104455e+01
2.585393056164862173e+02,1.065641533929804474e+01
2.593060069228794191e+02,1.042686656623582486e+01
2.601596318496469280e+02,9.990333530211907842e+00
2.611351819460339811e+02,9.564808180899182943e+00
2.620173504654108001e+02,9.198949978216347745e+00
2.629904617719275848e+02,8.836202010808030138e+00
2.639954231025971580e+02,8.610735527788186516e+00
2.648941540032976150e+02,8.446235917415426897e+00
2.659480888484579850e+02,8.198336314974401517e+00
2.671499096922918284e+02,7.932779693515028541e+00
2.682084486699928334e+02,7.743093987662868827e+00
2.692940329437448099e+02,7.230075649081754818e+00
2.703550142113231800e+02,6.743930185879923656e+00
2.712429838746962787e+02,6.197817912230378923e+00
2.721743027318951249e+02,5.709783033347221703e+00
2.729425569524344724e+02,4.968714264879331211e+00
2.737825413876022367e+02,4.146904475288199166e+00
2.745740455446587021e+02,3.521277480852868624e+00
2.753244555575241748e+02,2.628246847707277567e+00
2.763038640974958753e+02,1.928016471943827970e+00
2.771214623307982947e+02,1.124813565880782740e+00
2.778964813976891151e+02,4.205341080814267718e-01
2.788298486135977896e+02,-3.286954006639870585e-01
2.797063002547233168e+02,-1.176910567276593378e+00
2.804345777912547533e+02,-1.894351771739235746e+00
2.812746368802311281e+02,-2.634433042646360246e+00
2.822233379408464771e+02,-2.832010610792993877e+00
2.831791547037699388e+02,-2.831973582840687342e+00
2.840425365954219501e+02,-3.104522800040745878e+00
2.849471411412919792e+02,-3.231845545442947998e+00
2.856958548042601933e+02,-3.556363623053395262e+00
2.863204050086567918e+02,-3.655008079376875774e+00
2.870144880516363060e+02,-3.591595910345676046e+00
2.876877564136119645e+02,-3.540095876634259842e+00
2.885010379947422621e+02,-3.499846972826457403e+00
2.894209590905039136e+02,-3.632807724526737392e+00
2.904343569868980239e+02,-3.567060736274258570e+00
2.914405569837592793e+02,-3.239265912529041724e+00
2.924241011418880021e+02,-3.105092963498057745e+00
2.934999341385307616e+02,-2.983802031006132616e+00
2.945218277368044824e+02,-2.886766119776360995e+00
2.955858356828467208e+02,-2.824922675813083650e+00
2.966961909097662442e+02,-2.596007891711489268e+00
2.977355121284852544e+02,-2.380240726999912404e+00
2.988192644165625325e+02,-2.221807005059143414e+00
2.999062909482971122e+02,-1.923493502447618964e+00
3.010707857217271908e+02,-1.679499764711867016e+00
3.023015343015702001e+02,-1.418939287342618982e+00
3.035888195441230550e+02,-1.114109904088368408e+00
3.048623427481680892e+02,-8.521531439849672207e-01
3.060301583344121923e+02,-4.495831656812852573e-01
3.070362221282065320e+02,-1.138644372934807525e-01
3.079580795378842595e+02,2.959577077376510101e-01
3.088387243718235595e+02,8.392883009374251246e-01
3.097487509226428415e+02,1.133414295155886320e+00
3.106861829871723444e+02,1.403297972834014473e+00
3.116277554864319086e+02,2.033533378292911031e+00
3.126626355876761068e+02,2.657291672395300175e+00
3.136521835997725702e+02,3.317852898647493998e+00
3.145876695138595665e+02,4.083298062590412947e+00
3.154184121684518232e+02,4.653462415626932192e+00
3.162121128580013760e+02,5.589964928206105022e+00
3.169280103265568300e+02,6.254341399354643727e+00
3.177467974661412882e+02,6.705213331021101730e+00
3.187484346068147261e+02,7.277195078754617796e+00
3.196878773991435310e+02,7.749691557613884285e+00
3.206042462747168429e+02,8.036325605429047059e+00
3.213050696151910870e+02,8.378737494819400666e+00
3.217526325688170914e+02,8.497369933447547652e+00
3.222734082430679337e+02,8.551330542894275411e+00
3.226970022570500873e+02,8.827190683644557723e+00
3.231189796387296838e+02,8.958335822997423037e+00
3.235747256371595313e+02,8.903318757487282298e+00
3.240450218027555138e+02,8.977228625989477351e+00
3.245030505471237348e+02,8.917132666481233372e+00
3.251214540003255706e+02,8.825816370425872748e+00
3.257205683374513683e+02,8.878515166891599364e+00
3.263061228084079630e+02,8.666781822319958195e+00
3.269731785609492931e+02,8.584769150786289771e+00
3.277018050218158578e+02,8.614669874446031272e+00
3.283618385903874923e+02,8.551047228599751193e+00
3.290186796078873499e+02,8.397056126918108987e+00
3.295238622727024449e+02,8.332380390865004927e+00
3.299236983090431750e+02,8.276260848200980291e+00
3.302990846672067846e+02,8.195396428394911226e+00
3.307477380565671297e+02,8.117782901721565025e+00
3.312747011927196468e+02,7.951436185976755944e+00
3.319287727147275859e+02,7.786330304857960627e+00
3.326927324333991010e+02,7.745719379815547256e+00
3.335702131115883162e+02,7.620336150668192587e+00
3.345936519896249024e+02,7.529982952031384791e+00
3.357141983448816518e+02,7.294055456978552066e+00
3.370552747925210042e+02,7.075186052407802073e+00
3.384975721098603572e+02,7.054199555044938563e+00
3.399989507217775895e+02,6.964531873862338962e+00
