pre_gaze_horizontal,pre_gaze_vertical,measured_head_horizontal,measured_head_vertical
3.050142087011131764e-02,-4.055953039294571738e+00,6.285197378318387429e+00,1.771309036099009759e+01
-3.162378548808497669e-01,-5.440021453193779166e+00,5.795809524096925180e+00,1.701201848342606482e+01
-8.791849042950072857e-01,-2.993546035993997378e+00,4.979672834295388206e+00,1.614302802114864122e+01
-2.312174973213958040e+00,-3.103727705156277494e+00,4.369102262907198941e+00,1.566258350125609411e+01
-3.876700372438435238e-01,-3.324543542479036162e+00,3.270376386352613629e+00,1.506385538666935808e+01
-3.317815934938327604e+00,-2.093791759120795959e+00,2.396894964524681537e+00,1.477554025199418142e+01
-4.454394835229227745e+00,-8.467190207876313934e-01,1.481747054000002173e+00,1.456541614713525057e+01
-4.920831040980001347e+00,9.919611859258576914e-01,5.600901131843281228e-02,1.432346853717361945e+01
-5.020087501760299276e+00,6.981208368193225766e-01,-8.743661390471304529e-01,1.423382147486684524e+01
-7.020341318614132575e+00,6.929275448876559551e-01,-1.696717819808426730e+00,1.414668487443045564e+01
-4.567201090684824827e+00,-5.225552939863451485e-01,-2.840719354231179938e+00,1.396925524891936732e+01
-7.617455210389494802e+00,1.533298334209723279e+00,-3.499271991148605210e+00,1.381270600974662877e+01
-1.410035720525773328e+01,2.084556666165159555e+00,-4.420397189765236767e+00,1.369607556106519475e+01
-1.507520796326031309e+01,2.584782821316089496e+00,-4.994064070947848322e+00,1.365916121899707214e+01
-1.476155430340667252e+01,2.740346916019866796e+00,-5.531696207154605638e+00,1.358091824475707199e+01
-1.426775157164134100e+01,3.135515272522630070e+00,-6.324207769035004922e+00,1.350085092721747593e+01
-1.171171186539189080e+01,1.807886107694647748e+00,-6.810279412543383870e+00,1.345601348795949548e+01
-9.625493655907135349e+00,9.082779343359703716e-01,-7.098206705148921714e+00,1.340404052978908389e+01
-9.343422280477749808e+00,-7.985043508848725935e-01,-7.281345432048357047e+00,1.325238358822727491e+01
-9.087489503205906871e+00,-2.435050765656303184e+00,-7.358396384157475545e+00,1.309912242613877709e+01
-7.804658998388612545e+00,-3.206647183146863256e+00,-7.473889978403584600e+00,1.277361954056179094e+01
-1.098044713460782162e+01,-2.996036925897303860e+00,-7.573992716927104851e+00,1.253813626589777641e+01
-2.649492598240225760e+00,-3.566660571473535768e+00,-7.758365053162745717e+00,1.231561786608734010e+01
-8.555727309833480732e+00,-4.196179035062941765e+00,-8.081432780650212422e+00,1.194119719199425411e+01
-9.406637334468225475e+00,-4.146274413531333636e+00,-8.315318982868600273e+00,1.167956304050698257e+01
-1.113009673225992557e+01,-4.850407989687290922e+00,-8.737048549799901309e+00,1.128696823736990495e+01
-1.286652977041289780e+01,-5.154501243039545599e+00,-9.006473869916437280e+00,1.098287498401765028e+01
-1.395605476550280599e+01,-5.415829309113307843e+00,-9.248193979856422331e+00,1.065986681036174311e+01
-1.383213726728739346e+01,-6.018639397814739667e+00,-9.606946789343204784e+00,1.026054234812706234e+01
-1.460625579836766263e+01,-6.293086390792467455e+00,-9.837065035018557779e+00,9.997464356425265208e+00
-1.434678466101045302e+01,-3.921954608455386904e+00,-1.014534697740080560e+01,9.741779399522281224e+00
-1.459236237236503975e+01,-2.599253741692841402e+00,-1.039092468875539232e+01,9.736849747090369434e+00
-1.420918380756292443e+01,-1.175522335659763939e+00,-1.064821344252010427e+01,9.804941823393766853e+00
-1.459611944119708937e+01,1.432763126215590432e-01,-1.103514907615426921e+01,9.979115098848367893e+00
-1.408369920479901083e+01,3.245519646940044467e+00,-1.137401463581658945e+01,1.012245192286327189e+01
-1.436335582171487601e+01,2.083612214106510763e+00,-1.187427114405966577e+01,1.030570640328053500e+01
-1.347696506735221966e+01,1.952925730147326178e+00,-1.219497997819340895e+01,1.040948090979633456e+01
-1.080487623154569654e+01,3.761532589422881045e+00,-1.254237396341724242e+01,1.053037069160251704e+01
-1.455682615329544127e+01,5.912966355201787927e+00,-1.301252025659143641e+01,1.071793561781908721e+01
-8.245213388987622238e+00,6.226811045208754614e+00,-1.331244839344093656e+01,1.093961874116586408e+01
-1.765241051673937989e+01,7.823345834774081631e+00,-1.386518144480474035e+01,1.144106714577763917e+01
-1.874862805329374993e+01,9.505932840494963898e+00,-1.426325630967557068e+01,1.179788925211116890e+01
-1.889728928905455163e+01,1.215725669056192437e+01,-1.471766778549715582e+01,1.226850603236366410e+01
-1.411443014591188039e+01,1.151525130838290067e+01,-1.546849337481995335e+01,1.304607276239167568e+01
-1.113606360712291732e+01,1.196761297669976010e+01,-1.593421390362695789e+01,1.349113988106514661e+01
-1.364825212512450037e+01,1.233767666614607705e+01,-1.658374585640627075e+01,1.392538455414354104e+01
-1.056736225649611072e+01,1.300325786229877778e+01,-1.695215528641582736e+01,1.411116427764614656e+01
-1.073367666204597981e+01,1.328077701921316844e+01,-1.726012837330313232e+01,1.429652186790034740e+01
-1.360961248709266336e+01,1.347626678992905447e+01,-1.765600561981407068e+01,1.466985432711900117e+01
-1.851332046430578870e+01,1.349759263176042445e+01,-1.787982517699648000e+01,1.491107001860438608e+01
-1.854124447283840382e+01,1.438755340717350251e+01,-1.813452842249685304e+01,1.521080192161794464e+01
-1.830743870172111443e+01,1.461278558437851416e+01,-1.827188672783900358e+01,1.543603409882295630e+01
-1.843292436447358185e+01,1.320559091132327367e+01,-1.839737239059147100e+01,1.568465418547496348e+01
-1.812506400554061869e+01,1.354086587443159573e+01,-1.851251702915795860e+01,1.601992914858328376e+01
-1.783183479558818973e+01,1.364068523811493705e+01,-1.856240178890469750e+01,1.624920626825552006e+01
-1.278821039608406807e+01,1.313257116966021698e+01,-1.861169497080577884e+01,1.657578910455088916e+01
-1.198989709176420604e+01,1.386898431848304014e+01,-1.861714231467208691e+01,1.674976799983922149e+01
-1.198052611417889324e+01,1.394060336787296173e+01,-1.860777133708677411e+01,1.693308135063476882e+01
-1.191405883903870411e+01,1.363025430416229256e+01,-1.859411713295467550e+01,1.718807291662526993e+01
-1.188216281065630220e+01,1.395163718739291525e+01,-1.856222110457227359e+01,1.733688855486747826e+01
-1.388275336706169938e+01,1.378822285279628446e+01,-1.850416935170549948e+01,1.754025646244065584e+01
-1.544920621209144862e+01,1.278590616664557089e+01,-1.846501211126906483e+01,1.768987984558313542e+01
-1.561772275842451130e+01,1.372176397071699583e+01,-1.842453688712545912e+01,1.781564661557170481e+01
-1.559273110595743361e+01,1.388791236706697418e+01,-1.837432546636945929e+01,1.798179501192168317e+01
-1.660383193060280860e+01,1.283493718100736736e+01,-1.835765295993648394e+01,1.808782105731323497e+01
-1.847124207329012080e+01,1.299534228090638699e+01,-1.834322762634493387e+01,1.824822615721225461e+01
-1.972727048791734106e+01,1.310867331409099101e+01,-1.835354517126990714e+01,1.836155719039685863e+01
-1.974707871997805242e+01,1.448379303060569256e+01,-1.837335340333061851e+01,1.849497021288189913e+01
