time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
482.9712,42,-,0.01053706,0.06563583,-0.0409539,-0.9969472,-0.131734,0.0156337,0.9911618,-0.1321342,0.01563433
483.0131,43,-,0.01244172,0.07745551,-0.04314357,-0.9959841,-0.1553625,0.0181001,0.9876917,-0.1560201,0.01810109
483.0415,44,-,0.01314773,0.08416733,-0.04430114,-0.9953795,-0.1687218,0.01871655,0.985486,-0.1695627,0.01871764
483.0686,45,-,0.01325608,0.08995144,-0.04520349,-0.9948315,-0.1801715,0.01824289,0.983466,-0.1811913,0.0182439
483.1105,46,-,0.01355199,0.09795217,-0.0462004,-0.9940258,-0.1959862,0.0178912,0.9804434,-0.1972951,0.01789215
483.1379,47,-,0.01460491,0.1030065,-0.04621538,-0.9934991,-0.2060238,0.01949895,0.9783527,-0.2075498,0.01950018
483.1808,48,-,0.01551265,0.1082788,-0.046097,-0.9929301,-0.2164568,0.0208233,0.9760701,-0.2182318,0.0208248
483.2077,49,-,0.01571653,0.1107672,-0.04620208,-0.9926475,-0.2213579,0.02096659,0.9749672,-0.2232566,0.02096813
483.2355,50,-,0.01590359,0.1120687,-0.04616596,-0.9925001,-0.2239248,0.02122111,0.9743754,-0.2258914,0.0212227
483.277,51,-,0.01612248,0.1114299,-0.04612157,-0.9925706,-0.2226913,0.02172675,0.9746469,-0.2246282,0.02172846
483.3056,52,-,0.01610753,0.1093942,-0.0458511,-0.9928098,-0.2186923,0.02195175,0.9755469,-0.2205281,0.02195351
483.3477,53,-,0.01566296,0.1062922,-0.04447408,-0.9932164,-0.2125354,0.02165893,0.9769133,-0.2142199,0.02166062
483.3751,54,-,0.01522021,0.1038771,-0.04330859,-0.9935302,-0.2077284,0.02124594,0.9779558,-0.2093001,0.02124754
483.4091,55,-,0.0148524,0.1013281,-0.04205396,-0.9938529,-0.2026597,0.0209997,0.9790241,-0.2041189,0.02100125
483.4422,56,-,0.01498443,0.09754625,-0.03995014,-0.994316,-0.1951808,0.02200455,0.9805204,-0.19649,0.02200633
483.4716,57,-,0.01537812,0.09508912,-0.03841656,-0.9946084,-0.1903344,0.02328442,0.9814432,-0.1915554,0.02328652
483.5141,58,-,0.01568517,0.09098073,-0.03570752,-0.9950888,-0.182188,0.02471889,0.982953,-0.1832678,0.0247214
483.5414,59,-,0.0157054,0.08774416,-0.03378405,-0.9954461,-0.1757504,0.02533905,0.9841086,-0.1767253,0.02534176
483.569,60,-,0.01508663,0.08426999,-0.03197246,-0.9958156,-0.1687995,0.02465837,0.9853419,-0.1696636,0.02466086
483.61,61,-,0.01304994,0.07728256,-0.02900702,-0.9965017,-0.1547815,0.0215251,0.9877142,-0.1554426,0.02152676
483.6383,62,-,0.01117475,0.07218979,-0.02728549,-0.996955,-0.1445498,0.01834197,0.9893275,-0.1450825,0.01834299
483.6809,63,-,0.008033697,0.06308338,-0.02479688,-0.9976678,-0.1262709,0.01290138,0.9919119,-0.1266195,0.01290174
483.7082,64,-,0.005643123,0.05599191,-0.02307783,-0.9981486,-0.1120369,0.008681007,0.9936661,-0.1122769,0.008681117
483.7362,65,-,0.002591857,0.04789916,-0.02174499,-0.9986121,-0.09577809,0.003093385,0.9953979,-0.0959256,0.00309339
483.7782,66,-,-0.003109537,0.03579646,-0.01970449,-0.9991601,-0.07141025,-0.007624553,0.9974179,-0.07147316,-0.007624627
483.8056,67,-,-0.006225951,0.02831603,-0.01828718,-0.9994124,-0.05637107,-0.01348023,0.9983189,-0.0564061,-0.01348063
483.8485,68,-,-0.01147013,0.01838575,-0.01619084,-0.9996341,-0.03638661,-0.02352723,0.9990608,-0.03640473,-0.0235294
483.8752,69,-,-0.01516601,0.01299036,-0.01513919,-0.999686,-0.02551335,-0.03071582,0.9992025,-0.02552817,-0.03072065
483.9097,70,-,-0.01843087,0.00865408,-0.01412966,-0.9996928,-0.016782,-0.03709497,0.9991708,-0.01679435,-0.03710348
483.9452,71,-,-0.02171819,0.004349373,-0.01310972,-0.9996687,-0.008126426,-0.04353602,0.9990188,-0.008134227,-0.04354979
483.9728,72,-,-0.02375308,0.002775222,-0.01249985,-0.9996359,-0.004954604,-0.04755824,0.9988562,-0.004960237,-0.04757618
484.0155,73,-,-0.02632353,0.002167799,-0.01175164,-0.9995821,-0.003715096,-0.052676,0.9986048,-0.00372027,-0.05270039
484.0424,74,-,-0.02704476,0.002857804,-0.01089014,-0.9995708,-0.005124113,-0.05412854,0.9985209,-0.005131659,-0.05415501
484.0706,75,-,-0.0271626,0.004239686,-0.009981781,-0.9995722,-0.007933482,-0.0543866,0.9984884,-0.007945323,-0.05441345
484.1121,76,-,-0.02542328,0.008961216,-0.007230875,-0.9996104,-0.01754778,-0.05095635,0.9985467,-0.01757151,-0.05097843
484.1398,77,-,-0.02311118,0.01285899,-0.004732525,-0.999639,-0.02548995,-0.04632737,0.998601,-0.02552012,-0.04634396
484.1825,78,-,-0.01884965,0.01901326,-0.0003500717,-0.9996415,-0.03799969,-0.0376991,0.9985664,-0.03803588,-0.03770803
484.2099,79,-,-0.01454952,0.02329883,0.00271537,-0.999619,-0.04665892,-0.02896143,0.9984909,-0.04669547,-0.02896548
484.2375,80,-,-0.009650098,0.02778243,0.005623824,-0.9995516,-0.05564849,-0.01897906,0.99827,-0.05568729,-0.0189802
484.2803,81,-,-0.004237344,0.03460272,0.01002829,-0.9993419,-0.06924488,-0.007775098,0.9975694,-0.06930244,-0.007775177
484.3072,82,-,0.0003339474,0.03943505,0.01314488,-0.9991357,-0.07879315,0.001704055,0.9968895,-0.07887502,0.001704056
484.3351,83,-,0.006618151,0.04496881,0.01618125,-0.9988354,-0.08961871,0.01467619,0.995868,-0.08974879,0.01467672
484.3765,84,-,0.01361845,0.05306455,0.02021131,-0.9982937,-0.1053975,0.02933543,0.9939974,-0.1056393,0.02933964
484.4049,85,-,0.01754783,0.05816423,0.02229641,-0.9979038,-0.1153021,0.03761581,0.992618,-0.1156413,0.03762468
484.4471,86,-,0.02307557,0.0653935,0.02476034,-0.9972854,-0.1292892,0.04926418,0.9903824,-0.1298107,0.04928413
484.474,87,-,0.02755204,0.07030421,0.02706699,-0.9967777,-0.1386638,0.05873236,0.9885964,-0.1393542,0.05876618
484.502,88,-,0.03140656,0.0746665,0.02882834,-0.9962969,-0.1469692,0.06688554,0.9868771,-0.147837,0.06693551
484.5434,89,-,0.03672314,0.08032875,0.03087309,-0.9956132,-0.1576852,0.07808408,0.9843974,-0.1588352,0.07816365
484.5715,90,-,0.03965041,0.08280411,0.03153141,-0.9952775,-0.1623257,0.08414818,0.9831427,-0.1636327,0.08424781
484.614,91,-,0.04324731,0.08464836,0.03082008,-0.9949948,-0.1657836,0.09127943,0.9819286,-0.1672573,0.09140667
484.641,92,-,0.04505317,0.08459909,0.03027936,-0.9949355,-0.1656129,0.0947732,0.9816264,-0.1671388,0.09491565
484.6692,93,-,0.04613335,0.08334674,0.02969441,-0.9950092,-0.1631217,0.09675609,0.9818501,-0.1646334,0.09690769
484.7108,94,-,0.04859063,0.08086596,0.02853635,-0.9951308,-0.1581712,0.1013233,0.9821993,-0.159667,0.1014975
484.7388,95,-,0.05017678,0.08006987,0.02814078,-0.9951277,-0.1565355,0.1043711,0.9821422,-0.1580523,0.1045615
484.782,96,-,0.05122563,0.07935688,0.02864303,-0.9951171,-0.1550043,0.106497,0.9821568,-0.1565292,0.1066994
484.8227,97,-,0.05223696,0.07796551,0.02879616,-0.9951701,-0.1521694,0.1084595,0.9823853,-0.1536766,0.1086733
484.8514,98,-,0.05292589,0.07720211,0.02872563,-0.9951952,-0.1506217,0.1097785,0.9824774,-0.1521236,0.1100002
484.8777,99,-,0.05365757,0.07661801,0.02841714,-0.9952101,-0.1494524,0.1111556,0.9825011,-0.1509571,0.1113858
484.906,100,-,0.05449179,0.0761907,0.02840942,-0.9951977,-0.1485535,0.1127893,0.9824513,-0.1500701,0.1130298
484.9488,101,-,0.0557236,0.07674243,0.02815331,-0.9950944,-0.1495943,0.1152216,0.982011,-0.1511724,0.1154781
484.9754,102,-,0.05632154,0.07782032,0.02816289,-0.9949768,-0.1516865,0.1164605,0.9815438,-0.1533258,0.1167254
485.0036,103,-,0.05647907,0.07888938,0.02801117,-0.9948879,-0.1538081,0.1168003,0.9811732,-0.155494,0.1170675
