time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
1041.579,43,-,-0.2261251,-0.02104039,-0.03057692,0.9733909,-0.02713262,0.441503,0.8968495,-0.03024404,0.4572731
1041.607,44,-,-0.2270243,-0.02435396,-0.0313097,0.973081,-0.03318063,0.4433512,0.8957337,-0.03702603,0.459334
1041.636,45,-,-0.2277023,-0.02692687,-0.03176102,0.9728401,-0.03792697,0.4447463,0.8948532,-0.0423581,0.460891
1041.677,46,-,-0.2284562,-0.02953398,-0.0315987,0.9725929,-0.04301124,0.4462563,0.893871,-0.04808087,0.4625776
1041.704,47,-,-0.2288362,-0.0305505,-0.03149184,0.9724756,-0.04500629,0.4469995,0.8934013,-0.05033379,0.4634082
1041.746,48,-,-0.2295798,-0.03118242,-0.03152118,0.9722794,-0.0461628,0.4483972,0.8926416,-0.05166879,0.4649713
1041.775,49,-,-0.230193,-0.03120168,-0.03146479,0.9721356,-0.04617857,0.4495212,0.8920752,-0.05171917,0.4662292
1041.803,50,-,-0.2307933,-0.03101866,-0.03116753,0.9720086,-0.0459143,0.4505998,0.8915446,-0.05145427,0.4674371
1041.844,51,-,-0.2316233,-0.03096175,-0.03162609,0.9717982,-0.04552646,0.4521407,0.890784,-0.05106387,0.4691639
1041.871,52,-,-0.2320219,-0.03098609,-0.03177533,0.9716975,-0.04547306,0.4528793,0.8904114,-0.05102539,0.4699922
1041.913,53,-,-0.2324611,-0.03145067,-0.03162603,0.9715825,-0.0464102,0.4536996,0.8899454,-0.05210229,0.4709124
1041.942,54,-,-0.232426,-0.03201775,-0.03174488,0.9715685,-0.04745819,0.4536683,0.889906,-0.05327897,0.4708773
1041.969,55,-,-0.2322543,-0.03253634,-0.03194325,0.9715859,-0.04838578,0.4533886,0.8899987,-0.05431265,0.4705635
1042.01,56,-,-0.2319775,-0.03349495,-0.03197039,0.9716185,-0.05025581,0.4529289,0.8901291,-0.05639914,0.4700478
1042.038,57,-,-0.2317551,-0.03433784,-0.03208283,0.9716384,-0.05185721,0.4525677,0.8902209,-0.05818632,0.4696427
1042.08,58,-,-0.2313407,-0.03527986,-0.03235237,0.9716945,-0.05359365,0.4518677,0.8904736,-0.06011305,0.4688579
1042.109,59,-,-0.2309228,-0.03583237,-0.03260892,0.9717651,-0.05458101,0.4511423,0.8907815,-0.06119667,0.4680449
1042.136,60,-,-0.2304774,-0.03615786,-0.03296614,0.9718467,-0.05508389,0.4503613,0.8911456,-0.06173391,0.46717
1042.177,61,-,-0.2298978,-0.03606963,-0.03366551,0.9719633,-0.05463746,0.449333,0.891692,-0.06119741,0.4660186
1042.206,62,-,-0.2296819,-0.03551133,-0.03424532,0.9720147,-0.05330401,0.4489406,0.8919703,-0.05968886,0.4655794
1042.247,63,-,-0.2298451,-0.03390063,-0.03584111,0.9719761,-0.04942539,0.4492379,0.8920439,-0.05535031,0.4659122
1042.275,64,-,-0.2299716,-0.03219673,-0.03710553,0.9719567,-0.04552123,0.4494342,0.8921529,-0.05097981,0.4661318
1042.303,65,-,-0.2299576,-0.02939232,-0.03888084,0.9719794,-0.03925557,0.4493136,0.8925112,-0.04395495,0.4659969
1042.345,66,-,-0.2303218,-0.0224221,-0.04291327,0.9719093,-0.02381676,0.4496283,0.8928982,-0.02666722,0.4663492
1042.373,67,-,-0.2307624,-0.01668085,-0.04506062,0.9718231,-0.01162508,0.4500238,0.8929409,-0.01301813,0.466792
1042.415,68,-,-0.2309809,-0.007922768,-0.046875,0.9717962,0.006255831,0.4496755,0.8931701,0.007003961,0.466402
1042.442,69,-,-0.2305545,-0.002303593,-0.04688013,0.9719267,0.017139,0.4483802,0.8936786,0.01917569,0.4649523
1042.47,70,-,-0.2298115,0.002269436,-0.04612088,0.9721391,0.02561063,0.4466082,0.894363,0.02862779,0.4629708
1042.512,71,-,-0.2287905,0.007770021,-0.04496696,0.9724056,0.03568725,0.4442555,0.8951891,0.03984449,0.4603431
1042.54,72,-,-0.2279694,0.01047172,-0.04433928,0.9726019,0.04058563,0.4425184,0.8958405,0.04527357,0.4584051
1042.568,73,-,-0.2270226,0.01239685,-0.04368711,0.9728301,0.04395597,0.4406258,0.8966141,0.04898519,0.4562957
1042.609,74,-,-0.2254786,0.0136939,-0.04254453,0.9732224,0.04584019,0.4377164,0.8979437,0.0510059,0.4530573
1042.64,75,-,-0.2244885,0.01367074,-0.04192928,0.9734783,0.04544162,0.435923,0.898836,0.05051307,0.4510636
1042.679,76,-,-0.2232706,0.01284277,-0.04107333,0.9738061,0.04335368,0.4337896,0.8999706,0.04813511,0.4486945
1042.707,77,-,-0.2224772,0.01192752,-0.04103154,0.974001,0.041492,0.4324072,0.9007233,0.04603266,0.4471608
1042.735,78,-,-0.2218287,0.01079631,-0.04095666,0.9741653,0.03920551,0.4313114,0.9013509,0.04346899,0.4459457
1042.776,79,-,-0.221061,0.009154797,-0.04117202,0.9743475,0.03604297,0.4300267,0.9020965,0.03993343,0.4445223
1042.804,80,-,-0.2205344,0.008223429,-0.04150997,0.9744608,0.03433558,0.4291216,0.9025939,0.03802267,0.4435201
1042.846,81,-,-0.2198398,0.007375937,-0.04224668,0.9745929,0.03295208,0.4278855,0.9032321,0.03646624,0.442152
1042.875,82,-,-0.2195359,0.007154778,-0.04252385,0.974651,0.03261784,0.4273332,0.9035056,0.03608576,0.441541
1042.902,83,-,-0.2192804,0.007280835,-0.04276371,0.9746971,0.0329477,0.4268412,0.9037262,0.03644148,0.4409969
1042.945,84,-,-0.2189085,0.007846046,-0.0428917,0.9747707,0.0340749,0.426098,0.904035,0.03767418,0.4401753
1042.971,85,-,-0.2185795,0.008283347,-0.04278956,0.9748454,0.03485581,0.4254536,0.9043087,0.03852508,0.4394631
1043.013,86,-,-0.217818,0.008857091,-0.04242043,0.975027,0.03575167,0.4240054,0.9049537,0.0394861,0.4378634
1043.041,87,-,-0.2172983,0.009118263,-0.04224498,0.975148,0.03614284,0.4230257,0.9053966,0.03989816,0.4367819
1043.069,88,-,-0.2168302,0.009282298,-0.04201988,0.9752605,0.03632767,0.4221517,0.905797,0.04008427,0.4358176
1043.112,89,-,-0.2165332,0.009213942,-0.0417834,0.9753371,0.03606839,0.4216157,0.906057,0.03978707,0.4352264
1043.148,90,-,-0.2168249,0.009068247,-0.04163391,0.9752801,0.0357427,0.422175,0.9058094,0.03943894,0.4358433
1043.176,91,-,-0.2172882,0.008877911,-0.04136442,0.9751902,0.0352913,0.4230602,0.905414,0.03895835,0.4368199
1043.205,92,-,-0.2178626,0.008832019,-0.0414091,0.9750606,0.0352665,0.424127,0.9049158,0.03895242,0.4379977
1043.247,93,-,-0.2187445,0.008690245,-0.04121289,0.9748727,0.03497396,0.4257798,0.9041506,0.03866228,0.4398236
1043.277,94,-,-0.2191944,0.008665227,-0.04089085,0.9747855,0.03481957,0.4266265,0.9037574,0.03850851,0.4407595
1043.305,95,-,-0.2195361,0.008785814,-0.04057179,0.9747208,0.03494138,0.4272599,0.9034535,0.03865608,0.4414599
1043.346,96,-,-0.2196632,0.008869838,-0.04001025,0.9747147,0.03486868,0.4275082,0.9033388,0.03858063,0.4417346
1043.374,97,-,-0.2198229,0.008854661,-0.03953817,0.974698,0.03464403,0.4278217,0.903199,0.03833823,0.4420814
1043.415,98,-,-0.220119,0.008882128,-0.03907994,0.9746495,0.0345184,0.4283835,0.9029375,0.0382104,0.4427031
1043.443,99,-,-0.2202666,0.008975256,-0.03883301,0.9746251,0.03460225,0.4286576,0.9028041,0.03830877,0.4430065
1043.472,100,-,-0.2202399,0.009002175,-0.03857098,0.9746413,0.03453752,0.4286153,0.9028267,0.03823622,0.4429596
1043.513,101,-,-0.2199296,0.009147499,-0.03851976,0.9747121,0.03477562,0.4280313,0.9030946,0.03848816,0.4423133
1043.541,102,-,-0.2197949,0.009188876,-0.03846904,0.974744,0.0348242,0.4277805,0.9032115,0.03853688,0.4420359
1043.582,103,-,-0.2195776,0.009358134,-0.03825043,0.9748001,0.03504249,0.4273726,0.9033962,0.03877029,0.4415846
1043.61,104,-,-0.2192437,0.009579455,-0.03814163,0.9748773,0.03540221,0.4267407,0.9036809,0.03915554,0.4408858
1043.64,105,-,-0.2190057,0.009739727,-0.03802358,0.9749338,0.03564594,0.4262915,0.9038833,0.03941602,0.4403891
1043.681,106,-,-0.2187043,0.009940427,-0.03766243,0.9750135,0.03585797,0.4257305,0.9041393,0.03963901,0.439769
1043.708,107,-,-0.2184736,0.0100319,-0.03740322,0.9750742,0.03590692,0.4253054,0.9043373,0.03968438,0.4392993
1043.736,108,-,-0.2182272,0.01010735,-0.03714032,0.9751387,0.03592219,0.4248528,0.9045494,0.03969194,0.4387993
1043.777,109,-,-0.2179418,0.01007045,-0.03656402,0.9752246,0.03557955,0.4243479,0.9047999,0.03930286,0.4382417
1043.806,110,-,-0.2178886,0.009936046,-0.03615917,0.9752529,0.03513766,0.4242744,0.9048517,0.03881301,0.4381605
1043.848,111,-,-0.2176425,0.009780813,-0.03576818,0.9753239,0.03464828,0.4238443,0.9050721,0.03826365,0.4376855
1043.875,112,-,-0.2175873,0.009727906,-0.03559121,0.9753432,0.03446449,0.4237521,0.9051223,0.03805877,0.4375837
1043.903,113,-,-0.2175332,0.009789556,-0.03564709,0.9753526,0.03460539,0.4236453,0.9051669,0.03821234,0.4374658
1043.944,114,-,-0.2173436,0.009919461,-0.03550376,0.9753989,0.03478389,0.423289,0.9053267,0.03840248,0.4370725
1043.973,115,-,-0.2172292,0.01000192,-0.03549754,0.9754237,0.03493442,0.4230709,0.9054229,0.03856441,0.4368318
1044.014,116,-,-0.2170708,0.01007962,-0.03536263,0.9754631,0.03501699,0.4227763,0.9055573,0.03864973,0.4365066
1044.042,117,-,-0.2170807,0.01017386,-0.03537802,0.9754593,0.03520815,0.4227869,0.9055449,0.03886105,0.4365184
1044.07,118,-,-0.2171251,0.01020361,-0.03547711,0.9754456,0.03531207,0.4228635,0.9055051,0.03897735,0.4366029
1044.112,119,-,-0.2171134,0.01007589,-0.03532866,0.9754549,0.03499781,0.4228568,0.9055204,0.03863016,0.4365955
1044.14,120,-,-0.2171201,0.01002364,-0.03527166,0.975456,0.03487162,0.4228752,0.9055167,0.03849117,0.4366158
1044.182,121,-,-0.2171465,0.009780679,-0.03499748,0.9754624,0.03428053,0.4229519,0.9055035,0.03783991,0.4367005
1044.209,122,-,-0.2173044,0.009472571,-0.03470828,0.9754407,0.03356439,0.4232776,0.9053781,0.03705527,0.4370599
1044.237,123,-,-0.2175612,0.009090625,-0.03455602,0.9753925,0.03276995,0.4237868,0.905169,0.03618733,0.4376221
1044.278,124,-,-0.2180299,0.008369062,-0.03428724,0.9753037,0.03127605,0.4247169,0.9047858,0.03455359,0.4386492
1044.308,125,-,-0.2184066,0.007810742,-0.03399564,0.9752343,0.03008435,0.4254642,0.9044751,0.03324941,0.4394747
1044.348,126,-,-0.2188081,0.006890308,-0.03372036,0.9751608,0.02819489,0.4262815,0.9041511,0.03117372,0.440378
1044.376,127,-,-0.2190141,0.006064702,-0.03323351,0.9751368,0.02638504,0.4267344,0.9039921,0.02917897,0.4408787
1044.404,128,-,-0.2191073,0.004661459,-0.03219727,0.9751583,0.02320064,0.4270284,0.9039405,0.02566048,0.441204
1044.446,129,-,-0.2186848,0.001343343,-0.03047606,0.9753187,0.01594968,0.4264929,0.9043503,0.01763478,0.4406117
1044.475,130,-,-0.2180862,-0.001410749,-0.02907717,0.9754953,0.009930301,0.4255662,0.9048728,0.01097381,0.4395874
1044.516,131,-,-0.2168551,-0.006189436,-0.02688657,0.9758139,-0.0004184926,0.4235533,0.9058711,-0.0004619781,0.4373643
1044.543,132,-,-0.2162677,-0.009716466,-0.02589946,0.9759422,-0.007762982,0.4226329,0.9062677,-0.008565671,0.4363484
1044.572,133,-,-0.2162742,-0.01341283,-0.02509826,0.9759179,-0.01532343,0.4228049,0.9060912,-0.01690997,0.4365383
1044.613,134,-,-0.2160909,-0.01921043,-0.02376871,0.9758949,-0.02722231,0.4226773,0.9058713,-0.03004193,0.4363975
1044.642,135,-,-0.2162195,-0.02289931,-0.02314919,0.9758017,-0.03467976,0.4230349,0.9054495,-0.03828244,0.4367921
1044.682,136,-,-0.2181026,-0.02798878,-0.02329637,0.9752463,-0.04442991,0.4267116,0.9032958,-0.04914683,0.4408535
1044.71,137,-,-0.2189466,-0.03093299,-0.02320032,0.9749705,-0.05015825,0.4283682,0.9022111,-0.05553763,0.4426861
1044.738,138,-,-0.2204985,-0.03331854,-0.02322448,0.9745414,-0.05469867,0.4313175,0.9005405,-0.06066529,0.4459527
1044.78,139,-,-0.2235137,-0.03547106,-0.02350571,0.9737715,-0.05857372,0.4369701,0.8975669,-0.06516592,0.4522273
1044.808,140,-,-0.2253427,-0.03593591,-0.02419528,0.973316,-0.05904953,0.4403982,0.8958586,-0.06581868,0.4560421
1044.85,141,-,-0.2286225,-0.03553153,-0.02616838,0.9725145,-0.0571445,0.446537,0.8929386,-0.06390885,0.4628913
1044.877,142,-,-0.2306387,-0.0348136,-0.02734292,0.972032,-0.05506719,0.4502802,0.8911876,-0.06171233,0.4670791
1044.906,143,-,-0.2319303,-0.03415665,-0.02690818,0.9717601,-0.0539025,0.4525993,0.8900834,-0.06048507,0.4696781
1044.948,144,-,-0.2320574,-0.03297983,-0.02640677,0.9717842,-0.05184278,0.4527611,0.8901234,-0.05817651,0.4698596
1044.975,145,-,-0.2304385,-0.03240634,-0.02695728,0.9721735,-0.05058517,0.4497996,0.8916958,-0.05666844,0.466541
