time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
460.964,1,-,0.04317901,-0.01856259,-0.03411316,0.9983122,-0.04000846,-0.08494581,0.995582,-0.04016438,-0.0850483
460.9918,2,-,0.0427295,-0.01837555,-0.03414935,0.9983338,-0.03960823,-0.08406158,0.9956731,-0.03975939,-0.08416089
461.0336,3,-,0.04260314,-0.01800516,-0.03403793,0.9983497,-0.03885115,-0.08383995,0.9957216,-0.0389983,-0.08393847
461.0613,4,-,0.04271682,-0.01781237,-0.0338039,0.9983563,-0.03845418,-0.08408897,0.995716,-0.03860044,-0.08418839
461.0892,5,-,0.04265463,-0.01763502,-0.03361842,0.9983683,-0.03808045,-0.08398435,0.9957392,-0.03822477,-0.08408339
461.1312,6,-,0.04230427,-0.01734126,-0.03338118,0.9983964,-0.03745123,-0.08331513,0.9958193,-0.03759074,-0.08341182
461.1588,7,-,0.04187096,-0.01705471,-0.03347393,0.9984165,-0.03685857,-0.08246753,0.9959119,-0.03699299,-0.08256129
461.2005,8,-,0.04110913,-0.01665097,-0.03353235,0.998453,-0.0360074,-0.08097439,0.9960656,-0.0361339,-0.08106314
461.2279,9,-,0.04044185,-0.0163582,-0.03361257,0.9984824,-0.03538545,-0.07966127,0.9961937,-0.03550572,-0.07974575
461.2703,10,-,0.03963904,-0.01581866,-0.03386424,0.9985148,-0.03427502,-0.07808896,0.996357,-0.03438678,-0.07816855
461.2979,11,-,0.03932187,-0.01521659,-0.03405729,0.9985301,-0.03306684,-0.07749166,0.9964445,-0.03317265,-0.07756943
461.3252,12,-,0.03920443,-0.01435024,-0.03419344,0.9985429,-0.03133972,-0.07731325,0.9965141,-0.03143898,-0.07739048
461.3672,13,-,0.03971597,-0.01265052,-0.03438613,0.9985391,-0.02799543,-0.07844589,0.9965252,-0.02808566,-0.07852656
461.3946,14,-,0.04032524,-0.01151106,-0.03446867,0.9985256,-0.02576809,-0.07973802,0.9964827,-0.02585328,-0.07982276
461.4371,15,-,0.04092245,-0.01015353,-0.03436207,0.9985197,-0.02308936,-0.08102594,0.9964445,-0.0231676,-0.08111487
461.4643,16,-,0.04115404,-0.009558618,-0.03455195,0.9985095,-0.02193265,-0.08152486,0.99643,-0.02200768,-0.08161543
461.4922,17,-,0.04131346,-0.009366691,-0.03456571,0.9985043,-0.02156142,-0.0818558,0.9964109,-0.02163571,-0.08194748
461.5344,18,-,0.04144755,-0.009487391,-0.03447475,0.9985007,-0.02180412,-0.08211667,0.9963842,-0.02187975,-0.08220924
461.5618,19,-,0.04132476,-0.009700358,-0.03480178,0.9984924,-0.02224782,-0.08184975,0.9963964,-0.02232457,-0.08194141
461.5894,20,-,0.04100106,-0.009844989,-0.03501718,0.9984968,-0.02253186,-0.08118936,0.996444,-0.02260842,-0.08127882
461.6303,21,-,0.04076711,-0.01001701,-0.03471034,0.9985154,-0.02283435,-0.08071779,0.9964754,-0.02291111,-0.0808057
461.6573,22,-,0.04065388,-0.01017797,-0.03450965,0.9985253,-0.02313182,-0.08048537,0.9964873,-0.02320919,-0.08057252
461.7004,23,-,0.04100671,-0.01070237,-0.03423184,0.998515,-0.02418043,-0.0811589,0.9964078,-0.02426284,-0.08124825
461.7279,24,-,0.04156975,-0.01116925,-0.03408708,0.9984915,-0.0251388,-0.08225263,0.9962944,-0.02522694,-0.08234566
461.7699,25,-,0.04247228,-0.01171055,-0.03385584,0.9984552,-0.0262608,-0.08402039,0.9961179,-0.02635703,-0.08411956
461.7976,26,-,0.04323947,-0.01187736,-0.0339465,0.9984173,-0.02665278,-0.08553568,0.9959785,-0.02675401,-0.08564031
