time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
498.0284,73,-,0.09359179,-0.0723948,-0.001497012,-0.992974,0.1434921,0.1860852,0.9719992,0.1465671,0.1871762
498.07,74,-,0.09355308,-0.07288176,-0.00144306,-0.9929421,0.1444647,0.1859959,0.9718722,0.1475653,0.1870854
498.0978,75,-,0.09367207,-0.07311995,-0.001405342,-0.9929135,0.1449403,0.186222,0.971758,0.1480611,0.1873155
498.1394,76,-,0.09412605,-0.07347196,-0.001316881,-0.9928446,0.1456446,0.1870986,0.9714843,0.1488113,0.1882077
498.1671,77,-,0.09454605,-0.07367235,-0.001254819,-0.9927899,0.1460451,0.1879136,0.9712669,0.1492474,0.1890375
498.1958,78,-,0.0950807,-0.07401021,-0.001209686,-0.9927138,0.1467119,0.1889549,0.9709643,0.1499647,0.1900978
498.2366,79,-,0.09584781,-0.07459594,-0.001150845,-0.9925963,0.1478667,0.190448,0.9704973,0.151199,0.1916185
498.2649,80,-,0.09611638,-0.07494403,-0.001139972,-0.9925441,0.1485514,0.1909703,0.9702901,0.1519203,0.1921506
498.3071,81,-,0.09659363,-0.0751904,-0.001348119,-0.9924788,0.1489893,0.191937,0.9700322,0.1524012,0.1931354
498.3345,82,-,0.09691396,-0.07536902,-0.001568716,-0.9924338,0.1492935,0.1925978,0.9698544,0.152735,0.1938089
498.3629,83,-,0.09723701,-0.07542755,-0.001870574,-0.9923971,0.1493444,0.1932776,0.9697113,0.1528085,0.1945017
498.404,84,-,0.09785348,-0.07532147,-0.001860881,-0.9923447,0.1491255,0.1944891,0.9695027,0.1526204,0.1957366
498.4319,85,-,0.09797477,-0.07505336,-0.002157476,-0.9923525,0.148536,0.1947749,0.9695359,0.1520212,0.1960279
498.4734,86,-,0.09817044,-0.07443814,-0.002291275,-0.9923791,0.1472919,0.1951857,0.9696431,0.1507507,0.1964468
498.5011,87,-,0.09827948,-0.07388426,-0.002284955,-0.9924097,0.1461978,0.1954047,0.9697645,0.1496292,0.1966701
498.5301,88,-,0.09842665,-0.07332663,-0.002185546,-0.9924368,0.1451139,0.195685,0.9698708,0.1485201,0.1969559
498.5707,89,-,0.09879737,-0.07239158,-0.002044171,-0.9924688,0.1432889,0.1964026,0.969997,0.1466603,0.1976877
498.5988,90,-,0.09904183,-0.07180741,-0.001887606,-0.9924873,0.142162,0.1968666,0.9700688,0.1455125,0.1981609
498.6404,91,-,0.09950453,-0.07105017,-0.001827165,-0.9924956,0.1406703,0.1977753,0.9701014,0.1440021,0.1990878
498.6683,92,-,0.09985349,-0.0705552,-0.001958031,-0.9924956,0.1396604,0.1984846,0.9701025,0.1429822,0.1998115
498.6965,93,-,0.1003999,-0.07016876,-0.001832195,-0.9924681,0.1389126,0.1995444,0.9699924,0.1422428,0.200893
498.7401,94,-,0.1013083,-0.06943644,-0.001994975,-0.992427,0.137417,0.2013593,0.9698304,0.1407548,0.2027454
498.7802,95,-,0.1021246,-0.06844509,-0.002010966,-0.9924121,0.1354407,0.2029747,0.9697717,0.1387649,0.2043949
498.807,96,-,0.1025181,-0.06767639,-0.001894182,-0.9924245,0.133939,0.2037393,0.9698199,0.137239,0.2051758
498.835,97,-,0.1026749,-0.06665745,-0.001777351,-0.9924775,0.1319471,0.204042,0.9700293,0.1351941,0.2054851
498.8631,98,-,0.1025328,-0.06536129,-0.001684653,-0.9925785,0.129407,0.2037639,0.9704299,0.132568,0.2052009
498.9048,99,-,0.1022057,-0.06285853,-0.001280997,-0.9927744,0.1245468,0.2030955,0.9712056,0.1275433,0.2045183
498.933,100,-,0.1019108,-0.06073391,-0.001031416,-0.9929373,0.1203997,0.2025073,0.9718512,0.123259,0.2039176
498.9748,101,-,0.1012863,-0.05750936,-0.001044272,-0.9931933,0.1140243,0.2013138,0.9728675,0.116672,0.202699
499.0029,102,-,0.1009341,-0.05544363,-0.001256097,-0.9933463,0.1098959,0.2006643,0.9734766,0.1124142,0.2020359
499.0304,103,-,0.1008527,-0.05348929,-0.00156308,-0.9934613,0.1059638,0.2005537,0.9739352,0.1083734,0.2019231
499.0726,104,-,0.1011782,-0.05045841,-0.001912139,-0.9935861,0.09988261,0.2012515,0.9744338,0.1021465,0.2026354
499.1001,105,-,0.1016314,-0.04829048,-0.001850059,-0.9936477,0.0955914,0.2021503,0.9746782,0.09776217,0.2035531
499.1414,106,-,0.1024159,-0.04407836,-0.0007215142,-0.9937643,0.08745922,0.2036181,0.9751362,0.0894499,0.205052
499.1696,107,-,0.1028144,-0.04081111,0.0003392566,-0.993863,0.08119106,0.2043392,0.9755273,0.08303649,0.2057886
499.1977,108,-,0.1030839,-0.03737271,0.001380866,-0.9939694,0.07457934,0.2048213,0.975954,0.07626864,0.2062811
499.239,109,-,0.1032193,-0.0320338,0.002641991,-0.9941392,0.06423753,0.2050594,0.9766392,0.06567945,0.2065244
499.2669,110,-,0.1034146,-0.02867024,0.003133059,-0.9942202,0.05765707,0.2054541,0.9769669,0.05894803,0.2069276
499.3087,111,-,0.1035108,-0.02424242,0.003007337,-0.9943283,0.04883243,0.2057016,0.9773957,0.04992027,0.2071806
499.3367,112,-,0.1031978,-0.02162619,0.002336608,-0.994423,0.04349342,0.2051434,0.9777651,0.04445319,0.2066102
499.3648,113,-,0.1026089,-0.01939932,0.00186459,-0.9945309,0.03896909,0.2040231,0.9781902,0.03981689,0.2054657
499.406,114,-,0.1015944,-0.01633981,0.001317604,-0.9946908,0.03277384,0.202067,0.9788232,0.03347039,0.203468
499.4341,115,-,0.1010907,-0.01462117,0.001208613,-0.994769,0.02933373,0.2010884,0.9791338,0.0299499,0.2024689
499.476,116,-,0.1007912,-0.01238988,0.001306439,-0.9948296,0.024915,0.2005077,0.9793752,0.0254342,0.2018761
499.5036,117,-,0.1008659,-0.0110247,0.001751324,-0.9948375,0.02228887,0.2006518,0.979409,0.02275354,0.2020232
499.5318,118,-,0.1011558,-0.009703398,0.002353193,-0.9948205,0.01978236,0.201218,0.9793467,0.0201968,0.2026012
499.5732,119,-,0.1019967,-0.007539421,0.00349725,-0.99475,0.0157131,0.2028698,0.9790797,0.01604746,0.2042878
499.6008,120,-,0.1026638,-0.006224602,0.004343856,-0.9946871,0.01327498,0.2041827,0.9788428,0.01356108,0.2056288
499.6429,121,-,0.1038447,-0.004518107,0.005391145,-0.9945686,0.01010682,0.2065127,0.9783917,0.01032967,0.2080095
499.671,122,-,0.1044531,-0.003504426,0.00600125,-0.9945056,0.00822404,0.2077163,0.9781545,0.008407511,0.2092397
499.699,123,-,0.10501,-0.002589092,0.006608771,-0.9944458,0.006537396,0.2088192,0.9779324,0.006684816,0.2103674
499.7403,124,-,0.1056532,-0.001497149,0.007428141,-0.9943742,0.004547067,0.2100954,0.9776703,0.004650888,0.2116725
499.7683,125,-,0.1059202,-0.000868544,0.007916441,-0.9943427,0.003404283,0.2106282,0.9775603,0.003482413,0.2122176
499.8058,126,-,0.106171,-2.382696e-05,0.008419079,-0.9943123,0.001835107,0.2111338,0.9774554,0.00187743,0.2127348
499.834,127,-,0.1063363,0.0006381124,0.008661367,-0.9942923,0.0005730945,0.2114697,0.9773844,0.0005863552,0.2130785
499.8632,128,-,0.1065879,0.001338169,0.008938439,-0.9942622,-0.0007555232,0.2119765,0.9772745,-0.000773092,0.213597
499.9055,129,-,0.1070469,0.002508268,0.009617649,-0.9942043,-0.002928381,0.2129013,0.9770693,-0.002997098,0.2145433
499.9352,130,-,0.1074615,0.003452733,0.01035164,-0.9941494,-0.004640259,0.213737,0.9768802,-0.004750044,0.2153988
499.9754,131,-,0.1081981,0.005049378,0.01151884,-0.9940498,-0.007546033,0.215225,0.9765353,-0.007727198,0.2169222
500.0035,132,-,0.1087702,0.006215274,0.01224836,-0.993972,-0.009691103,0.2163814,0.9762608,-0.00992643,0.2181065
500.0315,133,-,0.1092589,0.007346421,0.01282911,-0.9939034,-0.01179988,0.2173741,0.9760171,-0.01208924,0.2191234
500.0731,134,-,0.1097664,0.008996889,0.01344199,-0.9938258,-0.01493172,0.2184193,0.9757408,-0.01530177,0.2201943
500.1013,135,-,0.1098411,0.01013915,0.0135967,-0.9938045,-0.01716571,0.2185969,0.9756643,-0.01759206,0.2203763
500.1425,136,-,0.1097565,0.01165935,0.0135735,-0.9937975,-0.02019452,0.218468,0.9756351,-0.02069588,0.2202443
500.1708,137,-,0.1096296,0.01248191,0.01342478,-0.9938034,-0.02186563,0.2182357,0.9756511,-0.02240757,0.2200063
500.1988,138,-,0.1095163,0.01313983,0.01305778,-0.9938124,-0.02325697,0.2180205,0.9756671,-0.02383249,0.2197857
500.2401,139,-,0.1096563,0.01378782,0.01308046,-0.9937878,-0.02453563,0.2183108,0.9755708,-0.02514472,0.2200832
500.2686,140,-,0.1096246,0.01418632,0.01298002,-0.9937871,-0.02535051,0.2182554,0.9755624,-0.02597968,0.2200264
500.3103,141,-,0.1093166,0.01483628,0.01298572,-0.9938115,-0.02664982,0.2176655,0.9756595,-0.02730788,0.219422
500.3377,142,-,0.109088,0.01537807,0.01311822,-0.9938266,-0.0277042,0.2172327,0.9757266,-0.02838578,0.2189785
500.3653,143,-,0.1088944,0.01615575,0.01320778,-0.9938343,-0.02923577,0.2168728,0.975762,-0.02995303,0.2186098
500.4052,144,-,0.1088439,0.01744658,0.01351241,-0.9938139,-0.03173582,0.2168126,0.9756973,-0.03251483,0.2185482
500.433,145,-,0.1088385,0.01850237,0.01381597,-0.9937912,-0.03376757,0.2168367,0.9756237,-0.03459745,0.2185729
500.475,146,-,0.1090296,0.02037926,0.01417725,-0.9937285,-0.03741143,0.2172694,0.9753945,-0.03833639,0.2190161
500.5033,147,-,0.1091718,0.02176836,0.01415576,-0.9936838,-0.04017091,0.2175808,0.9752153,-0.04116856,0.2193352
500.5316,148,-,0.1094985,0.02314904,0.01432244,-0.9936142,-0.04286586,0.2182616,0.9749484,-0.04393902,0.2200328
500.5749,149,-,0.1100838,0.0253153,0.01440796,-0.9934955,-0.04712911,0.2194651,0.9744813,-0.04832562,0.2212661
500.603,150,-,0.1104024,0.02688186,0.01444408,-0.9934184,-0.05022054,0.220128,0.9741774,-0.05150615,0.2219457
500.6447,151,-,0.1107079,0.02947012,0.01475397,-0.9933065,-0.05527895,0.2208034,0.9737505,-0.05670824,0.2226381
500.6708,152,-,0.1108612,0.03139704,0.01537058,-0.9932209,-0.0589604,0.2211844,0.973448,-0.06049471,0.2230288
500.6999,153,-,0.1109048,0.03362404,0.01609128,-0.9931318,-0.063217,0.2213683,0.9731391,-0.06487078,0.2232174
500.74,154,-,0.1108497,0.03713946,0.01705638,-0.9929966,-0.06997733,0.2214137,0.972666,-0.0718201,0.2232639
500.769,155,-,0.1108828,0.0395233,0.01755911,-0.992892,-0.07459074,0.2215773,0.9722858,-0.07656691,0.2234317
500.8108,156,-,0.1109772,0.04285538,0.01810987,-0.9927334,-0.08106837,0.2218938,0.9716949,-0.08323708,0.2237562
500.8391,157,-,0.1110044,0.04465948,0.01828281,-0.9926476,-0.08460332,0.2220095,0.9713671,-0.08687792,0.2238749
500.8667,158,-,0.1109448,0.04614288,0.01843403,-0.9925837,-0.08751102,0.2219453,0.9711242,-0.08987038,0.223809
500.9084,159,-,0.1109039,0.0477652,0.01866232,-0.9925073,-0.09067518,0.2219286,0.9708377,-0.09312873,0.223792
500.9366,160,-,0.1109398,0.04842906,0.01873298,-0.9924697,-0.09197227,0.2220233,0.9706939,-0.09446698,0.2238891
500.9783,161,-,0.1109048,0.04891489,0.01876708,-0.9924491,-0.09292835,0.2219708,0.9706149,-0.09545079,0.2238352
501.006,162,-,0.1108398,0.04892901,0.01886722,-0.9924539,-0.0929371,0.221853,0.970641,-0.09545717,0.2237145
501.0342,163,-,0.1107636,0.04873605,0.01887762,-0.9924716,-0.09255639,0.2216995,0.9707124,-0.09506153,0.223557
501.0755,164,-,0.1105324,0.0481822,0.01901868,-0.9925218,-0.0914394,0.2212443,0.9709221,-0.09390093,0.2230902
501.1038,165,-,0.1104033,0.04785439,0.01902092,-0.9925519,-0.09079599,0.2209824,0.9710422,-0.09323258,0.2228217
501.1314,166,-,0.1103579,0.04756358,0.0192783,-0.992566,-0.09016496,0.2209089,0.9711177,-0.09258117,0.2227463
501.1728,167,-,0.1102875,0.0473813,0.01915357,-0.9925849,-0.08983512,0.2207544,0.9711834,-0.0922382,0.2225879
501.2009,168,-,0.1104738,0.04738547,0.01938321,-0.9925596,-0.08978312,0.2211406,0.9711003,-0.09219296,0.2229839
501.2426,169,-,0.1105325,0.04737277,0.01961436,-0.9925491,-0.08970356,0.2212763,0.9710767,-0.09211393,0.223123
501.2714,170,-,0.1104212,0.04733756,0.01955129,-0.9925644,-0.0896534,0.2210514,0.9711326,-0.09205746,0.2228924
501.2984,171,-,0.1101321,0.04719457,0.01954043,-0.9926035,-0.08938694,0.2204794,0.9712872,-0.09177087,0.2223059
501.34,172,-,0.1097937,0.04703636,0.01948956,-0.9926496,-0.0891016,0.2198067,0.9714659,-0.09146281,0.2216163
501.368,173,-,0.1097611,0.04690686,0.01949794,-0.9926592,-0.08884481,0.2197399,0.9715045,-0.09119708,0.2215478
501.4099,174,-,0.109833,0.04674487,0.01965626,-0.9926557,-0.08848531,0.2198903,0.9715033,-0.0908302,0.221702
501.4381,175,-,0.1099047,0.04655883,0.01990027,-0.9926516,-0.08805912,0.2200471,0.9715065,-0.09039481,0.2218628
501.4657,176,-,0.1100053,0.04626971,0.01987324,-0.9926545,-0.08748736,0.2202336,0.9715159,-0.08981018,0.222054
501.5071,177,-,0.1103832,0.04563035,0.02008297,-0.9926379,-0.08615518,0.2209738,0.9714668,-0.08845425,0.2228128
501.5552,178,-,0.1108413,0.04480836,0.01988256,-0.9926284,-0.08454848,0.2218302,0.9714128,-0.08681782,0.223691
501.5919,179,-,0.1111608,0.04359472,0.01990694,-0.9926463,-0.08212253,0.2224224,0.9714856,-0.08433245,0.2242984
501.6226,180,-,0.1110896,0.0427848,0.0200678,-0.9926862,-0.0804851,0.2222715,0.9716571,-0.08264414,0.2241436
501.6523,181,-,0.1109639,0.04189214,0.02012947,-0.9927371,-0.07870847,0.2220025,0.9718641,-0.08081074,0.2238678
501.6808,182,-,0.1107433,0.04078472,0.0202624,-0.9928051,-0.0764947,0.2215458,0.9721451,-0.07852471,0.2233993
501.7094,183,-,0.1105423,0.03967223,0.02019637,-0.9928739,-0.07431393,0.2211115,0.9724131,-0.07627393,0.2229541
501.7382,184,-,0.1103369,0.03860639,0.02006357,-0.9929415,-0.07224026,0.2206654,0.9726706,-0.07413391,0.2224967
501.7668,185,-,0.1101922,0.03743365,0.01998934,-0.993004,-0.06993819,0.2203392,0.9729128,-0.07176192,0.2221622
501.8087,186,-,0.1100027,0.03564999,0.01979429,-0.9930945,-0.06645276,0.2198975,0.9732569,-0.06817292,0.2217094
501.837,187,-,0.1099351,0.03441334,0.01961384,-0.9931493,-0.06404267,0.2197139,0.97346,-0.06569403,0.2215212
501.8652,188,-,0.1099568,0.03309366,0.01943494,-0.9931952,-0.06146292,0.2197034,0.9736286,-0.06304403,0.2215104
501.907,189,-,0.1100037,0.03126799,0.0192022,-0.9932536,-0.05788946,0.2197239,0.973843,-0.05937447,0.2215314
501.936,190,-,0.1100205,0.03004203,0.01909485,-0.9932917,-0.05547934,0.2197122,0.9739859,-0.05689965,0.2215195
501.9776,191,-,0.1099368,0.02843489,0.01883535,-0.9933532,-0.05235038,0.2194834,0.9742107,-0.05368456,0.2212849
502.0056,192,-,0.1097848,0.02751683,0.01862613,-0.9933999,-0.05058069,0.2191454,0.9743803,-0.05186408,0.2209385
502.0334,193,-,0.1094855,0.02673556,0.0184077,-0.9934583,-0.04909057,0.2185228,0.9745963,-0.05032762,0.2203004
502.0749,194,-,0.1092332,0.02595624,0.01821548,-0.9935102,-0.04759611,0.2179942,0.9747888,-0.04878836,0.2197587
502.1033,195,-,0.1091492,0.02578847,0.01800404,-0.9935277,-0.04731287,0.2178141,0.9748428,-0.04849579,0.2195742
502.1448,196,-,0.1093624,0.02603764,0.01775207,-0.9935024,-0.04785409,0.218228,0.9747238,-0.04905564,0.2199983
502.1726,197,-,0.1098015,0.02649759,0.01814368,-0.9934346,-0.04866283,0.2191227,0.974483,-0.04989563,0.2209152
502.2002,198,-,0.1098468,0.02712137,0.01793219,-0.9934167,-0.04994605,0.2192199,0.9743962,-0.05121363,0.2210148
502.2423,199,-,0.1097235,0.02800661,0.01776135,-0.9934088,-0.05174636,0.2189955,0.9743528,-0.05305859,0.2207848
502.27,200,-,0.109673,0.02852105,0.01771901,-0.9934005,-0.05277905,0.2189091,0.9743168,-0.05411743,0.2206963
502.312,201,-,0.1097283,0.02902646,0.01762327,-0.9933814,-0.05380115,0.2190272,0.9742343,-0.055168,0.2208174
502.3396,202,-,0.1098359,0.02928327,0.01758518,-0.9933627,-0.05431485,0.2192437,0.9741572,-0.05569807,0.2210392
502.3677,203,-,0.1099527,0.02934662,0.01757994,-0.9933479,-0.05443688,0.2194745,0.9740983,-0.05582631,0.2212758
502.4093,204,-,0.1101099,0.02936356,0.01759677,-0.9933298,-0.05446024,0.2197843,0.9740272,-0.05585429,0.2215934
502.4377,205,-,0.1101925,0.02939922,0.01736577,-0.9933236,-0.05457872,0.2199348,0.9739866,-0.05597787,0.2217476
502.4789,206,-,0.1106412,0.02942967,0.01760088,-0.9932687,-0.05456838,0.2208288,0.9737849,-0.05597886,0.2226642
502.5066,207,-,0.1109425,0.02946858,0.01748895,-0.9932359,-0.05465797,0.2214149,0.9736467,-0.05607851,0.2232652
502.5348,208,-,0.1110987,0.02956775,0.01748857,-0.9932156,-0.05484838,0.2217242,0.9735656,-0.05627814,0.2235823
502.5764,209,-,0.1109926,0.02977306,0.01767167,-0.9932179,-0.05521942,0.2215321,0.9735884,-0.05665672,0.2233853
502.6043,210,-,0.1108609,0.02989898,0.01783256,-0.9932261,-0.05543903,0.2212862,0.9736319,-0.05687903,0.2231331
502.646,211,-,0.1104623,0.0301538,0.01797376,-0.9932602,-0.05593029,0.2205195,0.9737777,-0.05737337,0.222347
502.6737,212,-,0.1101565,0.03031971,0.01793692,-0.9932898,-0.05628078,0.2199223,0.9738925,-0.05772531,0.2217348
502.7015,213,-,0.1099931,0.03048554,0.01784232,-0.9933045,-0.05663779,0.2196011,0.9739443,-0.05808758,0.2214056
