time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y,TF_eyeClosed,frame_range,count_1
1126.286,17,0.0,-0.01605384,-0.01496247,-0.000240263,0.9997591,-0.02991001,0.03210714,0.9990368,-0.02992991,0.03211267,0,4201-4500,7.0
1126.328,18,0.0,-0.01603819,-0.01517738,-0.000243477,0.9997562,-0.03033954,0.03207594,0.9990249,-0.03035983,0.03208144,0,4501-4800,8.0
1126.355,19,0.0,-0.01407037,-0.01511306,-0.0002126917,0.9997868,-0.0302137,0.02814116,0.9991472,-0.03023027,0.02814488,0,4801-5100,2.0
1126.396,20,5.820766e-11,0.006251673,0.009189273,-5.745188e-05,0.9999382,0.01837669,-0.01250363,0.9997529,0.01837916,-0.01250396,0,5101-5400,7.0
1126.425,21,5.718321e-07,0.01867532,0.07147424,-0.001338463,0.9972667,0.1425078,-0.03743988,0.9890853,0.1430956,-0.03744863,0,5401-5700,6.0
1126.453,22,0.01831829,0.01905649,0.07803091,-0.001491817,0.9967677,0.1555005,-0.03822261,0.9870961,0.1562492,-0.03823192,0,5701-6000,6.0
1126.495,23,0.004394474,0.02396343,0.0793781,-0.001908748,0.9965547,0.1581178,-0.04806476,0.9862497,0.1589694,-0.04808329,0,6001-6300,3.0
1126.523,24,0.0,0.02581296,0.08009724,-0.002074911,0.9964507,0.1595188,-0.05177507,0.9858363,0.1604202,-0.05179823,0,6301-6600,3.0
1126.551,25,0.0,0.02904737,0.08084287,-0.002356991,0.9963008,0.1609507,-0.05826092,0.9852414,0.1619313,-0.05829392,0,6601-6900,8.0
1126.592,26,5.820766e-11,0.02876364,0.08165029,-0.002357416,0.9962431,0.1625515,-0.05769613,0.9850118,0.1635509,-0.05772819,0,6901-7200,9.0
1126.62,27,0.0,0.03260569,0.08131002,-0.00266141,0.9961519,0.1618207,-0.06539323,0.9846511,0.1628871,-0.06543992,0,7201-7500,5.0
1126.662,28,0.0,0.03168573,0.08203049,-0.002609314,0.9961226,0.1632595,-0.06355383,0.984534,0.1643288,-0.0635967,0,7501-7800,15.0
1126.691,29,0.0,0.03526243,0.08292715,-0.002936171,0.9959272,0.1649718,-0.0707246,0.9837593,0.1661493,-0.07078368,0,7801-8100,14.0
1126.73,30,0.0,0.02881553,0.08808188,-0.002549105,0.9956931,0.1752581,-0.05783191,0.9828225,0.1764664,-0.05786419,0,8101-8400,9.0
1126.761,31,0.0,0.02250973,0.09027261,-0.002040869,0.9956606,0.1796699,-0.04519258,0.9826883,0.1808377,-0.04520797,0,8401-8700,9.0
1126.799,32,0.0,0.02312091,0.09623887,-0.002236116,0.9950872,0.1914288,-0.04644505,0.980407,0.1928283,-0.04646176,0,8701-9000,4.0
1126.828,33,0.0,0.01637309,0.1010544,-0.001663314,0.9947448,0.2009922,-0.03291027,0.9790398,0.2024819,-0.03291621,0,9001-9300,4.0
1126.857,34,0.0,0.02356215,0.09989104,-0.00236615,0.9947166,0.198615,-0.04734804,0.9789332,0.2001721,-0.04736575,0,9301-9600,15.0
1126.884,35,0.0,0.02501438,0.1014581,-0.002551891,0.994522,0.201677,-0.05027252,0.978161,0.2033305,-0.05029371,0,9601-9900,12.0
1126.926,36,0.0,0.0262485,0.1025691,-0.002707511,0.9943758,0.2038423,-0.05275716,0.9775812,0.2055714,-0.05278166,0,9901-10200,9.0
1126.954,37,0.0,0.02736781,0.1035557,-0.002850503,0.994243,0.2057631,-0.05501087,0.9770544,0.2075623,-0.05503866,0,10201-10500,11.0
1126.995,38,0.0,0.02778807,0.09928209,-0.002773648,0.9946674,0.1973512,-0.05583051,0.9787418,0.1989697,-0.05585956,0,10501-10800,11.0
1127.023,39,0.0,0.02308443,0.1045501,-0.002427439,0.9942487,0.2077855,-0.0464109,0.9770728,0.2095396,-0.04642758,0,10801-11100,4.0
1127.052,40,0.0,0.0194065,0.1171725,-0.002290125,0.9929193,0.2325969,-0.03907486,0.971788,0.2349297,-0.03908481,0,11101-11400,11.0
1127.094,41,0.0,0.02109379,0.1207868,-0.002567232,0.992451,0.2396417,-0.04248928,0.9699312,0.2422199,-0.04250207,0,11401-11700,18.0
1127.122,42,0.0,0.02509888,0.1461921,-0.003710329,0.9889308,0.2889616,-0.05072695,0.9559958,0.2935311,-0.05074873,0,11701-12000,9.0
1127.163,43,5.684342e-14,0.07205161,0.2069655,-0.0152856,0.9755718,0.4016166,-0.1469102,0.9039477,0.4180969,-0.1474439,0,12001-12300,19.0
1127.191,44,5.684342e-14,0.1105333,0.2910892,-0.03387969,0.949685,0.5453964,-0.2296676,0.8060989,0.5948394,-0.2317361,0,12301-12600,20.0
1127.218,45,5.684342e-14,0.1145314,0.3110889,-0.03779525,0.942697,0.5778677,-0.2394523,0.7802124,0.637493,-0.2418017,0,12601-12900,7.0
1127.261,46,0.0,0.1170523,0.3268631,-0.04083664,0.9369054,0.6029196,-0.2460298,0.7589185,0.671345,-0.248582,0,12901-13200,15.0
1127.289,47,0.0,0.1214019,0.3303484,-0.04289135,0.9350358,0.607361,-0.2553685,0.7522629,0.6792239,-0.2582288,0,13201-13500,4.0
1127.329,48,0.0,0.1282325,0.3255998,-0.04462124,0.9357084,0.5978891,-0.2690338,0.7550824,0.669733,-0.2723897,0,13501-13800,6.0
1127.358,49,0.0,0.1319469,0.3268414,-0.0461393,0.9346849,0.5988116,-0.2768181,0.7515295,0.6727809,-0.2804812,0,13801-14100,11.0
1127.386,50,0.0,0.1303602,0.330402,-0.04613186,0.9336555,0.6049359,-0.2739071,0.7476814,0.6802545,-0.2774531,0,14101-14400,15.0
1127.428,51,0.0,0.1277147,0.3268844,-0.04463445,0.9353306,0.6000891,-0.2680916,0.753671,0.6724328,-0.2714116,0,14401-14700,12.0
1127.456,52,0.0,0.1206125,0.3247652,-0.04179815,0.9371409,0.5986188,-0.253211,0.7599603,0.6671942,-0.255998,0,14701-15000,12.0
1127.496,53,0.0,0.1181239,0.3280787,-0.04138956,0.9363216,0.6045962,-0.248362,0.7568222,0.6740464,-0.2509889,0,15001-15300,14.0
1127.525,54,0.0,0.1186346,0.3342175,-0.04244996,0.9340356,0.6142702,-0.249993,0.7484489,0.6872506,-0.252673,0,15301-15600,10.0
1127.553,55,0.0,0.102439,0.4200849,-0.04779237,0.900417,0.7467116,-0.2246293,0.6260699,0.8730541,-0.2265626,0,15601-15900,8.0
1127.595,56,0.0,0.09633815,0.4532012,-0.04934444,0.8848123,0.7924885,-0.2152083,0.5706552,0.9467205,-0.2169051,0,15901-16200,6.0
1127.622,57,0.0,0.09416969,0.4543456,-0.04837194,0.8845125,0.7946383,-0.2105437,0.5694043,0.9490439,-0.2121311,0,16201-16500,11.0
1127.663,58,0.0,0.08955605,0.451219,-0.04557082,0.8867381,0.7920638,-0.1999504,0.5767623,0.9414091,-0.2013072,0,16501-16800,5.0
1127.693,59,0.0,0.09057114,0.4552022,-0.04660961,0.8845425,0.7968484,-0.2026616,0.5691756,0.9505484,-0.2040752,0,16801-17100,8.0
1127.72,60,0.0,0.08645938,0.4626315,-0.04539357,0.8811562,0.8074519,-0.1943694,0.5569937,0.9669376,-0.1956146,0,17101-17400,13.0
1127.762,61,0.0,0.08978108,0.4658314,-0.04757893,0.8790203,0.8104072,-0.2021663,0.5498809,0.9746296,-0.2035694,0,17401-17700,6.0
1127.791,62,0.0,0.09117794,0.4667286,-0.04844904,0.8783529,0.8110698,-0.2053979,0.547702,0.9768521,-0.2068703,0,17701-18000,15.0
1127.831,63,0.0,0.09366782,0.4777457,-0.05131919,0.8719816,0.8235569,-0.2123883,0.5259708,1.002436,-0.2140183,0,18001-18300,4.0
1127.859,64,0.0,0.06555287,0.5018746,-0.03818367,0.8616071,0.8598314,-0.1512884,0.4876494,1.054885,-0.1518716,0,18301-18600,8.0
1127.888,65,0.0,0.05540401,0.5142032,-0.03331147,0.8552285,0.8758313,-0.1290239,0.4650509,1.082671,-0.1293846,0,18601-18900,4.0
1127.929,66,7.275958e-12,0.05562176,0.5225394,-0.03418912,0.8501117,0.8846304,-0.1302997,0.4477175,1.102275,-0.1306713,0,18901-19200,9.0
1127.957,67,0.0,0.0581136,0.5193381,-0.03542931,0.8518541,0.8806828,-0.1358082,0.4538214,1.094979,-0.1362292,0,19201-19500,0.0
1127.998,68,0.0,0.05756286,0.5192838,-0.03508639,0.8519388,0.8807568,-0.1345197,0.4540616,1.094797,-0.1349287,0,19501-19800,0.0
1128.026,69,0.0,0.05619677,0.518488,-0.03417665,0.8525515,0.8802342,-0.1312616,0.4560242,1.092796,-0.1316415,0,19801-20100,0.0
1128.054,70,5.345899e-06,0.05684171,0.5108448,-0.03387764,0.8571225,0.8718617,-0.132053,0.4716133,1.074946,-0.1324399,0,,
1128.096,71,0.0,0.05505856,0.4959111,-0.03152714,0.8660524,0.8554984,-0.1266365,0.5020815,1.040074,-0.1269775,0,,
1128.124,72,0.0,0.05359711,0.4457062,-0.02674574,0.893173,0.7933186,-0.1195845,0.5969466,0.9257178,-0.1198713,0,,
1128.165,73,8.172301e-06,0.01663355,0.3364149,-0.005943163,0.9415482,0.6333041,-0.03532133,0.7730966,0.6863262,-0.03532868,0,,
1128.193,74,5.7458e-06,0.000617973,0.2047895,-0.0001292947,0.9788058,0.4008983,-0.001262708,0.9161217,0.4124975,-0.001262708,0,,
1128.221,75,4.041771e-06,-0.018996,0.09311076,0.001776775,0.995473,0.185311,0.03815088,0.9819391,0.1865257,0.03816014,0,,
1128.263,76,2.843879e-06,-0.03604698,0.01493984,0.0005389467,0.9992383,0.02981807,0.07205515,0.9969549,0.02990023,0.07211765,0,,
1128.291,77,2.001602e-06,-0.03088185,-0.03378567,-0.001044459,0.9989514,-0.06743598,0.0617695,0.9958097,-0.06761651,0.06180885,0,,
1128.332,78,1.409102e-06,-0.03964538,-0.07324556,-0.002913984,0.9965214,-0.1457505,0.07944181,0.9861267,-0.1467386,0.0795256,0,,
1128.36,79,0.0,-0.03235419,-0.08274397,-0.002687752,0.9960419,-0.164659,0.06489705,0.9842133,-0.1657649,0.06494268,0,,
1128.388,80,0.0,-0.0315305,-0.08023124,-0.002539192,0.9962742,-0.1597045,0.06323349,0.9851375,-0.1607157,0.0632757,0,,
1128.43,81,0.0,-0.03329526,-0.08415445,-0.002813501,0.9958923,-0.1674302,0.06679053,0.9836189,-0.1686026,0.06684028,0,,
1128.457,82,0.0,-0.03674661,-0.08097041,-0.002987234,0.9960344,-0.1610791,0.07368553,0.9841869,-0.1622289,0.07375237,0,,
1128.486,83,0.0,-0.0406184,-0.09262756,-0.003781803,0.9948648,-0.1839966,0.08152023,0.9795406,-0.1856761,0.08161079,0,,
1128.527,84,0.0156251,-0.063536,-0.1104527,-0.007075575,0.9918233,-0.2181999,0.127596,0.9675268,-0.2218126,0.1279448,0,,
1128.556,85,0.3175991,-0.07953353,-0.1432482,-0.0115499,0.9864183,-0.280768,0.1602157,0.9463087,-0.2884248,0.1609092,0,,
1128.596,86,0.1546158,-0.1299314,-0.1674831,-0.02227312,0.9770216,-0.3214812,0.2613523,0.9101345,-0.339544,0.264423,0,,
1128.625,87,0.02629529,-0.1111889,-0.1798704,-0.02046681,0.9771718,-0.3469773,0.224664,0.9105673,-0.3640696,0.2265982,0,,
1128.653,88,0.004987598,-0.1121759,-0.1606407,-0.01837942,0.9804455,-0.3108754,0.2258698,0.9232222,-0.3248033,0.2278358,0,,
1128.694,89,0.001082801,-0.1034694,-0.150209,-0.01580925,0.9830979,-0.2920687,0.2081906,0.9334627,-0.3032377,0.2097246,0,,
1128.723,90,0.0002670952,-0.102786,-0.1447684,-0.01512218,0.9839962,-0.2817945,0.2066605,0.9369543,-0.2921501,0.2081606,0,,
1128.764,91,7.424259e-05,-0.1022255,-0.1436338,-0.01491838,0.9842239,-0.2796855,0.205511,0.9378386,-0.2898261,0.2069858,0,,
1128.792,92,2.305401e-05,-0.1011518,-0.143154,-0.01470964,0.9844079,-0.278868,0.2033608,0.9385505,-0.2888182,0.2047892,0,,
1128.82,93,2.305401e-05,-0.1029145,-0.1471315,-0.01539399,0.983628,-0.2862767,0.2069891,0.9355218,-0.2969591,0.2084964,0,,
1128.861,94,2.990486e-06,-0.1014417,-0.1517503,-0.01565884,0.9830749,-0.2951869,0.204202,0.9333628,-0.3063082,0.2056485,0,,
1128.889,95,1.227011e-06,-0.1025605,-0.1502879,-0.01567724,0.9831831,-0.2923053,0.2063837,0.9337898,-0.3033687,0.2078777,0,,
1128.931,96,5.427257e-07,-0.1025003,-0.1475911,-0.01538034,0.9836026,-0.2871889,0.2061792,0.9354211,-0.2978807,0.2076687,0,,
1128.959,97,2.566006e-07,-0.1028017,-0.1483401,-0.01550615,0.9834564,-0.288584,0.2068024,0.934854,-0.2994139,0.2083056,0,,
1128.988,98,1.286557e-07,-0.08947142,-0.1786202,-0.01631245,0.9797059,-0.3470716,0.1811388,0.9201794,-0.360679,0.1821443,0,,
1129.028,99,6.74582e-08,-0.05304881,-0.2112094,-0.01148072,0.9759327,-0.4110343,0.1083938,0.9051528,-0.4262623,0.1086072,0,,
1129.056,100,3.729492e-08,-0.05165057,-0.2120964,-0.01122637,0.9758183,-0.4127754,0.1055653,0.9046947,-0.428047,0.1057623,0,,
1129.098,101,2.140792e-08,-0.05074277,-0.209954,-0.0109119,0.9763327,-0.4088626,0.1036656,0.9066889,-0.4236356,0.1038522,0,,
1129.126,102,1.269355e-08,-0.04934147,-0.2106955,-0.01064897,0.9762476,-0.4103312,0.1008264,0.9063456,-0.4251231,0.100998,0,,
1129.154,103,7.737847e-09,-0.04866619,-0.2109561,-0.01051644,0.9762267,-0.4108583,0.09945549,0.9062583,-0.4256419,0.09962018,0,,
1129.195,104,4.829406e-09,-0.04627612,-0.2109315,-0.009997494,0.9763537,-0.4109621,0.09458129,0.9067329,-0.4255401,0.09472287,0,,
1129.224,105,3.07501e-09,-0.04777944,-0.2049919,-0.01001938,0.9775454,-0.3998204,0.09752094,0.9113909,-0.413411,0.09767618,0,,
1129.266,106,1.991156e-09,-0.04662893,-0.2054808,-0.009801886,0.9775006,-0.4008011,0.09518781,0.9112068,-0.4143874,0.09533215,0,,
1129.294,107,1.308983e-09,-0.09759463,-0.1772348,-0.01766534,0.9791583,-0.3436337,0.197383,0.9181262,-0.3581369,0.1986877,0,,
1129.322,108,8.69863e-10,-0.1142894,-0.1659284,-0.01936468,0.9793012,-0.3205614,0.2302737,0.9188114,-0.335683,0.232359,0,,
1129.363,109,5.838166e-10,-0.1153456,-0.1670618,-0.01968363,0.9789782,-0.3225589,0.2324184,0.9175715,-0.338042,0.2345635,0,,
1129.39,110,3.950976e-10,-0.1155034,-0.1679919,-0.01982395,0.9787976,-0.3242807,0.2327694,0.9168754,-0.3399497,0.2349244,0,,
1129.432,111,2.692237e-10,-0.1169585,-0.168955,-0.02019592,0.9784514,-0.3259043,0.2357008,0.9155498,-0.3419795,0.2379396,0,,
1129.46,112,1.845272e-10,-0.1174243,-0.169145,-0.02030104,0.9783606,-0.3262019,0.2366343,0.915203,-0.3423879,0.2389003,0,,
1129.489,113,1.270757e-10,-0.1218841,-0.1689902,-0.02106431,0.9778256,-0.325351,0.2454822,0.9131731,-0.342264,0.2480171,0,,
1129.529,114,8.786029e-11,-0.122362,-0.1652861,-0.02067108,0.9784073,-0.3183755,0.246273,0.9154161,-0.3347074,0.2488329,0,,
1129.557,115,6.0941e-11,-0.142301,-0.1633038,-0.02381048,0.975969,-0.3119823,0.2855394,0.9061646,-0.3315779,0.2895693,0,,
1129.599,116,4.239241e-11,-0.1454234,-0.1616482,-0.02409098,0.9757774,-0.3084586,0.2915902,0.9054438,-0.32834,0.2958889,0,,
1129.628,117,2.955439e-11,-0.1458074,-0.163745,-0.02447836,0.9753608,-0.3122827,0.2924461,0.9038556,-0.3326609,0.2967837,0,,
1129.656,118,2.064234e-11,-0.1442631,-0.1642664,-0.02429256,0.9755074,-0.3134771,0.2894404,0.9044094,-0.3336514,0.2936422,0,,
1129.696,119,1.444038e-11,-0.1401678,-0.1672261,-0.02402575,0.9756081,-0.3195591,0.2815332,0.9047768,-0.3395148,0.2853916,0,,
1129.727,120,1.011452e-11,-0.1386186,-0.180111,-0.02564655,0.9734923,-0.3435631,0.2791266,0.8966899,-0.3658931,0.2828845,0,,
1129.765,121,7.09241e-12,-0.12879,-0.2007445,-0.02663219,0.9707757,-0.3828959,0.260745,0.8862296,-0.4078272,0.2637938,0,,
1129.794,122,4.977437e-12,-0.06093456,-0.3230031,-0.02084512,0.9442042,-0.6074214,0.1285354,0.7839119,-0.6592221,0.128892,0,,
1129.822,123,0.0,0.003530356,-0.4118884,0.001595776,0.9112261,-0.7506357,-0.007748469,0.6606709,-0.8490577,-0.007748546,0,,
1129.863,124,0.0,0.03858915,-0.4514051,0.0195444,0.8912701,-0.8031393,-0.08643159,0.5894886,-0.9376268,-0.08653956,0,,
1129.891,125,0.0,0.05965845,-0.4773005,0.03250163,0.87611,-0.8324574,-0.1355608,0.5372503,-0.9976767,-0.1359795,0,,
1129.933,126,0.0,0.06331258,-0.4918429,0.03589041,0.867637,-0.8489376,-0.1451695,0.5081641,-1.031415,-0.1456843,0,,
1129.96,127,0.0,0.06540563,-0.4931134,0.03721268,0.8667044,-0.8498992,-0.1500748,0.5051225,-1.034555,-0.1506439,0,,
1129.989,128,0.0,0.06619483,-0.5018677,0.03855984,0.8615453,-0.8596586,-0.1527636,0.4874941,-1.054935,-0.1533641,0,,
1130.03,129,0.0,0.0706832,-0.4949671,0.040442,0.8650873,-0.8506624,-0.1623292,0.5000229,-1.039393,-0.1630507,0,,
1130.059,130,0.0,0.07282072,-0.499323,0.04216655,0.8623199,-0.8550112,-0.167699,0.4907474,-1.049739,-0.1684951,0,,
1130.1,131,0.0,0.0744423,-0.5209856,0.04567663,0.8490854,-0.877922,-0.1740095,0.4460647,-1.100696,-0.1748998,0,,
1130.128,132,0.0,0.06837644,-0.5646156,0.04701379,0.8211721,-0.9208639,-0.1653871,0.3530678,-1.204674,-0.1661505,0,,
1130.157,133,0.0,0.07165255,-0.6126857,0.05591829,0.7850829,-0.9540049,-0.1810271,0.2389642,-1.325361,-0.1820307,0,,
1130.197,134,0.0,0.06468295,-0.6337023,0.05330105,0.7690231,-0.9677681,-0.1670394,0.1884749,-1.378452,-0.1678261,0,,
1130.226,135,0.0,0.06403267,-0.6417085,0.05389826,0.7623681,-0.9715337,-0.1668069,0.16822,-1.399347,-0.1675903,0,,
1130.267,136,0.0,0.06504469,-0.641843,0.0547804,0.7621062,-0.9711787,-0.1694628,0.1676136,-1.399892,-0.1702845,0,,
1130.296,137,1.694066e-21,0.0669957,-0.635509,0.05549747,0.7671767,-0.9676592,-0.1733334,0.1832799,-1.383608,-0.1742133,0,,
1130.323,138,0.0,0.06565584,-0.6367584,0.05455515,0.7663236,-0.9687623,-0.1701041,0.1804561,-1.386632,-0.1709354,0,,
1130.367,139,0.0,0.06338806,-0.6461424,0.05398679,0.7586616,-0.9735626,-0.1659465,0.156964,-1.410946,-0.1667177,0,,
1130.405,140,0.0,0.0557148,-0.7277874,0.05954811,0.6809372,-0.9845196,-0.1625533,-0.06555736,-1.637287,-0.1632778,0,,
1130.434,141,0.0,0.05310579,-0.7496119,0.06059584,0.656955,-0.9784866,-0.160623,-0.1294765,-1.702355,-0.1613218,0,,
1130.462,142,0.0,0.05185609,-0.7615587,0.06140866,0.6430927,-0.9731368,-0.1602291,-0.1653212,-1.739074,-0.1609228,0,,
1130.49,143,0.0,0.0511919,-0.7687813,0.06203223,0.6344342,-0.9691312,-0.1603342,-0.1872907,-1.761699,-0.1610292,0,,
1130.531,144,0.0,0.05004442,-0.7728815,0.0614349,0.6295836,-0.9670381,-0.1579781,-0.1997006,-1.774441,-0.1586427,0,,
1130.561,145,0.0,0.04953019,-0.7736237,0.06094171,0.6287602,-0.9668106,-0.1565771,-0.2018938,-1.776663,-0.1572241,0,,
1130.601,146,0.0,0.04878759,-0.7779889,0.06088433,0.6234149,-0.964079,-0.1555645,-0.215294,-1.790507,-0.1561989,0,,
1130.629,147,0.0,0.04956382,-0.7814981,0.06259767,0.6187776,-0.960942,-0.1591779,-0.2263918,-1.802171,-0.1598579,0,,
1130.657,148,0.0,0.04678067,-0.7925547,0.06129252,0.6049064,-0.9531083,-0.1537512,-0.2606629,-1.837756,-0.1543635,0,,
1130.698,149,0.0,0.03976779,-0.8442779,0.06326921,0.5306699,-0.8910335,-0.1490407,-0.4287732,-2.019299,-0.1495981,0,,
1130.727,150,0.0,0.03877628,-0.8528407,0.06399209,0.5167825,-0.8765036,-0.1492279,-0.4576818,-2.052021,-0.1497874,0,,
1130.768,151,0.0,0.03895781,-0.8581896,0.06586562,0.507597,-0.866097,-0.1526001,-0.4760141,-2.073339,-0.1531987,0,,
1130.796,152,0.0,0.03934093,-0.8560838,0.06589442,0.5111074,-0.8699169,-0.1530372,-0.4688542,-2.065127,-0.1536409,0,,
1130.824,153,0.0,0.03830139,-0.8574247,0.06450557,0.5091119,-0.868109,-0.1496167,-0.4732883,-2.069943,-0.1501806,0,,
1130.865,154,0.0,-0.03702289,0.8645605,-0.06440247,-0.4970078,-0.8546179,-0.148161,-0.4976712,-2.098123,-0.1487085,0,,
1130.894,155,0.0,-0.03328563,0.8863136,-0.0645037,-0.4573615,-0.8064373,-0.1447881,-0.5733196,-2.18882,-0.1452988,0,,
1130.922,156,0.0,-0.02844422,0.9113932,-0.06392349,-0.4055454,-0.7355862,-0.1395897,-0.6628934,-2.304261,-0.1400471,0,,
1130.962,157,0.0,-0.02690337,0.9174421,-0.06297605,-0.3919313,-0.7157601,-0.1366423,-0.6848477,-2.334127,-0.1370711,0,,
1130.991,158,0.0,-0.02742056,0.9173551,-0.06418526,-0.391903,-0.7155083,-0.1392538,-0.6845846,-2.334111,-0.1397078,0,,
1131.032,159,0.0,-0.02710512,0.9185439,-0.06397605,-0.3891651,-0.7114623,-0.1386264,-0.6889153,-2.340095,-0.1390742,0,,
1131.061,160,0.0,-0.02792181,0.920595,-0.06698889,-0.3837155,-0.7027523,-0.1447673,-0.6965498,-2.351762,-0.1452778,0,,
1131.089,161,0.0,-0.02875889,0.9210473,-0.06931341,-0.3821525,-0.6999742,-0.1496624,-0.6983103,-2.355005,-0.1502269,0,,
1131.131,162,0.0,-0.02993787,0.9207203,-0.07209487,-0.3823352,-0.6997309,-0.155651,-0.6972444,-2.354415,-0.1562865,0,,
1131.159,163,0.0,-0.03154986,0.9197551,-0.07559779,-0.3838492,-0.7013243,-0.1632837,-0.6938897,-2.350866,-0.1640181,0,,
1131.199,164,0.0,-0.03087566,0.9210798,-0.07466265,-0.3808993,-0.6970667,-0.1610616,-0.6986827,-2.357352,-0.1617661,0,,
1131.228,165,1.033976e-25,-0.03083476,0.9219176,-0.07504622,-0.3787947,-0.6938068,-0.1617329,-0.7017654,-2.361897,-0.1624464,0,,
1131.256,166,0.0,-0.02877921,0.9270709,-0.07277245,-0.3666274,-0.6755905,-0.1560329,-0.7205772,-2.388405,-0.1566731,0,,
1131.297,167,0.0,-0.01200436,0.9577278,-0.04040073,-0.2845719,-0.5441149,-0.08421801,-0.8347733,-2.563945,-0.08431789,0,,
1131.326,168,0.0,-0.008740755,0.9622811,-0.03113731,-0.2701281,-0.519334,-0.06464794,-0.8521227,-2.594247,-0.06469306,0,,
1131.367,169,2.584939e-26,-0.00932531,0.9655796,-0.03495747,-0.2575795,-0.4967751,-0.07231246,-0.8648617,-2.620211,-0.07237563,0,,
1131.394,170,0.0,-0.008477448,0.9656181,-0.03174334,-0.2578801,-0.4974892,-0.06567623,-0.8649806,-2.61965,-0.06572354,0,,
1131.423,171,0.0,-0.008204574,0.9664108,-0.03109626,-0.2549821,-0.4923247,-0.06428756,-0.8680344,-2.625661,-0.06433192,0,,
1131.464,172,0.0,-0.006044253,0.9709376,-0.02465977,-0.2379825,-0.4618341,-0.05076304,-0.8855125,-2.660858,-0.05078486,0,,
1131.493,173,8.688437e-20,0.00564751,0.9784171,0.02698151,-0.2047929,-0.4004409,0.05511149,-0.9146638,-2.72893,0.05513942,0,,
1131.534,174,6.123522e-20,0.007103276,0.9818313,0.03752129,-0.1858736,-0.3644601,0.07631978,-0.9280864,-2.767395,0.07639407,0,,
1131.562,175,4.3157969999999996e-20,0.008763557,0.981993,0.04709189,-0.1827438,-0.3580809,0.09569078,-0.9287741,-2.773612,0.09583742,0,,
1131.591,176,0.0,0.006844137,0.9838137,0.03850383,-0.174875,-0.3435618,0.07815492,-0.9358726,-2.789763,0.0782347,0,,
1131.631,177,0.0,0.006650696,0.9859534,0.04050226,-0.161899,-0.318711,0.08202016,-0.9442966,-2.816087,0.08211239,0,,
1131.66,178,0.0,0.0009956344,0.9966142,0.01220436,-0.08130402,-0.1620332,0.02448797,-0.9864815,-2.978793,0.02449042,0,,
1131.701,179,0.0,0.0001277684,0.9972131,0.001708262,-0.07458593,-0.1487557,0.003426063,-0.988868,-2.992282,0.003426069,0,,
1131.729,180,0.0,-4.782628e-05,0.9974819,-0.0006726874,-0.07091832,-0.1414794,-0.001348771,-0.9899404,-2.999637,-0.001348771,0,,
1131.757,181,0.0,0.0002365795,0.9971519,0.003130602,-0.07535473,-0.1502787,0.006279026,-0.9886237,-2.99074,0.006279067,0,,
