time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y,TF_eyeClosed,frame_range,count_1
367.672,34,4.406306e-06,-0.1120481,-0.1762422,-0.0201972,0.9777402,-0.3401121,0.2262272,0.9127678,-0.3566792,0.2282027,0,9001-9300,0.0
367.6995,35,3.092623e-06,-0.1150462,-0.1765901,-0.02078755,0.9773169,-0.3403859,0.232215,0.9111606,-0.3575199,0.2343543,0,9301-9600,16.0
367.7425,36,1.526558e-06,-0.1197663,-0.1796044,-0.02203562,0.9761725,-0.3453716,0.2417406,0.9067966,-0.363907,0.2441592,0,9601-9900,3.0
367.7693,37,1.526558e-06,-0.1290231,-0.1838761,-0.02435404,0.9741404,-0.3519578,0.2603294,0.8990853,-0.3731245,0.2633634,0,9901-10200,0.0
367.812,38,7.550248e-07,-0.1351188,-0.1739933,-0.02410924,0.9751349,-0.3328186,0.2719077,0.9029385,-0.3531435,0.2753749,0,10201-10500,1.0
367.8392,39,7.550248e-07,-0.1356262,-0.1774596,-0.02469988,0.9744247,-0.3391421,0.2730815,0.9002272,-0.3602861,0.2765948,0,10501-10800,0.0
367.8676,40,5.312833e-07,-0.1362186,-0.1777998,-0.02485911,0.974276,-0.3396795,0.2742688,0.8996635,-0.3610157,0.2778293,0,10801-11100,0.0
367.9097,41,0.0,-0.1281759,-0.1763023,-0.02316097,0.9756803,-0.3380919,0.258284,0.9049769,-0.3575355,0.2612455,0,11101-11400,2.0
367.9367,42,0.0,-0.1289588,-0.1894917,-0.02511335,0.9730529,-0.3622937,0.2604849,0.8949251,-0.3846644,0.2635244,0,11401-11700,0.0
367.9792,43,0.0,-0.1189355,-0.2213013,-0.02720351,0.9675433,-0.4217662,0.2421909,0.8737602,-0.449714,0.2446233,0,11701-12000,1.0
368.0069,44,0.0,-0.1182057,-0.2237861,-0.02735393,0.9670569,-0.4263611,0.2408662,0.8718944,-0.4548133,0.2432582,0,12001-12300,0.0
368.0339,45,0.0,-0.1150922,-0.2260073,-0.02690133,0.9669285,-0.4308735,0.2347316,0.871349,-0.45923,0.2369425,0,12301-12600,4.0
368.0768,46,0.0,-0.1116693,-0.2268657,-0.02619447,0.9671483,-0.4329754,0.2278868,0.8721238,-0.4608124,0.2299068,0,12601-12900,0.0
368.1058,47,0.0,-0.1100774,-0.2316538,-0.02639217,0.9661899,-0.4418328,0.224939,0.868439,-0.4706363,0.2268805,0,12901-13200,2.0
368.1462,48,0.0,-0.1097616,-0.2314455,-0.02629037,0.9662786,-0.4415103,0.2242901,0.8687708,-0.4701869,0.2262145,0,13201-13500,0.0
368.1739,49,0.01549309,-0.1130169,-0.1708435,-0.01973051,0.9785962,-0.3299139,0.2279374,0.9160793,-0.3456767,0.2299588,0,13501-13800,0.0
368.2013,50,0.01549309,-0.1044253,-0.1200377,-0.01269775,0.9871804,-0.2343457,0.2092216,0.9493726,-0.2420049,0.2107789,0,13801-14100,0.0
368.2447,51,0.01935965,-0.09613347,-0.1208774,-0.01176232,0.9879315,-0.2365757,0.1927902,0.952294,-0.2434978,0.1940049,0,14101-14400,0.0
368.2719,52,0.01935965,-0.09552938,-0.1219639,-0.01179437,0.9878562,-0.2387122,0.1916156,0.9519979,-0.2456832,0.1928079,0,14401-14700,0.0
368.3142,53,0.02001921,-0.09568658,-0.1230782,-0.01192358,0.9877012,-0.2408471,0.1919546,0.9513917,-0.2479434,0.1931534,0,14701-15000,0.0
368.3413,54,0.02001921,-0.09121677,-0.1189846,-0.01097815,0.9886363,-0.2332622,0.1829729,0.9550443,-0.2395524,0.1840095,0,15001-15300,1.0
368.3677,55,0.02011665,-0.0909047,-0.1194613,-0.01098474,0.9886075,-0.2342036,0.1823626,0.9549307,-0.2405099,0.1833888,0,15301-15600,0.0
368.411,56,0.03320207,-0.09161664,-0.1210181,-0.01121796,0.9883497,-0.2371609,0.1838137,0.953922,-0.2436762,0.1848649,0,15601-15900,1.0
368.4384,57,0.03320207,-0.08658253,-0.1211582,-0.01060908,0.988793,-0.2377636,0.1737952,0.9556483,-0.2438472,0.1746822,0,15901-16200,5.0
368.4796,58,0.03484047,-0.08801565,-0.1152896,-0.0102563,0.9893717,-0.2263231,0.1765253,0.9579231,-0.2320098,0.1774552,0,16201-16500,0.0
368.5075,59,0.0514943,-0.08798881,-0.09643802,-0.008559029,0.9914053,-0.1897121,0.176116,0.9659154,-0.193938,0.1770393,0,16501-16800,0.0
368.5352,60,0.0514943,-0.08463349,-0.05555666,-0.00472629,0.9948509,-0.1097412,0.1689205,0.9795012,-0.1115725,0.1697344,0,16801-17100,0.0
368.5777,61,0.05371075,-0.08485548,-0.05408212,-0.004612625,0.9949138,-0.1068313,0.1693467,0.9797493,-0.1086103,0.1701667,0,17101-17400,0.0
368.6049,62,0.05371075,-0.08497188,-0.0530345,-0.004529266,0.9949606,-0.1047648,0.1695678,0.9799342,-0.1065054,0.1703911,0,17401-17700,3.0
368.6474,63,0.04351699,-0.0840883,-0.04834364,-0.004084427,0.9952766,-0.09554367,0.1677772,0.9811841,-0.09706984,0.1685744,0,17701-18000,0.0
368.6753,64,0.04351699,-0.08636392,-0.04692708,-0.00407256,0.9951495,-0.09269547,0.1722723,0.9806783,-0.0942418,0.173136,0,18001-18300,0.0
368.7023,65,0.04084621,-0.0862556,-0.0459759,-0.003984791,0.9952037,-0.09082335,0.1720502,0.9808924,-0.09232931,0.1729105,0,18301-18600,0.0
368.7448,66,0.03785422,-0.08555258,-0.04774116,-0.004104158,0.9951807,-0.09431993,0.1706724,0.9808031,-0.09587121,0.1715121,0,18601-18900,4.0
368.7732,67,0.03785422,-0.08027759,-0.04659518,-0.003756794,0.9956758,-0.09218422,0.160211,0.9827688,-0.09352685,0.1609044,0,18901-19200,1.0
368.7996,68,0.06405576,-0.07532347,-0.03449526,-0.002607275,0.9965589,-0.06836034,0.1503084,0.9862729,-0.06920111,0.1508802,0,19201-19500,0.0
368.8424,69,0.7964162,-0.04448027,0.02935476,0.001307567,0.9985781,0.05850973,0.08891081,0.9943196,0.0587762,0.08902837,1,19501-19800,0.0
368.8693,70,0.7964162,-0.02458812,0.1117064,0.002764806,0.9934332,0.2218097,0.04947101,0.9738342,0.2239489,0.04949121,1,19801-20100,0.0
368.9117,71,0.4064761,-0.003067326,0.1791739,0.0005586277,0.9838125,0.3525437,0.006235531,0.9357746,0.3602952,0.006235571,0,,
368.9394,72,0.4064761,0.001607275,0.2568091,-0.000427087,0.9664608,0.4963906,-0.003326096,0.868093,0.5194391,-0.003326102,0,,
368.9668,73,0.3927101,0.01436593,0.3467327,-0.005311294,0.937839,0.6502063,-0.03062906,0.7591401,0.7082577,-0.03063386,0,,
369.01,74,0.4342684,0.02414328,0.410995,-0.01088915,0.9112528,0.748515,-0.05295204,0.6610004,0.847407,-0.05297681,0,,
369.0502,75,0.3657335,0.03196997,0.4749389,-0.01726865,0.8792683,0.8340933,-0.07262348,0.546822,0.9905025,-0.07268746,0,,
369.0795,76,0.2080147,0.04682219,0.5302836,-0.02934813,0.8460175,0.8945101,-0.1103504,0.433214,1.119785,-0.1105756,0,,
369.1074,77,0.2080147,0.05404642,0.527544,-0.03365668,0.8471384,0.8901676,-0.1270804,0.4375526,1.11394,-0.1274249,0,,
369.1345,78,0.09276132,0.05308114,0.5326472,-0.03349917,0.8440067,0.8955592,-0.1252882,0.4269387,1.125939,-0.1256183,0,,
369.177,79,0.09567467,0.0589887,0.5785208,-0.04200422,0.8124468,0.9350792,-0.144451,0.3236679,1.237565,-0.1449581,0,,
369.205,80,0.09567467,0.06058222,0.638184,-0.05048428,0.7658345,0.9713697,-0.1572284,0.1781019,1.389459,-0.1578835,0,,
369.2461,81,0.09032854,0.05839158,0.6678162,-0.05268436,0.7401596,0.9824286,-0.1568051,0.1012239,1.468124,-0.1574549,0,,
369.2749,82,0.09032854,0.06305815,0.6859233,-0.05986913,0.72246,0.9835539,-0.1732453,0.05106568,1.518923,-0.1741238,0,,
369.3145,83,0.0588721,0.06912846,0.6823385,-0.06507459,0.7248454,0.9801828,-0.1890207,0.05927092,1.510401,-0.1901648,0,,
369.3441,84,0.03731884,0.0693249,0.6799415,-0.06482883,0.7270976,0.9797792,-0.1889716,0.06574714,1.503793,-0.1901147,0,,
369.3839,85,0.03540558,0.07185397,0.6777704,-0.06683239,0.7286959,0.9781727,-0.1953134,0.07092851,1.498412,-0.196577,0,,
369.4135,86,0.05407316,0.06408966,0.6778477,-0.05951247,0.7299818,0.9820046,-0.1742494,0.07283008,1.496767,-0.1751434,0,,
369.4821,87,0.06834281,0.06537941,0.6790059,-0.06092304,0.7286735,0.9815809,-0.1780147,0.06935316,1.500259,-0.1789685,0,,
369.4957,88,0.06834281,0.06622688,0.677537,-0.06147434,0.7299168,0.9809487,-0.1799825,0.07311529,1.496398,-0.1809687,0,,
369.5332,89,0.0601729,0.06874298,0.6786367,-0.06404301,0.7284403,0.9798875,-0.1870742,0.06945336,1.500036,-0.1881829,0,,
369.565,90,0.06810854,0.06959736,0.6782719,-0.06478697,0.728633,0.9794046,-0.1893082,0.07020688,1.499236,-0.1904576,0,,
369.5955,91,0.06061279,0.06931122,0.6785902,-0.06457306,0.7283829,0.9795957,-0.1886075,0.06942266,1.500046,-0.189744,0,,
369.6252,92,0.05860721,0.06985593,0.6764641,-0.06470686,0.730294,0.9789952,-0.1895745,0.07503283,1.494303,-0.1907287,0,,
369.6543,93,0.04043831,0.06729899,0.67492,-0.06203482,0.7321923,0.9799927,-0.1822887,0.07990777,1.489437,-0.1833136,0,,
369.6832,94,0.05037679,0.06867667,0.6703761,-0.06253754,0.7361851,0.978452,-0.1849648,0.09175873,1.47729,-0.1860361,0,,
369.7125,95,0.04797881,0.08394293,0.6485967,-0.07230175,0.7530261,0.9646821,-0.2202118,0.1445518,1.422059,-0.2220316,0,,
369.7409,96,0.01950721,0.1201415,0.5580631,-0.08206999,0.8169431,0.8920917,-0.2878979,0.3482631,1.198602,-0.2920311,0,,
369.7687,97,0.01950721,0.1273099,0.5200031,-0.07872257,0.840947,0.8545457,-0.2959937,0.426778,1.107612,-0.3004956,0,,
369.8118,98,0.028323,0.1341199,0.5054478,-0.07988352,0.8486183,0.8364366,-0.3083871,0.4530687,1.074375,-0.313497,0,,
369.8394,99,0.028323,0.1421459,0.5061535,-0.08500522,0.8463907,0.832641,-0.3266733,0.4472063,1.077916,-0.3327816,0,,
369.8819,100,0.04462583,0.143458,0.4970295,-0.08371944,0.8516881,0.8226078,-0.327585,0.464763,1.056519,-0.3337464,0,,
369.9097,101,0.1986561,0.1454457,0.4774179,-0.08047939,0.8628098,0.8004308,-0.3278286,0.5018354,1.010791,-0.3340043,0,,
369.9372,102,0.1986561,0.1552604,0.4478692,-0.07929452,0.8769377,0.7608842,-0.3433346,0.5506148,0.9443727,-0.3504649,0,,
369.9789,103,0.9996549,0.191217,0.3886319,-0.08279801,0.897522,0.6659467,-0.4075989,0.6248025,0.8172635,-0.419823,1,,
370.0072,104,0.9996549,0.2348062,0.3171318,-0.08136018,0.9152454,0.5422992,-0.4814144,0.6885868,0.6671056,-0.5022677,1,,
370.0498,105,0.2581355,0.3158636,0.2285054,-0.07866556,0.9175115,0.3696175,-0.615568,0.6960309,0.4881671,-0.6631064,0,,
370.0777,106,0.03282982,0.342846,0.1886792,-0.07050119,0.9175436,0.2979007,-0.6557567,0.6937135,0.405616,-0.7151844,0,,
370.1179,107,0.1011813,0.3636222,0.1565928,-0.06214968,0.9161851,0.241738,-0.6857548,0.6865152,0.3385652,-0.7556402,0,,
370.1466,108,0.2054789,0.3411096,0.1841507,-0.06833178,0.9192734,0.2919525,-0.6523126,0.6994655,0.3954104,-0.7106315,0,,
370.1744,109,0.2054789,0.3174361,0.1959171,-0.06720582,0.9253833,0.3199296,-0.6138335,0.7217017,0.4172674,-0.6609075,0,,
370.2016,110,0.23493,0.322325,0.209668,-0.07344258,0.9201914,0.3385246,-0.6239985,0.7042919,0.448056,-0.6738493,0,,
370.2447,111,0.1984577,0.3268281,0.2071257,-0.07364807,0.9191618,0.3326235,-0.6313246,0.7005647,0.4432798,-0.6832601,0,,
370.2709,112,0.1984577,0.3297451,0.2148691,-0.07734657,0.9160333,0.3426451,-0.6373538,0.6901989,0.4607988,-0.6910594,0,,
370.3133,113,0.09251849,0.3213073,0.2229018,-0.07809836,0.917048,0.3586361,-0.6241249,0.6941529,0.476881,-0.674011,0,,
370.3412,114,0.07035092,0.3171205,0.2260757,-0.07812049,0.9177263,0.365404,-0.6173819,0.6966488,0.4830682,-0.6654102,0,,
370.3689,115,0.07035092,0.3167017,0.2260396,-0.0779909,0.9178908,0.3655597,-0.6166533,0.6972122,0.4829108,-0.6644843,0,,
370.4112,116,0.08438766,0.3177246,0.2307162,-0.08000907,0.9161986,0.371922,-0.6191163,0.6916423,0.4933799,-0.6676169,0,,
370.4393,117,0.08438766,0.3215635,0.2374917,-0.08366462,0.9127951,0.3797555,-0.6267824,0.6803893,0.5090746,-0.6774169,0,,
370.4806,118,0.2990839,0.3387278,0.2491221,-0.09350363,0.9024737,0.3863077,-0.6579735,0.6464033,0.5386724,-0.7181245,0,,
370.509,119,0.435468,0.429263,0.2606103,-0.1308727,0.8548028,0.3331832,-0.802084,0.4956311,0.5918513,-0.9307766,0,,
370.536,120,0.435468,0.4734096,0.2188305,-0.1226924,0.8443596,0.2533758,-0.8531536,0.4559931,0.5071762,-1.022001,0,,
370.5781,121,0.124641,0.4914826,0.2228415,-0.1317126,0.8315277,0.2411288,-0.8760649,0.417573,0.5236759,-1.06764,0,,
370.606,122,0.124641,0.5017475,0.2180989,-0.1323974,0.8265309,0.2276708,-0.8871711,0.4013647,0.5159842,-1.091178,0,,
370.6491,123,0.2183036,0.5198502,0.1933628,-0.1221271,0.8230745,0.1913285,-0.9029806,0.3847332,0.4614866,-1.126656,0,,
370.6762,124,0.3782832,0.5379734,0.1528201,-0.09990023,0.8229524,0.14404,-0.9159865,0.3744613,0.367212,-1.15796,0,,
370.7031,125,0.3782832,0.5600544,0.004845265,-0.003275587,0.8284352,0.004358963,-0.9279692,0.3726313,0.01169726,-1.188926,0,,
370.7456,126,0.07973832,0.5705801,-0.04599445,0.03203057,0.8193272,-0.03881699,-0.93793,0.3446457,-0.112156,-1.216613,0,,
370.7737,127,0.07973832,0.5811186,-0.07874431,0.05663211,0.8080182,-0.06143373,-0.9480277,0.312201,-0.1942938,-1.246979,0,,
370.8183,128,0.1377186,0.5825731,-0.07485615,0.05400383,0.8075202,-0.05797336,-0.948964,0.3100104,-0.1848693,-1.249935,0,,
370.8561,129,0.1712815,0.585607,-0.09164612,0.06686699,0.8026172,-0.06879795,-0.9522927,0.2973309,-0.2273836,-1.260662,0,,
370.8845,130,0.1468704,0.5862279,-0.06237714,0.04534245,0.8064677,-0.04744827,-0.9512043,0.3048919,-0.1543849,-1.257116,0,,
370.9127,131,0.1549033,0.5900159,-0.05222558,0.03828813,0.8047906,-0.03888009,-0.9536777,0.2983075,-0.129605,-1.265233,0,,
370.9413,132,0.1549033,0.5818857,-0.04781506,0.03430103,0.8111389,-0.03765075,-0.9472604,0.3182455,-0.1177599,-1.244576,0,,
370.9828,133,0.1320557,0.5866985,-0.0706177,0.0514625,0.8050775,-0.0533195,-0.9519438,0.3015961,-0.174983,-1.259521,0,,
371.0121,134,0.09571818,0.5851798,-0.07376594,0.05357204,0.8057625,-0.05617711,-0.9509355,0.3042463,-0.1825871,-1.256246,0,,
371.041,135,0.09571818,0.5700923,-0.0729757,0.05093732,0.8167465,-0.06112733,-0.9386762,0.3393385,-0.1782254,-1.218771,0,,
371.0803,136,0.20259,0.5159248,-0.03257885,0.01964063,0.8557888,-0.03549506,-0.884325,0.4655206,-0.07610084,-1.085046,0,,
371.1084,137,0.1752397,0.3794182,0.01495393,-0.006133272,0.9250841,0.02301313,-0.702171,0.7116364,0.03232706,-0.778442,0,,
371.1498,138,0.06449926,0.262715,0.05853135,-0.01596847,0.9629642,0.1043369,-0.5078396,0.8551098,0.1214156,-0.532675,0,,
371.1794,139,0.003465834,0.2385588,0.06412258,-0.01578834,0.9688802,0.1167213,-0.4642946,0.877956,0.1321716,-0.482838,0,,
371.2185,140,0.0002217291,0.239513,0.06254727,-0.01546409,0.968753,0.113778,-0.4659922,0.8774428,0.1289505,-0.4847557,0,,
371.249,141,1.683566e-05,0.2343643,0.05061822,-0.01222051,0.9707533,0.0925475,-0.4562569,0.8850224,0.1041921,-0.4737842,0,,
371.277,142,1.511892e-06,0.2369256,0.05534104,-0.01351923,0.9698561,0.1009396,-0.4610639,0.8816072,0.1139985,-0.4791937,0,,
371.3163,143,1.599263e-07,0.2198954,0.0617146,-0.01394061,0.9734696,0.1140236,-0.4298436,0.8956746,0.1266236,-0.4443195,0,,
371.3471,144,1.983977e-08,0.1663301,0.09414726,-0.01595573,0.9814357,0.1794911,-0.3294891,0.9269412,0.1912709,-0.3357624,0,,
371.386,145,2.870731e-09,0.1506204,0.09818106,-0.0150348,0.9835894,0.1886106,-0.2992495,0.9353479,0.1989792,-0.3039061,0,,
371.4146,146,4.816479e-10,0.154592,0.1000178,-0.01573292,0.9827768,0.191726,-0.307006,0.9321955,0.2028428,-0.3120455,0,,
371.4444,147,9.309991e-11,0.1550049,0.1014644,-0.01600665,0.982559,0.1944274,-0.3078511,0.9313569,0.2058015,-0.3129336,0,,
371.484,148,2.058154e-11,0.1453759,0.102593,-0.0151582,0.9839262,0.1974806,-0.2891887,0.936681,0.2077871,-0.2933792,0,,
371.5136,149,5.163571e-12,0.1523647,0.1022273,-0.01584688,0.9828955,0.1961285,-0.302757,0.9326692,0.2072673,-0.3075841,0,,
371.5532,150,1.458128e-12,0.1454601,0.1035929,-0.01531667,0.9838066,0.1993749,-0.2893827,0.9362197,0.209823,-0.2935818,0,,
371.583,151,4.59424e-13,0.1402371,0.1415326,-0.02025855,0.9797406,0.2716486,-0.2805264,0.9206042,0.2869336,-0.2843425,0,,
371.6107,152,1.600915e-13,0.1364104,0.1451976,-0.02021593,0.9797455,0.278998,-0.2731656,0.9206197,0.2942568,-0.2766823,0,,
371.6371,153,1.600915e-13,0.1316584,0.1453352,-0.01951735,0.9803891,0.2798309,-0.263826,0.9230875,0.2943411,-0.2669866,0,,
371.6807,154,2.535896e-14,0.1045549,0.1325591,-0.014063,0.9855448,0.2583452,-0.2098155,0.9429927,0.267402,-0.2113863,0,,
371.7085,155,1.132555e-14,0.06100976,0.1193548,-0.007348326,0.9909481,0.2356522,-0.1226691,0.9640645,0.2397353,-0.1229789,0,,
371.7499,156,5.400769e-15,0.04232421,0.1189981,-0.005077224,0.9919791,0.2356574,-0.08517782,0.9680963,0.2387795,-0.08528115,0,,
371.7783,157,2.728263e-15,0.03705008,0.121326,-0.004531797,0.9919107,0.2403533,-0.07460038,0.9678146,0.2434218,-0.07466976,0,,
371.8058,158,2.728263e-15,0.01239978,0.1208896,-0.0015102,0.9925874,0.2399496,-0.02498087,0.9704639,0.2423911,-0.02498347,0,,
371.8479,159,0.08123007,-0.07757454,0.04419709,0.003442337,0.9960005,0.08750657,0.1548329,0.9840576,0.08869095,0.1554583,0,,
371.876,160,0.08123007,-0.1115984,-0.02096718,-0.002355142,0.9935294,-0.04113735,0.2218513,0.9742123,-0.0422012,0.2237127,0,,
371.9171,161,0.006021954,-0.1227236,-0.09850193,-0.01224197,0.9874647,-0.1915296,0.2447821,0.9504726,-0.1988469,0.247295,0,,
371.946,162,0.00193607,-0.1178608,-0.1083266,-0.01293537,0.9870192,-0.2107917,0.2354642,0.9487484,-0.2186275,0.2376962,0,,
371.9847,163,0.0006871408,-0.1070244,-0.1146573,-0.01242589,0.987545,-0.2237987,0.2142322,0.950799,-0.2311717,0.2159057,0,,
372.015,164,0.0002668183,-0.1027504,-0.1119746,-0.01164146,0.988316,-0.2189403,0.2057068,0.9538081,-0.2256346,0.2071859,0,,
372.0428,165,0.0001123438,-0.1034199,-0.1110471,-0.01161983,0.9883511,-0.2171036,0.207011,0.9539458,-0.2237733,0.2085187,0,,
372.084,166,5.08457e-05,-0.1019099,-0.1092146,-0.01125707,0.9887162,-0.2136701,0.2039788,0.955373,-0.2200301,0.2054205,0,,
372.1125,167,2.453347e-05,-0.111455,-0.1124041,-0.01268901,0.9873105,-0.2191269,0.2229339,0.9498862,-0.2267213,0.2248231,0,,
372.1396,168,2.453347e-05,-0.1220728,-0.1749367,-0.02186359,0.9767382,-0.3363968,0.2461158,0.9089908,-0.3544478,0.2486707,0,,
372.1821,169,6.710795e-06,-0.1293711,-0.1816945,-0.02412089,0.9745094,-0.347885,0.2609121,0.9005004,-0.3686615,0.2639669,0,,
372.2102,170,3.752583e-06,-0.1176161,-0.1878139,-0.02265928,0.9748738,-0.3608596,0.2378331,0.9017848,-0.3806456,0.2401343,0,,
372.2509,171,2.176146e-06,-0.1177858,-0.1876192,-0.02266806,0.9748906,-0.3604764,0.2381625,0.9018511,-0.380254,0.2404734,0,,
372.2795,172,0.0,-0.1201142,-0.1901351,-0.02344515,0.9741004,-0.3647892,0.2429221,0.8988425,-0.3855335,0.2453771,0,,
372.3077,173,0.0,-0.1239631,-0.1840896,-0.02341073,0.9747801,-0.3530896,0.2502928,0.9014884,-0.3733083,0.2529827,0,,
372.3489,174,0.0,-0.1276256,-0.1844017,-0.0241569,0.9742301,-0.3531333,0.2575825,0.8994154,-0.3741328,0.2605195,0,,
372.3772,175,3.217959e-07,-0.1381279,-0.1794855,-0.02546205,0.9736824,-0.3424897,0.2781255,0.8974113,-0.364581,0.2818421,0,,
372.4185,176,2.093442e-07,-0.1418543,-0.1746497,-0.02543544,0.9740267,-0.3330107,0.2852242,0.8987497,-0.3548431,0.2892404,0,,
372.4645,177,0.0,-0.1371526,-0.1770968,-0.02493072,0.9742712,-0.3382419,0.276078,0.8996518,-0.3596207,0.2797111,0,,
372.4946,178,0.0,-0.1341237,-0.1763221,-0.02425908,0.9748502,-0.3372679,0.2700557,0.9018427,-0.357873,0.2734509,0,,
372.5231,179,0.0,-0.1346287,-0.1782208,-0.02462335,0.9744261,-0.340696,0.2711481,0.9002249,-0.3617976,0.2745856,0,,
372.5519,180,0.0,-0.1331734,-0.1802853,-0.02464388,0.9742457,-0.3447205,0.268373,0.8995242,-0.3659624,0.2717037,0,,
372.5811,181,1.776357e-15,-0.1301564,-0.1812718,-0.02421153,0.9744812,-0.3469894,0.2624477,0.9003997,-0.3678334,0.2655579,0,,
372.6107,182,0.0,-0.1288174,-0.1786964,-0.02360582,0.9751495,-0.3424297,0.259669,0.9029474,-0.3624788,0.2626795,0,,
