time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
1302.073,1,-,0.05037198,-0.003355116,0.01716319,-0.9985774,0.008429773,0.1004855,0.9949028,0.008472757,0.1006553
1302.1,2,-,0.05162149,-0.003615216,0.01734688,-0.9985096,0.009010599,0.1029637,0.9946443,0.009058869,0.1031465
1302.142,3,-,0.05289675,-0.004378349,0.01759879,-0.9984354,0.01060483,0.1054739,0.9943655,0.01066452,0.1056704
1302.17,4,-,0.05344357,-0.004688557,0.01754706,-0.9984056,0.01123772,0.1065522,0.9942436,0.0113023,0.1067548
1302.213,5,-,0.05355738,-0.004879233,0.01747542,-0.9984,0.01161473,0.1067728,0.9942156,0.01168177,0.1069768
1302.254,6,-,0.05368377,-0.004283786,0.01751467,-0.9983952,0.01043433,0.1070452,0.9941994,0.01049482,0.1072507
1302.282,7,-,0.05378302,-0.004221514,0.01819763,-0.998378,0.01038678,0.1072379,0.9941791,0.01044721,0.1074445
1302.308,8,-,0.05367125,-0.004459452,0.01853319,-0.9983767,0.01089383,0.107003,0.994199,0.01095695,0.1072082
1302.335,9,-,0.05345979,-0.004890494,0.01867849,-0.9983833,0.01176227,0.106564,0.9942363,0.01182991,0.1067668
1302.378,10,-,0.05345779,-0.005427182,0.01868201,-0.9983807,0.01283418,0.1065397,0.9942256,0.01290801,0.1067422
1302.405,11,-,0.05348003,-0.005534939,0.018645,-0.9983795,0.01304621,0.1065803,0.9942185,0.01312132,0.1067832
1302.433,12,-,0.05332008,-0.005296174,0.01872308,-0.9983879,0.0125719,0.1062699,0.9942579,0.01264384,0.106471
1302.476,13,-,0.05244628,-0.004692286,0.01900418,-0.9984319,0.01136325,0.1045497,0.9944547,0.01142612,0.1047411
1302.503,14,-,0.05169822,-0.004418231,0.01908948,-0.9984705,0.01079673,0.1030696,0.9946156,0.01085475,0.103253
1302.546,15,-,0.05102361,-0.003994584,0.0186788,-0.9985148,0.009883422,0.1017464,0.9947613,0.009935144,0.1019228
1302.572,16,-,0.05037524,-0.003828563,0.01852003,-0.9985514,0.009511936,0.1004627,0.9948953,0.009560447,0.1006325
1302.6,17,-,0.04967227,-0.003689751,0.01850897,-0.9985873,0.009207842,0.09906761,0.9950381,0.009253494,0.09923038
1302.643,18,-,0.04927264,-0.003286469,0.01849786,-0.9986086,0.008386671,0.09828658,0.9951228,0.008427574,0.09844552
1302.67,19,-,0.04857343,-0.002933096,0.01854563,-0.9986432,0.007659882,0.09690624,0.9952641,0.00769618,0.09705856
1302.712,20,-,0.04800421,-0.00244261,0.01919942,-0.9986596,0.006721977,0.09578594,0.9953793,0.006753079,0.09593301
1302.74,21,-,0.04763159,-0.001674954,0.01929075,-0.9986774,0.005183176,0.09507257,0.9954569,0.005206784,0.09521637
1302.768,22,-,0.04741791,-0.0008643941,0.01972294,-0.9986801,0.003596948,0.09467656,0.9955016,0.003613186,0.09481858
1302.81,23,-,0.04676542,0.0006326772,0.02042665,-0.9986969,0.0006468166,0.0934348,0.9956252,0.0006496586,0.09357129
1302.837,24,-,0.04593109,0.001656517,0.02053891,-0.9987321,-0.001422085,0.09181377,0.9957752,-0.001428118,0.09194325
1302.88,25,-,0.04461062,0.003067076,0.02064935,-0.9987863,-0.004284346,0.08923962,0.9960009,-0.004301521,0.08935849
1302.907,26,-,0.04392983,0.003860947,0.02073353,-0.998812,-0.005891079,0.0879154,0.9961105,-0.005914012,0.08802904
1302.935,27,-,0.04303794,0.004529737,0.0210364,-0.9988417,-0.007238254,0.08616676,0.9962544,-0.007265339,0.08627374
1302.977,28,-,0.0419369,0.005838823,0.02160911,-0.9988695,-0.009852006,0.08403132,0.9964144,-0.009887137,0.08413053
1303.004,29,-,0.04184399,0.007179603,0.02210619,-0.9988538,-0.01249273,0.08390947,0.9963951,-0.01253727,0.08400825
1303.032,30,-,0.04243279,0.009916645,0.02247086,-0.9987975,-0.01790244,0.08520919,0.9962022,-0.01796876,0.08531263
1303.074,31,-,0.04634853,0.02253053,0.02469452,-0.9983659,-0.04269832,0.09365834,0.9946884,-0.04289998,0.09379581
