time,frame,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z
530.7716,255,0.0005049352,-0.200181,0.06772402,-0.9774154,0.3913883,-0.02612706,0.9198546
530.8,256,0.001724953,-0.2033598,0.06840808,-0.9767099,0.397483,-0.02445334,0.9172837
530.847,257,0.002372932,-0.2068556,0.06921497,-0.9759173,0.4040764,-0.02400344,0.9144102
530.884,258,0.002720529,-0.2102374,0.07037065,-0.9751107,0.4103924,-0.02428345,0.9115857
530.9119,259,0.002063822,-0.2121078,0.07134239,-0.9746366,0.4137504,-0.0262416,0.9100121
530.9378,260,0.0006509293,-0.2142542,0.07250606,-0.974083,0.4174971,-0.02980134,0.9081894
530.9667,261,-0.001611643,-0.2163645,0.07345492,-0.9735442,0.421044,-0.03492408,0.9063677
531.0076,262,-0.006301096,-0.2195201,0.07485417,-0.9727117,0.4261163,-0.0451223,0.9035424
531.0358,263,-0.01029333,-0.2216672,0.07635696,-0.9720738,0.4293818,-0.05386342,0.9015154
531.0641,264,-0.01337268,-0.2239754,0.07757806,-0.9714103,0.4330691,-0.06073187,0.8993124
531.105,265,-0.01635492,-0.2278182,0.07886443,-0.9703668,0.4395549,-0.06767406,0.8956627
531.1332,266,-0.01835141,-0.2300383,0.07963157,-0.9697446,0.4432341,-0.07222898,0.8934912
531.1747,267,-0.02101702,-0.2325939,0.08023725,-0.9690306,0.4474085,-0.07805766,0.8909168
531.2029,268,-0.02268727,-0.2334496,0.08064309,-0.9687535,0.4486512,-0.08160895,0.8899731
531.2311,269,-0.02382047,-0.2334617,0.08032253,-0.96875,0.4485054,-0.08365664,0.8898564
531.2727,270,-0.02351954,-0.2315258,0.0788388,-0.9693436,0.4451477,-0.08210348,0.8916852
531.3013,271,-0.02327429,-0.2296392,0.07842118,-0.9698321,0.4417726,-0.08116146,0.8934483
