time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y,TF_eyeClosed,frame_range,count_1
497.39,53,2.127141e-05,0.03715282,0.149633,-0.005626654,0.9880273,0.2952649,-0.07509986,0.9524593,0.3006081,-0.07517063,0,15301-15600,2.0
497.4301,54,1.350045e-05,0.03213196,0.1559629,-0.005076234,0.9872271,0.3076155,-0.06502651,0.9492862,0.3133717,-0.06507242,0,15601-15900,0.0
497.4583,55,8.665025e-06,0.03291307,0.1569575,-0.005233767,0.9870429,0.309503,-0.06661619,0.9485621,0.3153951,-0.06666556,0,15901-16200,3.0
497.4854,56,8.665025e-06,0.02748145,0.1569274,-0.004368428,0.9872181,0.309603,-0.05563141,0.9492371,0.3152806,-0.05566015,0,16201-16500,1.0
497.5136,57,9.294599e-07,0.02745623,0.1569621,-0.004365405,0.9872133,0.3096703,-0.05558071,0.9492182,0.3153505,-0.05560937,0,16501-16800,3.0
497.5566,58,0.01420238,0.02808755,0.1576802,-0.004486816,0.9870805,0.311034,-0.0568643,0.9486961,0.3168112,-0.05689498,0,16801-17100,5.0
497.5966,59,0.05236387,0.02685045,0.1581203,-0.004301323,0.9870453,0.3119128,-0.05436547,0.948554,0.3176919,-0.05439229,0,17101-17400,4.0
497.6249,60,0.03500884,0.03079972,0.161397,-0.005039539,0.986396,0.3180922,-0.06238817,0.9460048,0.3243715,-0.06242872,0,17401-17700,3.0
497.6528,61,0.03500884,0.05907805,0.179989,-0.01083015,0.9818332,0.3521588,-0.1199082,0.9282275,0.3626125,-0.1201974,0,17701-18000,4.0
497.6802,62,0.03428378,0.09171619,0.1832168,-0.01717081,0.9786342,0.3554547,-0.1858052,0.9160395,0.3701487,-0.1868912,0,18001-18300,4.0
497.7232,63,0.0001631528,0.09287103,0.1836813,-0.01743467,0.9784335,0.3562015,-0.1881411,0.9152724,0.3711401,-0.1892691,0,18301-18600,1.0
497.7496,64,0.0001631528,0.08972598,0.1824497,-0.01672215,0.9789698,0.3542246,-0.18178,0.9173228,0.3685104,-0.1827963,0,18601-18900,1.0
497.7776,65,0.006196342,0.0898098,0.1826172,-0.01675382,0.9789303,0.3545298,-0.1819541,0.9171703,0.3688558,-0.1829734,0,18901-19200,2.0
497.8201,66,0.05021118,0.09094655,0.1800309,-0.01671919,0.9793049,0.3495692,-0.1841488,0.9186352,0.363611,-0.1852057,0,19201-19500,0.0
497.8478,67,0.05122004,0.09283647,0.1799844,-0.01706527,0.9791301,0.3492878,-0.1879409,0.917974,0.3635826,-0.1890653,0,19501-19800,0.0
497.8752,68,0.03961052,0.09286441,0.1799932,-0.01707131,0.9791258,0.3493012,-0.1879973,0.9179573,0.3636014,-0.1891227,0,19801-20100,0.0
497.917,69,0.1356243,0.127578,0.18906,-0.02478086,0.9733273,0.3617115,-0.2577204,0.8959603,0.3837038,-0.2606622,0,,
497.9448,70,0.14946,0.1276224,0.189052,-0.02478855,0.9733229,0.3616901,-0.2578082,0.8959438,0.3836897,-0.260753,0,,
497.9871,71,0.1979906,0.1299945,0.1788622,-0.02384833,0.9749569,0.3425655,-0.2620091,0.9022195,0.3628778,-0.2651035,0,,
498.0148,72,0.1394523,0.1318152,0.1781467,-0.02408858,0.9748376,0.3409778,-0.2655795,0.901777,0.3615011,-0.268805,0,,
498.0421,73,0.147057,0.1319131,0.178202,-0.02411454,0.9748136,0.3410653,-0.2657759,0.901686,0.3616195,-0.2690087,0,,
498.0842,74,0.1282614,0.1328887,0.1702005,-0.02317075,0.9761329,0.3261183,-0.2673215,0.9067448,0.3452531,-0.2706123,0,,
498.1121,75,0.1242793,0.1361669,0.1712929,-0.0239109,0.975472,0.3276711,-0.2738455,0.9042346,0.3476556,-0.2773891,0,,
498.1549,76,0.1233127,0.1366187,0.1687514,-0.02362493,0.9758587,0.3228998,-0.2746146,0.9057166,0.3424653,-0.2781889,0,,
498.182,77,0.1071106,0.1370863,0.1691443,-0.02376433,0.9757217,0.32356,-0.2755554,0.9051951,0.3432944,-0.2791674,0,,
498.2091,78,0.1338668,0.1371131,0.1690725,-0.02375867,0.9757305,0.3234232,-0.2756048,0.905229,0.3431485,-0.2792188,0,,
498.251,79,0.1413854,0.1279303,0.1745061,-0.02287259,0.9760422,0.3347984,-0.2577135,0.906363,0.3538404,-0.260655,0,,
498.2792,80,0.1440184,0.1279217,0.1745521,-0.02287726,0.9760349,0.3348848,-0.2576987,0.9063352,0.3539342,-0.2606397,0,,
498.3214,81,0.214567,0.1327714,0.1762738,-0.02400297,0.9750503,0.3373778,-0.2673797,0.9025986,0.3577049,-0.2706727,0,,
498.3492,82,0.1753084,0.1366545,0.1762718,-0.02471876,0.9744962,0.3367965,-0.2750531,0.9005076,0.3579001,-0.2786449,0,,
498.3769,83,0.2259275,0.1367407,0.1763025,-0.02473911,0.974478,0.3368401,-0.2752247,0.9004388,0.3579677,-0.2788234,0,,
498.4179,84,0.1957778,0.1340984,0.1798264,-0.02475305,0.9742009,0.3437355,-0.2701802,0.8993601,0.365068,-0.2735801,0,,
498.4461,85,0.1749935,0.1341368,0.1798776,-0.02476757,0.9741858,0.3438239,-0.2702587,0.8993027,0.3651752,-0.2736617,0,,
498.4889,86,0.191755,0.1341291,0.1735257,-0.0238628,0.9753609,0.332099,-0.2699301,0.9037964,0.3521341,-0.2733205,0,,
498.5169,87,0.2142777,0.09904269,0.1709238,-0.01727174,0.9801415,0.3316377,-0.200056,0.9219512,0.3453014,-0.2014151,0,,
498.5432,88,0.570308,0.09906513,0.1709313,-0.01727648,0.9801378,0.3316494,-0.2001012,0.9219372,0.3453174,-0.2014612,1,,
498.5849,89,0.7814168,0.00380092,0.142385,-0.0005467687,0.9898039,0.2818622,-0.007680033,0.9594241,0.2857431,-0.007680109,1,,
498.613,90,0.6573945,0.003571306,0.1415822,-0.0005107822,0.98992,0.2803065,-0.007215249,0.9598835,0.284121,-0.007215312,1,,
498.6559,91,0.1243089,0.03523749,0.143125,-0.005099128,0.989064,0.2827602,-0.0711639,0.9565471,0.2874199,-0.0712241,0,,
498.683,92,0.1243089,0.03773259,0.1425229,-0.005437255,0.9890571,0.2815162,-0.07618925,0.956527,0.2862292,-0.07626316,0,,
498.7104,93,0.0804858,0.03777809,0.1424811,-0.005442192,0.9890614,0.2814339,-0.07628051,0.9565439,0.2861452,-0.07635468,0,,
498.7522,94,0.03161874,0.04500243,0.1495678,-0.006814713,0.9877033,0.2948438,-0.09093663,0.9512085,0.3005761,-0.09106243,0,,
498.7802,95,0.02641892,0.04494242,0.1496547,-0.006809652,0.987693,0.2950138,-0.09081681,0.9511673,0.3007514,-0.09094211,0,,
498.8229,96,0.03441203,0.03075776,0.1571897,-0.004898101,0.9870772,0.3100155,-0.06226042,0.9486907,0.3158432,-0.06230071,0,,
498.8496,97,0.03441203,0.02995403,0.1561726,-0.004738345,0.9872642,0.3080833,-0.06062508,0.9494258,0.3137745,-0.06066228,0,,
498.8776,98,0.03389234,0.02986388,0.1562839,-0.004727524,0.9872493,0.3082999,-0.06044387,0.949367,0.3139991,-0.06048074,0,,
498.9194,99,0.01238851,0.03565901,0.130087,-0.004681611,0.9908501,0.2574596,-0.07188351,0.9636116,0.2610834,-0.07194556,0,,
498.9472,100,0.01077394,0.03669921,0.1255976,-0.004649357,0.9913914,0.2486915,-0.07393445,0.9657568,0.2520338,-0.07400197,0,,
498.9903,101,0.03344789,0.03703579,0.1231004,-0.004597313,0.9916922,0.2438149,-0.07458807,0.9669493,0.2469998,-0.0746574,0,,
499.0171,102,0.03344789,0.02710666,0.1284636,-0.003512647,0.9913375,0.254511,-0.05464619,0.9655247,0.2577359,-0.05467343,0,,
499.0447,103,0.01371045,0.02721771,0.1284648,-0.003527083,0.9913343,0.2545111,-0.05486991,0.965512,0.2577392,-0.05489748,0,,
499.0875,104,0.01110375,0.03016469,0.1396575,-0.004256432,0.9897312,0.2761899,-0.06089875,0.9591718,0.2803619,-0.06093645,0,,
499.1147,105,0.0107048,0.02981324,0.1375039,-0.004140661,0.9900438,0.2720228,-0.06017154,0.9604077,0.2760077,-0.06020791,0,,
499.1579,106,0.03130246,0.02801822,0.1350025,-0.003819035,0.9904417,0.2672103,-0.05653199,0.9619786,0.270941,-0.05656214,0,,
499.1848,107,0.03130246,0.02162489,0.1341234,-0.00292756,0.9907244,0.2656321,-0.04363393,0.9630865,0.2691222,-0.04364779,0,,
499.212,108,0.01549216,0.02157329,0.1341159,-0.002920402,0.9907265,0.2656183,-0.0435298,0.9630951,0.2691066,-0.04354356,0,,
499.254,109,1.041219e-05,0.019613,0.1326662,-0.00262571,0.9909632,0.2628317,-0.0395682,0.96403,0.2661694,-0.03957854,0,,
499.2814,110,1.950562e-05,0.0197102,0.1324947,-0.002635256,0.9909842,0.2624964,-0.0397633,0.9641133,0.2658238,-0.03977379,0,,
499.3244,111,2.955273e-05,0.01972729,0.1363955,-0.002716645,0.9904543,0.2700798,-0.03981903,0.9620142,0.2736986,-0.03982956,0,,
499.3508,112,2.955273e-05,0.01977273,0.138883,-0.002773534,0.9901075,0.2749085,-0.03992466,0.9606411,0.2787226,-0.03993527,0,,
499.3791,113,2.683327e-05,0.01965925,0.1387793,-0.00275551,0.9901244,0.2747093,-0.03969503,0.9607076,0.2785127,-0.03970546,0,,
499.4213,114,5.566329e-05,0.01826027,0.138162,-0.002547745,0.990238,0.2735334,-0.03686802,0.9611557,0.2772581,-0.03687638,0,,
499.4492,115,3.559142e-05,0.01864006,0.1380699,-0.002598988,0.9902437,0.2733489,-0.03763408,0.9611785,0.2770742,-0.03764297,0,,
499.4918,116,0.0001462176,0.01708921,0.1360806,-0.002347701,0.9905476,0.2695083,-0.0344943,0.9623801,0.2730491,-0.03450115,0,,
499.5196,117,0.0001462176,0.01741197,0.1343357,-0.002360816,0.9907801,0.2661121,-0.03513715,0.9633015,0.269528,-0.03514438,0,,
499.5592,118,0.007166348,0.01445542,0.1279005,-0.001864366,0.99168,0.2536187,-0.0291472,0.966865,0.2565309,-0.02915133,0,,
499.5887,119,0.007166348,0.01778516,0.1288556,-0.00231136,0.9915012,0.2554387,-0.03586368,0.9661599,0.2584715,-0.03587137,0,,
499.6161,120,0.0001093969,0.01717177,0.1270892,-0.002200522,0.9917402,0.2520033,-0.03461919,0.9671069,0.254906,-0.03462611,0,,
499.6577,121,4.413724e-05,0.01827279,0.1252122,-0.002306523,0.991959,0.2483265,-0.03682932,0.967976,0.2511263,-0.03683765,0,,
499.6853,122,4.413724e-05,0.01765081,0.1269933,-0.002260195,0.9917439,0.25181,-0.03558422,0.9671223,0.2547149,-0.03559173,0,,
499.7131,123,6.508827e-05,0.01763595,0.1269229,-0.00225702,0.9917533,0.2516728,-0.03555397,0.9671591,0.2545729,-0.03556146,0,,
499.7683,124,8.361787e-05,0.02098276,0.1247083,-0.00263791,0.9919681,0.2473025,-0.04228638,0.9680151,0.2501238,-0.042299,0,,
499.8058,125,0.02358334,0.02090699,0.1234978,-0.002602472,0.9921212,0.2449408,-0.04212734,0.9686224,0.2476831,-0.04213981,0,,
499.834,126,0.0283199,0.02316904,0.1209083,-0.002822814,0.9923893,0.2398455,-0.04666802,0.9696887,0.2424762,-0.04668497,0,,
499.8632,127,0.009018667,0.02509412,0.1220652,-0.0030872,0.9922,0.2420713,-0.05055045,0.9689407,0.2448194,-0.050572,0,,
499.8923,128,0.0196413,0.02775671,0.1281586,-0.003588267,0.9913588,0.253903,-0.05595345,0.9656099,0.2571253,-0.05598269,0,,
499.9205,129,0.0196413,0.02890089,0.1272396,-0.003709072,0.9914439,0.2520874,-0.05825111,0.9659497,0.2552799,-0.0582841,0,,
499.948,130,0.01226924,0.0300897,0.1206003,-0.003657212,0.9922383,0.2391083,-0.06059442,0.9691004,0.2419008,-0.06063156,0,,
499.9909,131,0.01981749,0.03089632,0.1187249,-0.003696106,0.9924395,0.2354262,-0.0622031,0.9698997,0.2381271,-0.06224328,0,,
500.0178,132,0.01981749,0.03046225,0.1178967,-0.003618348,0.9925519,0.2338167,-0.0613239,0.9703448,0.2364549,-0.0613624,0,,
500.0454,133,0.02962214,0.03045243,0.1178379,-0.00361535,0.9925593,0.2337019,-0.06130373,0.9703737,0.2363363,-0.06134219,0,,
500.0895,134,0.0002722517,0.02905804,0.121969,-0.003572393,0.992102,0.2418037,-0.05852852,0.9685584,0.2446522,-0.05856199,0,,
500.1296,135,0.06025872,0.04886998,0.08819703,-0.004332307,0.9948941,0.17507,-0.09800509,0.979666,0.176837,-0.09816266,0,,
500.159,136,0.04757728,0.09731368,0.02966204,-0.002901589,0.9948074,0.05845132,-0.1937889,0.9793004,0.05961608,-0.1950228,0,,
500.1988,137,0.05268103,0.1075998,0.01317762,-0.001426316,0.9941059,0.02589296,-0.2139687,0.9764973,0.02650995,-0.215636,0,,
500.2274,138,0.05292903,0.1076961,0.006402052,-0.000693524,0.994163,0.01257999,-0.2141438,0.9767212,0.0128791,-0.2158152,0,,
500.2571,139,0.0522314,0.1055043,0.003892323,-0.000412965,0.9944112,0.007653999,-0.2098326,0.9777074,0.007828357,-0.2114038,0,,
500.2965,140,0.04159701,0.1004707,0.001170905,-0.00011824,0.9949393,0.002306199,-0.1999248,0.9798085,0.00235372,-0.2012812,0,,
500.3262,141,0.04703089,0.1004651,-0.001784113,0.0001801528,0.994939,-0.003513968,-0.1999139,0.9798071,-0.003586372,-0.20127,0,,
500.3653,142,0.02813383,0.1037695,-0.002171501,0.0002265592,0.994599,-0.004272525,-0.2064191,0.9784544,-0.004366579,-0.2079138,0,,
500.3945,143,0.07215164,0.104048,-0.002870261,0.0003002759,0.9945681,-0.005646853,-0.2069674,0.9783316,-0.005771858,-0.2084742,0,,
500.433,144,0.08311909,0.04443241,-0.01218683,0.0005420662,0.998938,-0.02429961,-0.08878365,0.9957545,-0.02439837,-0.0889007,0,,
500.4614,145,0.1587499,-0.02813985,-0.01627048,-0.0004580908,0.9994715,-0.03249797,0.05626486,0.9978868,-0.03255528,0.05629459,0,,
500.4912,146,0.07540704,-0.08126248,-0.03395421,-0.002769978,0.9961104,-0.06719409,0.1620809,0.9844871,-0.0681472,0.1627991,0,,
500.5186,147,0.07540704,-0.1407616,-0.05922358,-0.008435656,0.9882346,-0.1146788,0.2792102,0.9533575,-0.1197142,0.2829715,0,,
500.5464,148,0.02686521,-0.1407221,-0.05925122,-0.008437188,0.9882386,-0.1147341,0.2791338,0.9533732,-0.1197694,0.282892,0,,
500.5893,149,0.0009871114,-0.141339,-0.06803433,-0.009736903,0.9875727,-0.1316253,0.2804899,0.9507893,-0.1375636,0.2843045,0,,
500.6162,150,0.0009871114,-0.1429528,-0.06512378,-0.009427095,0.9875396,-0.1259294,0.283571,0.9506468,-0.1317003,0.287516,0,,
500.6603,151,3.199168e-05,-0.1433634,-0.06621302,-0.009613597,0.9874059,-0.1280018,0.2843888,0.9501255,-0.1339146,0.2883689,0,,
500.6877,152,3.199168e-05,-0.1420584,-0.06770248,-0.009739527,0.9874923,-0.1309442,0.281882,0.9504716,-0.1369058,0.285755,0,,
500.7266,153,1.773151e-06,-0.1413178,-0.06688252,-0.009569819,0.9876561,-0.1294091,0.2804268,0.951112,-0.1352304,0.2842388,0,,
500.7565,154,5.0067e-07,-0.141375,-0.0693473,-0.009928335,0.9874743,-0.1341501,0.2805854,0.9504081,-0.1402237,0.284404,0,,
500.7831,155,5.0067e-07,-0.1430995,-0.1168822,-0.01702136,0.9826349,-0.2248336,0.2852081,0.9317222,-0.236783,0.2892235,0,,
500.8269,156,5.494617e-08,-0.1459237,-0.1203575,-0.01788887,0.9817843,-0.2311093,0.2908374,0.9284407,-0.2439638,0.295102,0,,
500.8667,157,2.097915e-08,-0.1459899,-0.1257876,-0.01871789,0.981078,-0.2413496,0.2911639,0.9257289,-0.2550359,0.2954432,0,,
500.8949,158,8.700558e-09,-0.145568,-0.1281516,-0.0190194,0.9808289,-0.2458524,0.2904294,0.9247742,-0.259841,0.2946756,0,,
500.9237,159,3.885231e-09,-0.1441232,-0.1299409,-0.019094,0.9808055,-0.2493897,0.2876759,0.9246877,-0.2634336,0.2917992,0,,
500.9503,160,3.885231e-09,-0.1441434,-0.1301009,-0.01912067,0.9807807,-0.2496887,0.2877214,0.9245929,-0.2637608,0.2918468,0,,
500.9928,161,9.356986e-10,-0.1441832,-0.1276948,-0.01876617,0.9810979,-0.2451507,0.2877084,0.9258105,-0.2588549,0.2918332,0,,
501.0211,162,9.356986e-10,-0.1552434,-0.1105193,-0.01748044,0.981519,-0.2115261,0.3086124,0.92737,-0.2242559,0.3137339,0,,
501.0481,163,4.970028e-10,-0.157048,-0.1105813,-0.01769894,0.9812209,-0.2114502,0.3121118,0.9262154,-0.2244483,0.3174151,0,,
501.0902,164,1.588481e-10,-0.1568828,-0.110298,-0.01763397,0.9812804,-0.2109336,0.3117821,0.9264442,-0.2238647,0.317068,0,,
501.1178,165,1.588481e-10,-0.1606933,-0.1068514,-0.017502,0.9810475,-0.2040276,0.3190356,0.9255209,-0.2169759,0.3247118,0,,
501.1459,166,9.449228e-11,-0.1607063,-0.1067188,-0.01748147,0.9810601,-0.2037763,0.3190563,0.9255692,-0.216706,0.3247336,0,,
501.1897,167,3.614919e-11,-0.1603558,-0.1059125,-0.01730896,0.9812079,-0.2022933,0.3183512,0.9261371,-0.2150493,0.3239896,0,,
501.2296,168,2.306602e-11,-0.1603721,-0.1085978,-0.01775512,0.9809037,-0.2073531,0.3184755,0.9249746,-0.2205259,0.3241208,0,,
501.259,169,1.496577e-11,-0.1605943,-0.108315,-0.01773349,0.980899,-0.2067963,0.3188951,0.9249547,-0.2199572,0.3245635,0,,
501.2984,170,9.844536e-12,-0.1576494,-0.1084163,-0.01741621,0.9813711,-0.2073019,0.3132015,0.9267851,-0.2200563,0.3185623,0,,
501.3266,171,6.551507e-12,-0.1574868,-0.1078964,-0.01731332,0.9814563,-0.206338,0.312869,0.9271125,-0.2189907,0.3182122,0,,
501.3573,172,4.402462e-12,-0.1616065,-0.1037451,-0.01708646,0.9812382,-0.1980748,0.3206943,0.9262406,-0.2106749,0.3264624,0,,
501.3969,173,2.98239e-12,-0.1619473,-0.103522,-0.01708623,0.9812056,-0.1976186,0.3213447,0.9261125,-0.2102321,0.3271492,0,,
501.4251,174,2.034046e-12,-0.1618827,-0.1033464,-0.01704992,0.9812354,-0.197294,0.3212141,0.926227,-0.2098717,0.3270113,0,,
501.4515,175,2.034046e-12,-0.1624423,-0.1026855,-0.01699985,0.9812132,-0.1959898,0.3222724,0.9261363,-0.2085441,0.328129,0,,
501.4794,176,0.03295251,-0.1623523,-0.1027113,-0.01699448,0.9812254,-0.1960477,0.3220994,0.9261842,-0.2085935,0.3279463,0,,
501.5552,177,0.5269825,-0.07237846,0.06452139,0.004692119,0.995277,0.1277541,0.1446787,0.9811967,0.129474,0.1451883,1,,
501.5751,178,0.326195,-0.07273488,0.06496937,0.004748228,0.9952217,0.1286271,0.1453916,0.9809772,0.1303776,0.1459088,0,,
501.6053,179,0.2419861,-0.02083789,0.08144187,0.001703107,0.9964588,0.162236,0.0418056,0.985866,0.1631001,0.04181779,0,,
501.636,180,0.1147034,0.03448091,0.09706227,-0.003364713,0.9946752,0.1928588,-0.06924779,0.97878,0.1945478,-0.06930324,0,,
