time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
366.5579,1,-,-0.01959437,0.01065326,0.01275005,-0.99967,-0.02179914,-0.03890415,0.9990051,-0.02181739,-0.03891397
366.5855,2,-,-0.01923832,0.01028417,0.01266576,-0.9996818,-0.02104913,-0.03820389,0.9990482,-0.02106607,-0.03821318
366.6272,3,-,-0.01899401,0.009501599,0.01234574,-0.9996983,-0.01946645,-0.03774195,0.9990979,-0.01948157,-0.03775091
366.655,4,-,-0.01897389,0.00883849,0.01208858,-0.9997079,-0.01813055,-0.03772301,0.9991238,-0.01814446,-0.03773196
366.6968,5,-,-0.01870319,0.007557228,0.01158291,-0.9997295,-0.01554364,-0.0372212,0.9991862,-0.01555505,-0.0372298
366.7246,6,-,-0.01838598,0.006638125,0.01113953,-0.9997469,-0.01368251,-0.03661476,0.9992358,-0.01369212,-0.03662294
366.7529,7,-,-0.01792673,0.005626909,0.01069746,-0.9997662,-0.01163473,-0.03572469,0.9992939,-0.01164242,-0.03573229
366.794,8,-,-0.01736527,0.004223205,0.009874718,-0.9997916,-0.008787604,-0.03463991,0.9993612,-0.008792995,-0.03464684
366.8221,9,-,-0.01698916,0.003251106,0.009484533,-0.9998054,-0.006823215,-0.03391004,0.9994016,-0.006827194,-0.03391654
366.8636,10,-,-0.01648347,0.001997247,0.008830834,-0.9998232,-0.004284914,-0.03292584,0.9994486,-0.004287251,-0.03293179
366.8923,11,-,-0.0162318,0.001438633,0.008598767,-0.9998303,-0.003155924,-0.03243335,0.9994689,-0.00315759,-0.03243904
366.9194,12,-,-0.0158552,0.0009642839,0.008606115,-0.9998369,-0.002201157,-0.03168863,0.9994954,-0.002202264,-0.03169394
366.9612,13,-,-0.01490019,0.0008929223,0.008728388,-0.9998505,-0.002045687,-0.02978034,0.9995544,-0.002046596,-0.02978475
366.9888,14,-,-0.01424114,0.001232475,0.008924184,-0.999858,-0.002718781,-0.02845624,0.9995914,-0.002719886,-0.02846008
367.0173,15,-,-0.01312843,0.00161133,0.009183159,-0.9998704,-0.003463362,-0.02622386,0.9996501,-0.00346456,-0.02622686
367.0587,16,-,-0.01136802,0.002354078,0.009459678,-0.9998879,-0.004922703,-0.02268895,0.9997305,-0.004923991,-0.0226909
367.0867,17,-,-0.01004484,0.002784848,0.009531938,-0.9999003,-0.005760635,-0.02003459,0.9997827,-0.005761823,-0.02003593
367.1283,18,-,-0.008397051,0.003540516,0.009648765,-0.999912,-0.00724245,-0.0167243,0.9998339,-0.007243527,-0.01672508
367.1567,19,-,-0.00733265,0.003988855,0.009612842,-0.999919,-0.008118038,-0.01458742,0.9998606,-0.008118991,-0.01458794
367.185,20,-,-0.006229113,0.00446441,0.009554216,-0.999925,-0.009047179,-0.01237198,0.9998825,-0.009047994,-0.0123723
367.2257,21,-,-0.004800741,0.005125783,0.00935642,-0.9999316,-0.0103407,-0.009504908,0.9999014,-0.01034135,-0.009505051
367.2534,22,-,-0.004055278,0.005578861,0.00930154,-0.9999329,-0.01123241,-0.008006228,0.9999049,-0.01123301,-0.008006314
367.295,23,-,-0.003607317,0.00579033,0.009498737,-0.9999316,-0.0116484,-0.00710414,0.9999069,-0.01164896,-0.007104199
367.323,24,-,-0.003829477,0.005691685,0.009612611,-0.9999303,-0.0114562,-0.007548996,0.9999059,-0.01145678,-0.007549067
367.3519,25,-,-0.004473179,0.005365729,0.009817708,-0.9999274,-0.01081851,-0.00884035,0.9999024,-0.01081915,-0.008840466
367.3926,26,-,-0.005056885,0.004641056,0.01045653,-0.9999218,-0.009387141,-0.01001592,0.9999058,-0.009387749,-0.01001609
367.4206,27,-,-0.004552495,0.004569568,0.01086912,-0.9999202,-0.00923737,-0.009004929,0.9999168,-0.009237875,-0.009005051
367.4624,28,-,0.009558885,0.01224496,0.01414923,-0.9997793,-0.02421402,0.01946007,0.9995174,-0.02422097,0.01946129
367.4903,29,-,0.02359258,0.02423172,0.01878008,-0.9992515,-0.04754101,0.04805999,0.9977124,-0.047614,0.04807851
367.5184,30,-,0.03868809,0.0385319,0.02412208,-0.9982168,-0.07505991,0.07909714,0.994037,-0.07536715,0.07917985
367.5599,31,-,0.05665774,0.06026001,0.03192454,-0.996062,-0.1164279,0.1167168,0.9863173,-0.1174993,0.1169834
367.5879,32,-,0.067619,0.0735414,0.03586284,-0.9943507,-0.1414019,0.1397488,0.9800386,-0.143293,0.1402077
367.6295,33,-,0.08201946,0.09186748,0.04008235,-0.9915779,-0.1756124,0.1700219,0.9696664,-0.1791641,0.1708519
367.6575,34,-,0.09076662,0.1025647,0.04229846,-0.9896731,-0.1953325,0.1883352,0.9624838,-0.2002269,0.1894668
367.6857,35,-,0.09932517,0.1116296,0.04376452,-0.9878047,-0.2118426,0.2059986,0.9553467,-0.2182134,0.207484
367.7276,36,-,0.1110391,0.1223466,0.04572084,-0.9851961,-0.2309172,0.2299782,0.9454032,-0.2395621,0.2320553
367.7552,37,-,0.1188832,0.1278725,0.04676206,-0.9835287,-0.2404141,0.2458093,0.9390308,-0.2506399,0.2483545
367.7965,38,-,0.1279603,0.1335587,0.04749949,-0.9815967,-0.2500455,0.2638987,0.9315765,-0.2622303,0.267062
367.8246,39,-,0.1332114,0.135911,0.048041,-0.9805484,-0.2537353,0.2742991,0.9275659,-0.2670173,0.2778608
367.8527,40,-,0.1376972,0.1375726,0.04894338,-0.9796519,-0.2560678,0.2832572,0.9242265,-0.2702819,0.2871887
367.8943,41,-,0.1429699,0.1384193,0.05027128,-0.9787096,-0.2565701,0.2937691,0.9207994,-0.2717457,0.2981676
367.9221,42,-,0.146011,0.138582,0.05064805,-0.9782181,-0.2563365,0.2996991,0.9189516,-0.2720297,0.3043772
367.9639,43,-,0.1493836,0.1385021,0.05157253,-0.9776718,-0.255411,0.306382,0.9170035,-0.2716431,0.3113899
367.9921,44,-,0.1516826,0.1380985,0.05242475,-0.9773295,-0.2540317,0.3109672,0.9158424,-0.2705728,0.3162105
368.0199,45,-,0.1546026,0.1376253,0.05375523,-0.9768662,-0.2522617,0.3168483,0.9143146,-0.269205,0.3224047
368.0615,46,-,0.1578277,0.1374064,0.0549769,-0.9763133,-0.2509496,0.323287,0.9124198,-0.268401,0.3292009
368.0895,47,-,0.1600688,0.137255,0.05611734,-0.9759047,-0.2499304,0.3278286,0.911078,-0.2677374,0.3340042
368.1306,48,-,0.1637493,0.1374741,0.05776733,-0.9751667,-0.2492016,0.3352487,0.9085741,-0.2676946,0.3418692
368.1584,49,-,0.1662479,0.1378627,0.05879646,-0.9746274,-0.24918,0.3402712,0.906711,-0.2681964,0.3472053
368.1866,50,-,0.1681997,0.1384293,0.05932278,-0.9741802,-0.249754,0.3441377,0.9050924,-0.2692428,0.3513202
368.2285,51,-,0.1714191,0.1395673,0.05962734,-0.9734378,-0.2512777,0.3503757,0.9022729,-0.2716118,0.3579721
368.2564,52,-,0.1741038,0.1403113,0.0600405,-0.9728287,-0.2520912,0.3555951,0.9000012,-0.2731024,0.3635507
368.2976,53,-,0.1774465,0.1416468,0.06003865,-0.972031,-0.2540628,0.3619756,0.8968979,-0.2760369,0.3703864
368.326,54,-,0.1795166,0.1423745,0.0595826,-0.9715726,-0.2552622,0.3657929,0.8950065,-0.2778306,0.3744846
368.3539,55,-,0.1813212,0.1428334,0.05902069,-0.9712044,-0.2560374,0.3690601,0.8934425,-0.2790943,0.3779975
368.3951,56,-,0.1835334,0.1434338,0.05833507,-0.9707416,-0.2570615,0.3730615,0.8914844,-0.2807367,0.3823065
368.4231,57,-,0.1849495,0.1432014,0.05814131,-0.9705188,-0.2564529,0.3756458,0.890574,-0.280378,0.3850935
368.4646,58,-,0.1862704,0.1428369,0.05814461,-0.9703196,-0.2555336,0.3780941,0.8898019,-0.2796546,0.3877367
368.4926,59,-,0.186795,0.1423991,0.0581471,-0.970283,-0.2546117,0.3790481,0.8896603,-0.2787392,0.3887675
368.5206,60,-,0.1869303,0.1416901,0.05841577,-0.9703445,-0.2531372,0.3793274,0.889962,-0.2771174,0.3890693
368.5626,61,-,0.1864834,0.1404018,0.05895774,-0.970585,-0.2505544,0.3785516,0.8910226,-0.2741199,0.3882309
368.5905,62,-,0.1854504,0.1393965,0.05935679,-0.9709035,-0.2486655,0.3766572,0.8923535,-0.2717681,0.3861851
368.632,63,-,0.1832309,0.1379182,0.05958238,-0.971522,-0.2461464,0.3724606,0.8948101,-0.2684427,0.381659
368.6601,64,-,0.1810164,0.136764,0.05957083,-0.9721009,-0.2443302,0.3682267,0.8970574,-0.2659181,0.377101
368.6881,65,-,0.1776504,0.1348569,0.05915726,-0.973013,-0.2414165,0.3616678,0.9005079,-0.26193,0.3700561
368.7296,66,-,0.1670045,0.127953,0.05832059,-0.9758772,-0.2302531,0.3408763,0.9114751,-0.2474392,0.3478488
368.7585,67,-,0.1527086,0.1159152,0.06086653,-0.9795607,-0.2085023,0.3132855,0.9264874,-0.2213582,0.3186507
368.7855,68,-,0.1322086,0.09428354,0.05969354,-0.9849204,-0.1699395,0.2716862,0.947263,-0.1775123,0.2751447
368.8271,69,-,0.1030498,0.04387477,0.04318177,-0.9927694,-0.07821532,0.2083985,0.9749115,-0.08005666,0.2099372
368.8553,70,-,0.08613634,-0.001869902,0.03216563,-0.9957622,0.009265214,0.1714223,0.9851541,0.00940456,0.1722732
368.897,71,-,0.06449595,-0.08175226,0.01578375,-0.9944384,0.1646311,0.1256938,0.9783137,0.1667185,0.1260271
368.9247,72,-,0.05193735,-0.1377949,0.005486946,-0.9890829,0.2731512,0.1012285,0.9566301,0.2781337,0.1014022
368.9532,73,-,0.04225086,-0.1941268,-0.00387575,-0.9800586,0.3801837,0.0843214,0.9210594,0.3914644,0.08442164
368.9944,74,-,0.03539667,-0.2766467,-0.01492548,-0.9602036,0.5302178,0.07623418,0.8444273,0.5606835,0.07630821
369.0225,75,-,0.03546952,-0.3296363,-0.01881569,-0.9432539,0.6205266,0.07931818,0.7801636,0.6719176,0.07940158
369.0641,76,-,0.04025866,-0.4036054,-0.02061499,-0.9138145,0.735981,0.09021854,0.6709639,0.8315769,0.09034137
369.0918,77,-,0.04467507,-0.4485817,-0.01852155,-0.8924325,0.7990028,0.09635582,0.5935572,0.9318724,0.09650555
369.1198,78,-,0.04835074,-0.4884555,-0.01496526,-0.8711197,0.8495593,0.0988583,0.5181468,1.023129,0.09902003
369.1618,79,-,0.05080069,-0.5369641,-0.005322696,-0.8420574,0.9037684,0.09127038,0.4181778,1.137428,0.09139757
369.1894,80,-,0.05061646,-0.5621444,0.002841095,-0.8254839,0.9283699,0.08037194,0.3628633,1.198194,0.08045872
369.2309,81,-,0.04858876,-0.5892035,0.01630215,-0.8063576,0.9518017,0.05914928,0.3009568,1.264547,0.05918382
369.2589,82,-,0.04846714,-0.6011741,0.02532774,-0.7972447,0.9610209,0.04682758,0.2724812,1.294514,0.04684471
369.2867,83,-,0.04868025,-0.6084434,0.03389562,-0.7913772,0.9663166,0.03580173,0.2548537,1.312931,0.03580939
369.3284,84,-,0.05016471,-0.6125582,0.04431891,-0.787586,0.9693311,0.02472222,0.2445118,1.323703,0.02472473
369.3561,85,-,0.05189988,-0.6128856,0.048749,-0.786957,0.9696894,0.02193082,0.2433553,1.324912,0.02193258
369.3978,86,-,0.05288363,-0.611016,0.05318727,-0.788057,0.9686564,0.01835407,0.2477254,1.320421,0.0183551
369.4261,87,-,0.05348626,-0.6098745,0.05510585,-0.7887685,0.9679944,0.01716124,0.2503846,1.317681,0.01716208
369.4821,88,-,0.05228354,-0.6066628,0.056665,-0.7912117,0.9659227,0.0139816,0.2584534,1.309349,0.01398205
369.5183,89,-,0.04898636,-0.6024919,0.05573143,-0.7946684,0.9630226,0.01070037,0.2692078,1.29821,0.01070057
369.5505,90,-,0.0470304,-0.6000612,0.05495537,-0.7966772,0.9612794,0.008982927,0.2754293,1.291749,0.008983048
369.5821,91,-,0.04478837,-0.5974288,0.05466542,-0.798802,0.9593514,0.006236687,0.2821457,1.284761,0.006236727
369.6123,92,-,0.04191032,-0.594241,0.05472435,-0.8013279,0.9569508,0.002128921,0.2902424,1.276316,0.002128923
369.6407,93,-,0.03837979,-0.5900916,0.05509874,-0.8045391,0.9537328,-0.003270525,0.3006378,1.265433,-0.003270531
369.6697,94,-,0.03315446,-0.5843092,0.05523573,-0.8089701,0.9490399,-0.01090756,0.3149672,1.250355,-0.01090777
