time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
393.6941,17,-,-0.05086557,-0.006394267,0.03687645,-0.998004,0.009011526,-0.1019997,0.9947436,0.009058896,-0.1021774
393.7352,18,-,-0.08170886,-0.01075394,0.03508776,-0.9959804,0.01568747,-0.1635155,0.986416,0.01590217,-0.1642531
393.7636,19,-,-0.105331,-0.01342361,0.03373649,-0.9937742,0.01957307,-0.2102562,0.9774504,0.02002194,-0.2118371
393.8047,20,-,-0.1376358,-0.01720601,0.03243494,-0.9898022,0.02513268,-0.2735807,0.9615207,0.02613252,-0.2771138
393.8329,21,-,-0.1582902,-0.0190987,0.03173472,-0.9866977,0.0276427,-0.3135814,0.9491589,0.02911513,-0.3189623
393.8618,22,-,-0.1782635,-0.02049232,0.03098276,-0.9832814,0.02925324,-0.3518361,0.9356044,0.0312565,-0.3595319
393.9022,23,-,-0.2059951,-0.02162591,0.03049805,-0.9778386,0.02972839,-0.4041789,0.9141967,0.03250714,-0.416081
393.9302,24,-,-0.2231449,-0.02174778,0.03013475,-0.9740766,0.02891918,-0.4360312,0.8994668,0.0321404,-0.4511839
393.9715,25,-,-0.2465794,-0.02203186,0.03072001,-0.968385,0.0275208,-0.4789213,0.8774264,0.03135508,-0.4994255
394.0002,26,-,-0.2602505,-0.02215967,0.03093023,-0.9647912,0.02665968,-0.5035456,0.8635572,0.03086214,-0.5276978
394.0284,27,-,-0.2714989,-0.02208047,0.03065401,-0.961697,0.02582438,-0.5235531,0.8516016,0.03031519,-0.551016
394.0694,28,-,-0.283713,-0.02242808,0.03003581,-0.9581763,0.02593701,-0.5450414,0.8380079,0.03094092,-0.5764384
394.0976,29,-,-0.2892372,-0.0230843,0.02971642,-0.9565176,0.02697089,-0.5546929,0.8316179,0.03242046,-0.5879939
394.1254,30,-,-0.293738,-0.02374153,0.02922825,-0.955144,0.02818227,-0.562512,0.8263087,0.034093,-0.5974209
394.167,31,-,-0.299064,-0.02559572,0.02870614,-0.9534577,0.03163894,-0.5717592,0.8198112,0.03857382,-0.6086484
394.1955,32,-,-0.3019099,-0.02678049,0.02815859,-0.9525442,0.0340165,-0.5766732,0.8162664,0.04164918,-0.6146507
394.2363,33,-,-0.3045295,-0.02902412,0.02849612,-0.9516341,0.03788485,-0.5812556,0.8128387,0.04657438,-0.6202708
394.2646,34,-,-0.3063442,-0.03026669,0.02837702,-0.9510162,0.04018196,-0.5843943,0.8104743,0.04953777,-0.6241335
394.293,35,-,-0.308202,-0.03102537,0.02820593,-0.9503965,0.04158656,-0.5875784,0.8080979,0.05141692,-0.6280628
394.3342,36,-,-0.3096838,-0.03238493,0.02861747,-0.949857,0.04379737,-0.5901642,0.8060943,0.05427945,-0.6312622
394.3622,37,-,-0.3102842,-0.03292612,0.02890724,-0.9496335,0.04459658,-0.5912162,0.8052791,0.05532376,-0.632566
394.4034,38,-,-0.3107765,-0.03338883,0.02934605,-0.949443,0.04516146,-0.5920888,0.8046063,0.05606981,-0.6336484
394.4319,39,-,-0.3107995,-0.03371512,0.02989355,-0.9494069,0.04543693,-0.592166,0.804534,0.05641616,-0.6337442
394.4599,40,-,-0.3104945,-0.03384653,0.0301616,-0.9494935,0.0455441,-0.5916666,0.8048952,0.05652361,-0.6331246
394.5012,41,-,-0.3098373,-0.03407834,0.03044095,-0.9496909,0.04586431,-0.5905741,0.805679,0.0568649,-0.6317701
394.5295,42,-,-0.3094612,-0.0342755,0.03069159,-0.9497983,0.04611392,-0.5899554,0.8061179,0.05714265,-0.6310036
394.5704,43,-,-0.3087446,-0.03441273,0.03082761,-0.9500223,0.04635001,-0.5887502,0.806985,0.05737299,-0.6295118
394.5988,44,-,-0.3077689,-0.03423883,0.0306564,-0.9503506,0.04620763,-0.5870759,0.808212,0.05711048,-0.6274421
394.627,45,-,-0.3067801,-0.03410053,0.03055609,-0.9506784,0.04608927,-0.5853823,0.8094463,0.05687785,-0.6253515
394.6686,46,-,-0.3053039,-0.03379251,0.03093279,-0.9511524,0.04539586,-0.5828716,0.8112952,0.05589651,-0.6222582
394.6963,47,-,-0.3038718,-0.03332948,0.03109137,-0.9516221,0.04453856,-0.5804147,0.8131022,0.0547214,-0.6192378
394.7379,48,-,-0.301596,-0.03246964,0.03156103,-0.95236,0.04280821,-0.5765055,0.8159711,0.05241485,-0.6144454
394.7658,49,-,-0.3000227,-0.03216045,0.03199001,-0.952853,0.0420929,-0.5738127,0.8179041,0.05141897,-0.6111536
394.7945,50,-,-0.2976326,-0.03166482,0.03207658,-0.953616,0.04129808,-0.5696858,0.8208244,0.05027055,-0.6061234
394.8351,51,-,-0.2921664,-0.03058019,0.03234916,-0.955331,0.03952574,-0.5602096,0.8274074,0.04773431,-0.5946388
394.8635,52,-,-0.2870353,-0.02988441,0.0326213,-0.9568979,0.03846573,-0.5512766,0.8334353,0.04612049,-0.5838935
394.9047,53,-,-0.2768771,-0.02866723,0.03234747,-0.9599328,0.03712467,-0.5334214,0.8450345,0.0439045,-0.5626404
394.933,54,-,-0.2675672,-0.02778427,0.03191399,-0.9626097,0.03641255,-0.516899,0.8552717,0.04254855,-0.5432245
394.9605,55,-,-0.2560612,-0.02705088,0.03152942,-0.9657674,0.0361028,-0.4962969,0.8674018,0.04159776,-0.5193281
395.0017,56,-,-0.2346707,-0.02652353,0.03038145,-0.971238,0.03726205,-0.4574538,0.8884524,0.04191584,-0.4751298
395.0313,57,-,-0.2189245,-0.02620754,0.02939764,-0.9749467,0.03823018,-0.4284202,0.9027705,0.04232233,-0.4427437
395.0714,58,-,-0.1936309,-0.02542597,0.02830662,-0.9803364,0.03888994,-0.3810863,0.9237212,0.04207653,-0.390971
395.1002,59,-,-0.1761241,-0.02418022,0.02634913,-0.9837182,0.03829161,-0.3477872,0.9367912,0.04085254,-0.3552099
395.1281,60,-,-0.1588012,-0.02250301,0.02492671,-0.9867394,0.03649242,-0.3145127,0.9485516,0.03845277,-0.3199432
395.1692,61,-,-0.1333367,-0.01977631,0.02321253,-0.9906015,0.03299073,-0.2650852,0.9636604,0.03422144,-0.2682923
395.1974,62,-,-0.1166353,-0.01717697,0.02117645,-0.9928004,0.02916676,-0.2323187,0.9722023,0.02999171,-0.2344609
395.2387,63,-,-0.09442717,-0.01288161,0.01925064,-0.9952623,0.02200559,-0.1884556,0.9818351,0.02240896,-0.1895893
395.2679,64,-,-0.07951482,-0.009356707,0.01732638,-0.9966392,0.01589511,-0.1588194,0.9871797,0.01610015,-0.1594948
395.2954,65,-,-0.06469136,-0.006052077,0.01643503,-0.9977517,0.009950531,-0.1292908,0.9915568,0.01003492,-0.1296537
395.3361,66,-,-0.04377507,-0.001209781,0.01357475,-0.9989485,0.001228546,-0.08749093,0.9961646,0.001233275,-0.08760294
395.3644,67,-,-0.03112302,0.001469716,0.01293043,-0.9994309,-0.003742628,-0.06217261,0.9980584,-0.003749891,-0.06221273
395.4057,68,-,-0.01296471,0.004741833,0.0119463,-0.9998334,-0.009791846,-0.02581181,0.9996189,-0.009795267,-0.02581467
395.4343,69,-,-0.002057117,0.006476305,0.01174127,-0.999908,-0.01299973,-0.003961775,0.9999077,-0.01300019,-0.003961786
395.462,70,-,0.007537675,0.007989243,0.01202077,-0.9998674,-0.01579515,0.01526543,0.9997587,-0.01579765,0.01526602
395.5034,71,-,0.02058648,0.009530589,0.0123454,-0.9996665,-0.01854652,0.04139454,0.9989707,-0.0185635,0.04140637
395.5312,72,-,0.02834415,0.01026542,0.01259379,-0.9994662,-0.01980595,0.0569166,0.9981825,-0.01983941,0.05694738
395.5729,73,-,0.04111627,0.01154695,0.01254913,-0.9990088,-0.02203906,0.08244083,0.9963523,-0.02211614,0.0825345
395.6014,74,-,0.04901873,0.01284337,0.01300539,-0.9986306,-0.02437655,0.09823728,0.9948644,-0.02449748,0.09839597
395.6294,75,-,0.05676294,0.01456951,0.01342799,-0.9981911,-0.02756188,0.1137118,0.9931314,-0.02774538,0.1139583
395.6707,76,-,0.06890342,0.01812048,0.01404472,-0.9973599,-0.03420983,0.137952,0.989848,-0.03454694,0.1383933
395.6985,77,-,0.07659826,0.0210241,0.01493823,-0.9967284,-0.03962215,0.1533234,0.9873814,-0.040107,0.1539306
395.7397,78,-,0.08850096,0.02674446,0.01625551,-0.9955843,-0.05037548,0.1770898,0.9829046,-0.05120683,0.1780287
395.7678,79,-,0.0970683,0.03135245,0.01744711,-0.9946308,-0.05898111,0.1941883,0.9791895,-0.06016193,0.1954299
395.796,80,-,0.1056262,0.03692748,0.01841948,-0.9935493,-0.06948739,0.2112501,0.9749589,-0.07115181,0.2128538
395.8375,81,-,0.1162976,0.04706541,0.02040186,-0.9918889,-0.08862194,0.2326291,0.9685194,-0.09124839,0.2347801
395.8654,82,-,0.1233836,0.05435177,0.02212364,-0.9906225,-0.1022248,0.2468581,0.9636447,-0.1056861,0.2494367
395.9069,83,-,0.1312259,0.06533501,0.02373331,-0.9889125,-0.1229924,0.2626432,0.9570222,-0.1278151,0.2657605
395.9347,84,-,0.1363153,0.07327104,0.02474922,-0.9876422,-0.1379837,0.2728883,0.952099,-0.1439238,0.276394
395.9631,85,-,0.141606,0.08084649,0.02565037,-0.9862828,-0.1522105,0.2834746,0.9468232,-0.1593954,0.2874154
396.0041,86,-,0.1480601,0.09221185,0.02631273,-0.9843184,-0.1737399,0.2963293,0.9391503,-0.1829288,0.3008471
396.0324,87,-,0.1521781,0.09965867,0.02673623,-0.9829522,-0.1877821,0.3044965,0.9338199,-0.1984437,0.3094098
396.0739,88,-,0.1585642,0.1109447,0.02726431,-0.9807168,-0.2089643,0.3170628,0.9250973,-0.2221553,0.3226309
396.1019,89,-,0.1621002,0.117586,0.0279354,-0.9793451,-0.2212579,0.3240737,0.9197941,-0.2360664,0.3300324
396.1299,90,-,0.165255,0.124035,0.02849621,-0.9780052,-0.2331955,0.3303096,0.9146122,-0.2496475,0.3366316
396.1718,91,-,0.1704504,0.1329849,0.02896871,-0.9759213,-0.2496902,0.3403972,0.9065233,-0.2687726,0.3473393
396.1995,92,-,0.1732574,0.1384094,0.02903512,-0.9746701,-0.2597458,0.3457751,0.9016495,-0.2804841,0.3530647
396.2278,93,-,0.1758423,0.1434912,0.02907259,-0.9734704,-0.2691444,0.3506978,0.8969796,-0.2915085,0.3583161
396.2688,94,-,0.1799277,0.1497075,0.02920235,-0.9717823,-0.2804576,0.3584448,0.8904274,-0.3051331,0.3666014
396.2981,95,-,0.1823909,0.1530759,0.0291352,-0.9707999,-0.2865842,0.3630499,0.8866027,-0.3126379,0.371539
396.3383,96,-,0.1854656,0.1572477,0.02902082,-0.9695533,-0.2941554,0.3687645,0.8817513,-0.3219937,0.3776795
396.367,97,-,0.1877092,0.1593539,0.0288775,-0.9687815,-0.2979172,0.3729019,0.8787432,-0.3268656,0.3821345
396.3952,98,-,0.1897069,0.1610771,0.02884747,-0.9681081,-0.300935,0.3766069,0.8761309,-0.3308561,0.3861308
396.4359,99,-,0.1919909,0.1630268,0.02863837,-0.9673374,-0.3044073,0.3807775,0.8731235,-0.3354642,0.390637
396.4644,100,-,0.1938827,0.1641078,0.02850541,-0.966781,-0.3062592,0.3842402,0.8709562,-0.3381311,0.3943847
396.5062,101,-,0.1958842,0.165173,0.02861175,-0.9661929,-0.3079689,0.3879757,0.8686945,-0.3406951,0.3984342
396.534,102,-,0.1967883,0.1657533,0.02841214,-0.9659156,-0.309025,0.3895806,0.8676004,-0.3421729,0.4001761
396.5621,103,-,0.1975694,0.1664846,0.02830944,-0.9656334,-0.3103401,0.3909853,0.8664984,-0.3439206,0.4017019
396.603,104,-,0.1984014,0.167633,0.02833144,-0.9652634,-0.3123779,0.3925177,0.8650722,-0.3465294,0.4033674
396.6312,105,-,0.1990544,0.1684455,0.02838688,-0.9649859,-0.3137939,0.3937326,0.864007,-0.3483718,0.4046887
396.6724,106,-,0.1996227,0.1694124,0.02826947,-0.9647026,-0.3155787,0.3947314,0.8629004,-0.3506087,0.4057755
396.7009,107,-,0.1996282,0.1701021,0.0283439,-0.9645779,-0.3168371,0.3947566,0.8624277,-0.3520718,0.4058029
396.7294,108,-,0.1999032,0.1708237,0.0285657,-0.9643869,-0.3180595,0.3953274,0.8617159,-0.3535883,0.4064243
396.7698,109,-,0.2002187,0.1717203,0.0287497,-0.9641567,-0.319618,0.3959582,0.8608493,-0.3555073,0.407111
396.7984,110,-,0.200233,0.1722413,0.02882719,-0.9640585,-0.320557,0.3960032,0.8604794,-0.3566061,0.4071601
396.8399,111,-,0.1997982,0.1726543,0.02859658,-0.9640817,-0.3214786,0.3951182,0.8605424,-0.3575223,0.4061965
396.8676,112,-,0.1997095,0.1727013,0.02850547,-0.9640943,-0.321615,0.3949235,0.8605808,-0.3576467,0.4059846
396.8957,113,-,0.19963,0.1726448,0.02852749,-0.9641203,-0.3215109,0.394785,0.8606832,-0.3575016,0.4058338
396.937,114,-,0.1995613,0.1724979,0.02875206,-0.9641541,-0.3211534,0.3947351,0.8608395,-0.3570776,0.4057795
396.9653,115,-,0.1996453,0.1725823,0.02902296,-0.9641135,-0.3211893,0.3949791,0.8607143,-0.3571618,0.406045
397.0066,116,-,0.1999905,0.1727576,0.02954664,-0.9639947,-0.3212567,0.3957883,0.8603172,-0.3573818,0.4069262
397.0346,117,-,0.2000704,0.1727462,0.02977228,-0.9639732,-0.3211322,0.396011,0.8602612,-0.3572761,0.4071686
397.0638,118,-,0.2001727,0.1725769,0.02998234,-0.9639757,-0.3207166,0.3962718,0.8602962,-0.3568386,0.4074526
397.104,119,-,0.200267,0.1722165,0.03029364,-0.9640109,-0.3199035,0.3965533,0.8604692,-0.3559429,0.4077592
397.1324,120,-,0.2001893,0.1721971,0.03020553,-0.9640332,-0.3199139,0.3963809,0.8605448,-0.3559248,0.4075715
397.174,121,-,0.1996123,0.173641,0.02993219,-0.9639025,-0.3227964,0.3952085,0.8600074,-0.3590699,0.4062948
397.2018,122,-,0.1987198,0.1753097,0.03003692,-0.9637815,-0.3259827,0.3935764,0.8595539,-0.3624883,0.4045188
397.2299,123,-,0.1978211,0.1773748,0.03013306,-0.9635855,-0.3299097,0.3919248,0.8588099,-0.3667662,0.4027228
397.2709,124,-,0.1963414,0.1810632,0.03072326,-0.9631834,-0.3367296,0.3893512,0.8573323,-0.3742532,0.3999271
397.2994,125,-,0.1952048,0.184281,0.03146999,-0.96278,-0.342558,0.3874772,0.8558712,-0.3807174,0.3978934
397.3409,126,-,0.1932039,0.1910271,0.03312081,-0.9618129,-0.3546665,0.3843058,0.8523619,-0.3943069,0.3944558
397.3687,127,-,0.191543,0.1969617,0.03470188,-0.9608919,-0.365224,0.381774,0.8490348,-0.4062362,0.391715
397.3974,128,-,0.1896516,0.2044908,0.03634138,-0.9596328,-0.3786877,0.3788548,0.8444315,-0.4215665,0.3885585
397.4383,129,-,0.1861468,0.2193104,0.04019222,-0.9568893,-0.4047482,0.3738729,0.8345046,-0.4515888,0.3831813
397.4667,130,-,0.1833854,0.231078,0.04353393,-0.9545038,-0.4251627,0.3702037,0.8259454,-0.4753849,0.3792283
397.508,131,-,0.1776946,0.2515947,0.04865149,-0.9501357,-0.4608081,0.3621489,0.8102494,-0.5171047,0.3705723
397.5357,132,-,0.1716513,0.2678378,0.05382119,-0.946521,-0.4885513,0.3537739,0.7975975,-0.5495809,0.3616028
397.5643,133,-,0.1641102,0.285045,0.05866065,-0.9425371,-0.5180773,0.3428018,0.7836344,-0.5841536,0.3498978
397.6049,134,-,0.1530773,0.3101105,0.06406639,-0.936106,-0.5609784,0.3263285,0.7607976,-0.6353594,0.3324168
397.6336,135,-,0.146425,0.3262308,0.06713026,-0.9314649,-0.5880859,0.3165795,0.7442664,-0.6687091,0.3221213
397.6748,136,-,0.1380155,0.3477191,0.07061611,-0.9246927,-0.6235744,0.304353,0.7200863,-0.7136938,0.3092591
397.7029,137,-,0.1326109,0.360422,0.07207763,-0.9204972,-0.6444183,0.2960927,0.7050207,-0.740519,0.3005993
397.7307,138,-,0.1279776,0.3714072,0.07318041,-0.9166914,-0.6622006,0.2889915,0.6913569,-0.763861,0.2931732
397.7719,139,-,0.1224226,0.3850661,0.07396214,-0.9117381,-0.6840497,0.2801953,0.6734736,-0.7931888,0.2839976
397.8005,140,-,0.1193191,0.3927641,0.07411255,-0.9088491,-0.6962405,0.2751036,0.6629987,-0.8098496,0.2786975
397.8416,141,-,0.1145109,0.4025816,0.07404778,-0.9051697,-0.7118507,0.2669241,0.6496307,-0.8310665,0.2701999
397.8696,142,-,0.1113027,0.4082482,0.07354145,-0.9030708,-0.7209833,0.2610748,0.6418902,-0.8433672,0.2641355
397.8975,143,-,0.1081963,0.4127431,0.07374841,-0.9013867,-0.7281237,0.2559316,0.6358734,-0.8529276,0.2588113
397.9395,144,-,0.1046538,0.4173768,0.07353617,-0.899687,-0.7356252,0.249696,0.6296884,-0.8628346,0.2523663
397.9683,145,-,0.103085,0.4196166,0.07319342,-0.8988538,-0.7392576,0.246743,0.6265908,-0.8677004,0.2493179
398.0084,146,-,0.10152,0.4218879,0.0723706,-0.898035,-0.743046,0.2434016,0.6234086,-0.8727286,0.2458713
398.0367,147,-,0.1012633,0.4228699,0.07195086,-0.8976357,-0.7445943,0.2426469,0.6218535,-0.8749825,0.2450933
398.0648,148,-,0.1014061,0.4235418,0.07123107,-0.8973602,-0.7456925,0.2423342,0.6206584,-0.8766535,0.2447711
398.1064,149,-,0.1013861,0.425004,0.07029421,-0.8967448,-0.7479866,0.2415855,0.6181849,-0.880125,0.2439994
398.1345,150,-,0.1015717,0.4258532,0.07014994,-0.8963321,-0.7491613,0.2418311,0.6166645,-0.8821041,0.2442525
398.1758,151,-,0.1010349,0.427377,0.06957258,-0.8957123,-0.7515552,0.2404639,0.6142817,-0.8855669,0.2428437
398.2041,152,-,0.1008226,0.4283988,0.06937922,-0.895263,-0.7530692,0.2399694,0.6126186,-0.8878803,0.2423344
398.232,153,-,0.1006322,0.429324,0.06919023,-0.8948558,-0.7544406,0.2395127,0.6111081,-0.8899785,0.241864
398.2733,154,-,0.09997981,0.4301921,0.06925774,-0.8945068,-0.7557707,0.2384535,0.6098776,-0.8918251,0.2407731
398.3017,155,-,0.09978706,0.4308072,0.06898624,-0.8942531,-0.7567335,0.2379093,0.6088954,-0.8932348,0.2402128
398.3305,156,-,0.09937425,0.4312622,0.06860211,-0.8941093,-0.7575566,0.2368739,0.6082753,-0.894263,0.2391469
398.3706,157,-,0.09940711,0.4321043,0.06824207,-0.8937266,-0.7587987,0.2366609,0.6068082,-0.8962408,0.2389277
398.399,158,-,0.09936514,0.4324269,0.06792465,-0.8935994,-0.7593341,0.2363302,0.6062671,-0.8970199,0.2385873
398.4408,159,-,0.09919865,0.4329436,0.06775644,-0.8933804,-0.760124,0.2359137,0.6054388,-0.8981931,0.2381587
398.4693,160,-,0.09919952,0.4332274,0.06763034,-0.8932522,-0.7605448,0.235819,0.604947,-0.8988587,0.2380613
398.4964,161,-,0.09907281,0.433329,0.06748796,-0.8932278,-0.7607507,0.2354781,0.604821,-0.8990921,0.2377105
398.5381,162,-,0.09917383,0.4333253,0.06744092,-0.893222,-0.7607346,0.2356162,0.6047875,-0.8991088,0.2378526
398.5671,163,-,0.09919592,0.4332053,0.06731085,-0.8932876,-0.7605999,0.2355398,0.6049867,-0.8988621,0.237774
398.6075,164,-,0.09920248,0.4332168,0.06699066,-0.8933053,-0.7606984,0.2352792,0.6049641,-0.8989434,0.2375058
398.6357,165,-,0.09931662,0.4329506,0.06693474,-0.8934259,-0.760323,0.235423,0.6053801,-0.8983679,0.2376537
398.6637,166,-,0.09945129,0.432477,0.06679501,-0.8936507,-0.759681,0.235524,0.6061462,-0.8973398,0.2377577
398.7051,167,-,0.1001089,0.4317289,0.06667113,-0.8939482,-0.7585378,0.2365521,0.6071767,-0.895777,0.2388157
398.7337,168,-,0.1006712,0.4312894,0.06687819,-0.8940818,-0.7577506,0.2377042,0.6077095,-0.8948424,0.2400016
398.7745,169,-,0.1009343,0.4303944,0.06678294,-0.8944904,-0.7564859,0.2380556,0.6091459,-0.8928739,0.2403634
398.8029,170,-,0.1014869,0.4297253,0.06672618,-0.8947538,-0.7554529,0.2389595,0.6100732,-0.8914629,0.2412941
398.8307,171,-,0.1019257,0.4290695,0.06670897,-0.8950198,-0.7544526,0.2396967,0.6110211,-0.8900559,0.2420534
398.8723,172,-,0.1020929,0.4281158,0.06682037,-0.895449,-0.753068,0.2400517,0.6125878,-0.887904,0.2424191
398.9003,173,-,0.1023449,0.4277356,0.06681641,-0.8956023,-0.7524854,0.2404801,0.6131355,-0.8870876,0.2428605
398.9418,174,-,0.1030468,0.4276167,0.06694397,-0.895569,-0.7521237,0.2418237,0.6130507,-0.8869199,0.2442449
398.9695,175,-,0.1031099,0.4273571,0.06690042,-0.895689,-0.7517619,0.2418896,0.6134684,-0.8863506,0.2443128
398.9974,176,-,0.1034779,0.4269615,0.06689046,-0.8958358,-0.7511314,0.2425177,0.6139925,-0.8855212,0.2449602
399.0392,177,-,0.1039097,0.4259133,0.06701833,-0.8962752,-0.7495434,0.2433513,0.6156012,-0.8832008,0.2458196
399.0854,178,-,0.1038459,0.424343,0.06744608,-0.8969951,-0.7472593,0.2435391,0.6182981,-0.8795575,0.2460132
399.1241,179,-,0.1041027,0.4232342,0.06762794,-0.8974754,-0.745604,0.2441042,0.6200708,-0.8770608,0.2465958
399.1534,180,-,0.1042551,0.4227273,0.06751699,-0.8977048,-0.7448907,0.2442631,0.620865,-0.8759608,0.2467597
399.1831,181,-,0.1044294,0.4221561,0.06718487,-0.8979782,-0.7441419,0.2442756,0.6217574,-0.8747594,0.2467726
399.212,182,-,0.1047799,0.4218373,0.06653725,-0.8981354,-0.7437906,0.2443489,0.6221489,-0.8742174,0.2468481
399.2408,183,-,0.1051858,0.4213575,0.0666741,-0.898303,-0.742987,0.2451647,0.6227876,-0.8731802,0.2476896
399.2694,184,-,0.105675,0.4204763,0.06643651,-0.8986761,-0.7417027,0.2458051,0.6240649,-0.8713192,0.2483502
399.2985,185,-,0.1060301,0.4195237,0.06599208,-0.8991122,-0.7404034,0.2460364,0.625515,-0.8693113,0.2485887
399.34,186,-,0.106636,0.4180291,0.06576283,-0.8997532,-0.7382207,0.2468738,0.6277608,-0.8660874,0.2494529
399.3689,187,-,0.106726,0.4165013,0.0654742,-0.9004718,-0.7361196,0.2467476,0.6302725,-0.8627084,0.2493227
399.4109,188,-,0.1067622,0.4138798,0.06485768,-0.90172,-0.7325587,0.2462257,0.6346107,-0.8569189,0.2487842
399.4384,189,-,0.1071133,0.412126,0.06478206,-0.9024867,-0.7299984,0.2467335,0.6373578,-0.8530464,0.2493081
399.4666,190,-,0.1072947,0.4103945,0.06504848,-0.9032347,-0.7274064,0.2472157,0.6401285,-0.849133,0.2498057
399.5081,191,-,0.1074865,0.4085544,0.06530398,-0.9040273,-0.72465,0.247702,0.6430599,-0.8449821,0.2503076
399.5358,192,-,0.1078269,0.407293,0.06536368,-0.9045514,-0.7227391,0.2483143,0.6449715,-0.8421967,0.2509396
399.564,193,-,0.1083349,0.4058422,0.06525991,-0.9051502,-0.7205564,0.2490891,0.6471114,-0.8390476,0.2517396
399.6055,194,-,0.1090054,0.4051895,0.06550372,-0.9053445,-0.7193917,0.2504577,0.6478785,-0.8376542,0.253153
399.6336,195,-,0.1093732,0.4049083,0.06552771,-0.9054242,-0.7188936,0.2511236,0.6481736,-0.8370833,0.2538409
399.6754,196,-,0.1096466,0.4046569,0.06563374,-0.9054958,-0.7184371,0.2516874,0.6484609,-0.836547,0.2544234
399.7032,197,-,0.1099562,0.4042456,0.06531204,-0.9056653,-0.7178594,0.2519712,0.6489903,-0.8357409,0.2547166
399.7309,198,-,0.1101738,0.4035977,0.06507195,-0.905945,-0.7169362,0.2521485,0.6499412,-0.8343722,0.2548999
399.7724,199,-,0.1105296,0.4027114,0.06438199,-0.9063453,-0.7157589,0.2522106,0.6512135,-0.8325809,0.254964
399.8004,200,-,0.1104998,0.4021006,0.06402788,-0.9066452,-0.7149749,0.2518595,0.6522099,-0.8312742,0.2546012
399.8421,201,-,0.1108509,0.4006854,0.06312122,-0.9072922,-0.7130834,0.2517318,0.6543266,-0.8283412,0.2544692
399.8701,202,-,0.1113278,0.3996979,0.06251284,-0.9077114,-0.7117018,0.2520795,0.6556954,-0.8263336,0.2548286
399.8983,203,-,0.1115528,0.3981195,0.06198313,-0.9084135,-0.7094855,0.2520255,0.6581137,-0.822944,0.2547727
399.9396,204,-,0.1114129,0.3950416,0.06118327,-0.9098275,-0.7052062,0.2510729,0.6630586,-0.816192,0.2537885
399.9677,205,-,0.1116927,0.393159,0.06062635,-0.9106455,-0.7025139,0.2510966,0.6659014,-0.8121471,0.2538129
400.0087,206,-,0.1123502,0.3900176,0.05879105,-0.9120347,-0.6982088,0.2507937,0.6705275,-0.8056194,0.2535001
400.0368,207,-,0.1128329,0.3878286,0.05710607,-0.9130152,-0.6953,0.2503311,0.6737154,-0.8011634,0.2530222
400.065,208,-,0.1133566,0.3854423,0.05539975,-0.9140654,-0.692079,0.2499375,0.6771691,-0.7962869,0.2526157
400.1068,209,-,0.113998,0.3826832,0.05317317,-0.9152763,-0.6883984,0.2493764,0.681116,-0.7907156,0.2520362
400.1347,210,-,0.1145017,0.3811737,0.05169549,-0.9159277,-0.6864167,0.2491605,0.6831919,-0.7877527,0.2518133
400.1761,211,-,0.1147643,0.3799454,0.05060944,-0.9164658,-0.6847976,0.2488127,0.6849413,-0.7852932,0.2514542
