time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y,TF_eyeClosed,frame_range,count_1
1114.297,58,1.862645e-08,0.04314907,-0.01519223,0.0006562177,0.9989529,-0.03029601,-0.08622772,0.9958147,-0.03041396,-0.08633493,0,16501-16800,5.0
1114.325,59,0.0264872,0.07505736,0.07224775,-0.005452476,0.9945436,0.1428886,-0.1500835,0.9782933,0.1450335,-0.1506527,0,16801-17100,4.0
1114.352,60,0.117651,0.07570034,0.07145282,-0.00543863,0.9945524,0.1413037,-0.1513531,0.9783279,0.1434419,-0.151937,0,17101-17400,4.0
1114.394,61,0.08741602,0.09618769,0.1077157,-0.01047127,0.9894623,0.2111469,-0.192604,0.9582905,0.2168717,-0.1938152,0,17401-17700,6.0
1114.422,62,0.05075404,0.09560496,0.1075928,-0.01039521,0.9895329,0.2109455,-0.1914454,0.958567,0.2166108,-0.1926346,0,17701-18000,9.0
1114.464,63,0.01693976,0.09755173,0.09308524,-0.009164709,0.9908254,0.1826744,-0.1950197,0.9636376,0.1873445,-0.1962775,0,18001-18300,8.0
1114.491,64,0.02252916,0.101577,0.1015482,-0.0104236,0.9895764,0.1988617,-0.2031533,0.9587402,0.2045197,-0.2045773,0,18301-18600,11.0
1114.519,65,0.05010287,0.1015423,0.1017927,-0.01044536,0.9895546,0.1993375,-0.2030898,0.9586548,0.2050132,-0.2045124,0,18601-18900,8.0
1114.561,66,0.0004560947,0.09518521,0.1015811,-0.009764563,0.990215,0.1993154,-0.1904914,0.9612421,0.2044546,-0.1916627,0,18901-19200,8.0
1114.589,67,0.03906481,0.0957429,0.1016619,-0.009830208,0.9901523,0.1994391,-0.1915988,0.9609963,0.2046289,-0.1927909,0,19201-19500,0.0
1114.632,68,2.063811e-05,0.09628294,0.1030255,-0.01002023,0.989957,0.2020521,-0.1926966,0.9602306,0.2073948,-0.1939095,0,19501-19800,0.0
1114.672,69,4.23938e-06,0.09828282,0.1186308,-0.01180108,0.9879919,0.2320929,-0.1970052,0.9525344,0.2390012,-0.1983023,0,19801-20100,0.0
1114.7,70,6.984919e-10,0.06040474,0.1273636,-0.007771197,0.9899846,0.2512372,-0.1215791,0.9602596,0.2558986,-0.1218806,0,,
1114.729,71,6.984919e-10,0.06002025,0.1363699,-0.008277636,0.9888035,0.2686925,-0.1209541,0.9556016,0.2740991,-0.121251,0,,
1114.756,72,0.0,0.06009522,0.1367675,-0.008312643,0.9887437,0.2694569,-0.1211113,0.9553664,0.2749046,-0.1214094,0,,
1114.799,73,0.0,0.06397146,0.1262995,-0.008162052,0.9898937,0.249002,-0.1287116,0.9599122,0.2538067,-0.1290697,0,,
1114.825,74,0.0,0.06250187,0.1270587,-0.008022502,0.9898915,0.2505459,-0.1257788,0.9598992,0.2553164,-0.1261128,0,,
1114.854,75,0.0,0.06237758,0.1267745,-0.007988276,0.9899361,0.2500007,-0.1255251,0.9600745,0.25474,-0.1258571,0,,
1114.896,76,0.0,0.06426147,0.1255312,-0.008148526,0.9899727,0.2474977,-0.12928,0.9602247,0.2522591,-0.1296428,0,,
1114.923,77,0.0,0.06518973,0.1247027,-0.008211317,0.9900162,0.2458449,-0.1311257,0.960399,0.2506008,-0.1315044,0,,
1114.966,78,0.0,0.0589915,0.1356473,-0.008091318,0.9889663,0.2673467,-0.1188763,0.9562396,0.2726204,-0.1191581,0,,
1115.006,79,0.0,0.05774524,0.1511181,-0.008843186,0.986788,0.2972217,-0.1166374,0.9476576,0.3039216,-0.1169034,0,,
1115.034,80,0.005568774,0.05632627,0.3089345,-0.0183317,0.949237,0.5844389,-0.1182605,0.8027737,0.6292878,-0.118538,0,,
1115.064,81,0.005568774,0.0499098,0.4279575,-0.02367704,0.9021091,0.7697652,-0.1103137,0.6287228,0.8859118,-0.1105387,0,,
1115.104,82,0.0007897656,0.04890776,0.4492635,-0.02464057,0.8917193,0.7988235,-0.1093642,0.5915408,0.9333933,-0.1095834,0,,
1115.133,83,0.0003366011,0.03660029,0.4577831,-0.0188659,0.8881099,0.8117424,-0.08228314,0.5781901,0.9518744,-0.08237627,0,,
1115.16,84,0.0003366011,0.04311828,0.4654064,-0.02270712,0.8837546,0.8206518,-0.09734802,0.5630754,0.9694386,-0.09750244,0,,
1115.188,85,0.0001540088,0.04305395,0.466004,-0.02271038,0.8834426,0.8214201,-0.09723765,0.5619732,0.9707884,-0.09739154,0,,
1115.229,86,7.502083e-05,0.04075388,0.4552179,-0.02086353,0.8892022,0.8078609,-0.09147178,0.5822316,0.9463073,-0.09159981,0,,
1115.296,87,1.172772e-05,0.04295633,0.435564,-0.02081478,0.8988913,0.7812611,-0.09535848,0.6168776,0.9024339,-0.0955036,0,,
1115.312,88,1.172772e-05,0.04328521,0.4474998,-0.02169173,0.8929725,0.7973321,-0.0967191,0.5957407,0.9291104,-0.09687053,0,,
1115.338,89,6.837797e-06,0.04975652,0.4536191,-0.02537598,0.8894437,0.804412,-0.1115333,0.583508,0.9432361,-0.1117658,0,,
1115.368,90,4.109311e-06,0.0501876,0.4486425,-0.02524407,0.8919439,0.797794,-0.1121802,0.5924022,0.9320801,-0.1124168,0,,
1115.4,91,2.534506e-06,0.05133934,0.4546767,-0.02626364,0.8887877,0.8055254,-0.1151425,0.5812667,0.9457207,-0.1153984,0,,
1115.428,92,2.534506e-06,0.05205909,0.4724561,-0.02796959,0.8793707,0.8280159,-0.1179873,0.5481502,0.9860284,-0.1182628,0,,
1115.457,93,1.597669e-06,0.04044176,0.5353726,-0.02567595,0.8432564,0.9008361,-0.09569795,0.4234813,1.131355,-0.09584462,0,,
1115.487,94,1.025874e-06,0.04054137,0.5354164,-0.02574235,0.8432218,0.9008623,-0.0959365,0.4233714,1.131466,-0.09608427,0,,
1115.529,95,6.690233e-07,0.03470455,0.5360826,-0.02206513,0.8431633,0.9024788,-0.08218066,0.4228221,1.132655,-0.08227345,0,,
1115.559,96,4.420235e-07,0.03352221,0.5357911,-0.02129542,0.8434162,0.902362,-0.07936613,0.4236084,1.131891,-0.07944968,0,,
1115.585,97,2.952342e-07,0.03328117,0.5360988,-0.02115901,0.8432336,0.9027046,-0.07881424,0.4229809,1.132607,-0.07889605,0,,
1115.627,98,1.989971e-07,0.03321134,0.5370721,-0.02116845,0.8426165,0.9036855,-0.07870682,0.4209012,1.134913,-0.0787883,0,,
1115.656,99,1.351526e-07,0.03320524,0.5376614,-0.02119725,0.8422402,0.9042723,-0.07872745,0.4196353,1.136313,-0.07880901,0,,
1115.699,100,6.346642e-08,0.04135813,0.5313981,-0.02598711,0.8457128,0.8966708,-0.09757321,0.4318111,1.122,-0.09772869,0,,
1115.726,101,6.346642e-08,0.09563673,0.4227623,-0.04492101,0.9000599,0.7524306,-0.2101394,0.6242514,0.8782378,-0.2117175,0,,
1115.754,102,0.0,0.09590239,0.4240251,-0.04521235,0.8994228,0.7540836,-0.2108559,0.6220109,0.8810815,-0.2124505,0,,
1115.796,103,0.0,0.1204737,0.2760254,-0.03489631,0.9529315,0.5176584,-0.2488709,0.8185921,0.5638862,-0.2515143,0,,
1115.823,104,0.0,0.1209755,0.2766354,-0.0351283,0.9526824,0.518592,-0.249938,0.8176756,0.565207,-0.2526163,0,,
1115.866,105,0.0,0.1257855,0.2573979,-0.03381449,0.9574867,0.4844035,-0.2582834,0.8358486,0.5252358,-0.2612449,0,,
1115.893,106,0.0,0.1202108,0.2604189,-0.03269725,0.9574248,0.4908019,-0.2472155,0.8354627,0.5311488,-0.2498055,0,,
1115.921,107,0.0,0.1208226,0.2601838,-0.03283461,0.957407,0.4902693,-0.2484389,0.8354126,0.5307009,-0.2510683,0,,
1115.964,108,0.0,0.119164,0.2656155,-0.03310465,0.9561132,0.5000272,-0.2454547,0.8304968,0.541949,-0.2479887,0,,
1116.004,109,0.01159641,0.1142264,0.2737298,-0.03275977,0.9544377,0.515032,-0.2359785,0.8240486,0.5586007,-0.2382254,0,,
1116.033,110,0.9803995,0.1061538,0.2466461,-0.0271915,0.9628903,0.4692134,-0.2178423,0.8557941,0.5015204,-0.2196031,1,,
1116.06,111,0.9803995,0.06740589,0.1540863,-0.01053702,0.9856992,0.302345,-0.1361311,0.9434277,0.3101338,-0.1365551,1,,
1116.088,112,0.9997107,0.06803551,0.1534063,-0.01058783,0.9857615,0.3010032,-0.137382,0.9436754,0.3087675,-0.1378179,1,,
1116.131,113,0.9999939,0.08841866,0.06860386,-0.006104321,0.9936994,0.1352638,-0.1765607,0.9749513,0.137859,-0.1774911,1,,
1116.158,114,0.311152,0.09117651,0.05740058,-0.0052643,0.9941651,0.1131713,-0.1818934,0.9767841,0.1153469,-0.1829116,0,,
1116.202,115,0.0001628995,0.1072992,0.06398995,-0.006920456,0.9921413,0.125489,-0.2137976,0.9687843,0.1288152,-0.2154608,0,,
1116.241,116,8.009374e-08,0.1093741,0.06547498,-0.007220359,0.9918156,0.1282988,-0.2179033,0.9675007,0.1318393,-0.2196656,0,,
1116.269,117,2.8871e-08,0.1108205,0.06782685,-0.007581087,0.9914943,0.1328196,-0.2207842,0.9662367,0.1366046,-0.2226184,0,,
1116.3,118,0.0,0.1143037,0.07480265,-0.008631459,0.9905881,0.146224,-0.2277471,0.9626784,0.1507407,-0.2297634,0,,
1116.339,119,0.0,0.1176401,0.07278789,-0.008646233,0.9903474,0.1421363,-0.2342678,0.9617255,0.1467308,-0.2364653,0,,
1116.368,120,2.235174e-08,0.1154936,0.08254565,-0.009631488,0.9898256,0.1611868,-0.2302271,0.9596949,0.1664032,-0.2323111,0,,
1116.408,121,4.325062e-06,0.1170784,0.07524403,-0.008896386,0.9902282,0.1469344,-0.2332075,0.9612619,0.1516816,-0.2353749,0,,
1116.436,122,1.909211e-05,0.142879,-0.03085454,0.004456375,0.9892491,-0.05977221,-0.2829608,0.9572672,-0.06235951,-0.2868797,0,,
1116.465,123,4.61936e-06,0.1926879,-0.09093563,0.01793703,0.9768727,-0.1707526,-0.3797254,0.9092041,-0.185642,-0.3894995,0,,
1116.492,124,4.61936e-06,0.201385,-0.09958856,0.02058638,0.9742189,-0.1857505,-0.3964865,0.8990524,-0.2037403,-0.4076865,0,,
1116.52,125,3.822148e-06,0.2009622,-0.09942129,0.02050643,0.9743249,-0.1854952,-0.3956826,0.8994592,-0.2033785,-0.4068109,0,,
1116.562,126,0.007655711,0.1974942,-0.09593438,0.01942422,0.9754052,-0.1794775,-0.3890007,0.9035853,-0.1960761,-0.3995466,0,,
1116.589,127,0.0,0.1895137,-0.105013,0.02039009,0.9760333,-0.197264,-0.3742259,0.9061136,-0.2143587,-0.3835619,0,,
1116.632,128,0.0,0.1891492,-0.1049666,0.02034028,0.9761101,-0.1972233,-0.373531,0.9064091,-0.214248,-0.3828126,0,,
1116.659,129,0.0,0.1924783,-0.099681,0.01965767,0.9760274,-0.1870154,-0.3796471,0.9060316,-0.2035529,-0.3894148,0,,
1116.687,130,0.0,0.1932988,-0.1005095,0.0199107,0.9757751,-0.1884519,-0.3812348,0.9050668,-0.2052856,-0.3911316,0,,
1116.73,131,0.0001617819,0.1935844,-0.102252,0.02029093,0.9755296,-0.1916437,-0.3818443,0.9041392,-0.2088712,-0.391791,0,,
1116.757,132,0.3030571,0.1967667,-0.1385531,0.02809989,0.9702043,-0.2577913,-0.3895944,0.8841718,-0.2836981,-0.4001912,0,,
1116.8,133,0.9997855,0.2000046,-0.1387947,0.02863312,0.9694918,-0.2576671,-0.3957539,0.8814684,-0.2843922,-0.4068886,1,,
1116.827,134,0.9997855,0.2218229,-0.09245036,0.02113175,0.9704643,-0.1700645,-0.4344498,0.884495,-0.1899548,-0.4494273,1,,
1116.854,135,0.8740972,0.222377,-0.09262675,0.02122814,0.9703186,-0.1703136,-0.4354857,0.8839375,-0.1903435,-0.4505778,1,,
1116.9,136,0.3342961,0.321639,0.0009871088,-0.0003353104,0.9468618,0.001653613,-0.609096,0.7930948,0.002085011,-0.6549202,0,,
1116.938,137,0.0625262,0.3289418,0.005181482,-0.001804876,0.9443343,0.008598704,-0.6212807,0.783541,0.01097372,-0.6703761,0,,
1116.968,138,0.01108262,0.3210292,0.005204566,-0.001764228,0.9470534,0.008725266,-0.6080819,0.7938263,0.01099096,-0.6536422,0,,
1116.994,139,0.01108262,0.3214193,0.010548,-0.003580559,0.9468715,0.01767347,-0.608761,0.7931567,0.02227876,-0.654498,0,,
1117.022,140,0.0004322827,0.3216868,0.01020133,-0.00346608,0.9467849,0.01708694,-0.6092072,0.792827,0.02154857,-0.6550604,0,,
1117.066,141,0.0003789291,0.3226558,0.0118992,-0.004056647,0.9464329,0.01990578,-0.6108407,0.7915033,0.02514403,-0.6571219,0,,
1117.105,142,0.0003996789,0.3137523,0.02004705,-0.00662594,0.9492701,0.03390232,-0.595937,0.8023152,0.04223048,-0.638432,0,,
1117.135,143,2.599135e-05,0.3043049,0.03661966,-0.01170788,0.9517986,0.06258355,-0.5801314,0.8121151,0.07691041,-0.61889,0,,
1117.163,144,2.599135e-05,0.1799054,0.08758674,-0.01608474,0.9796448,0.1658203,-0.3553044,0.9199252,0.1783391,-0.3632397,0,,
